Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01.mzML
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	2.58581e+06
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	1.02245e+07
P30902	ATP7_YEAST	ATP7	ATP synthase subunit d, mitochondrial	2.46576e+07
P30952	MLS1_YEAST	MLS1	Malate synthase 1	2.20517e+06
P30990	NEUT_HUMAN	NTS	Neurotensin/neuromedin N	2.00794e+06
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	5.28876e+07
P31116	DHOM_YEAST	HOM6	Homoserine dehydrogenase	2.3042e+07
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	5.39918e+06
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	2.73166e+08
P31161	SODM1_CAEEL	sod-2	Superoxide dismutase [Mn] 1, mitochondrial	2.08595e+07
P31260	HXA10_HUMAN	HOXA10	Homeobox protein Hox-A10	1.37994e+06
P31321	KAP1_HUMAN	PRKAR1B	cAMP-dependent protein kinase type I-beta regulatory subunit	4.15917e+06
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	4.42315e+08
P31350	RIR2_HUMAN	RRM2	Ribonucleoside-diphosphate reductase subunit M2	7.24238e+06
P31373	CYS3_YEAST	CYS3	Cystathionine gamma-lyase	3.54414e+07
P31374	PSK1_YEAST	PSK1	Serine/threonine-protein kinase PSK1	899687
P31382	PMT2_YEAST	PMT2	Dolichyl-phosphate-mannose--protein mannosyltransferase 2	6.52408e+06
P31383	2AAA_YEAST	TPD3	Protein phosphatase PP2A regulatory subunit A	3.47707e+06
P31412	VATC_YEAST	VMA5	V-type proton ATPase subunit C	1.04626e+07
P31431	SDC4_HUMAN	SDC4	Syndecan-4	9.92606e+06
P31483	TIA1_HUMAN	TIA1	Nucleolysin TIA-1 isoform p40	3.61796e+06
P31539	HS104_YEAST	HSP104	Heat shock protein 104	3.10938e+07
P31688	TPS2_YEAST	TPS2	Trehalose-phosphatase	1.41671e+07
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	4.73364e+07
P31755	OCH1_YEAST	OCH1	Initiation-specific alpha-1,6-mannosyltransferase	658196
P31787	ACBP_YEAST	ACB1	Acyl-CoA-binding protein	7.29602e+07
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	4.7191e+07
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	1.39396e+07
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	5.16377e+07
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	6.30291e+07
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	2.86502e+08
P31944	CASPE_HUMAN	CASP14	Caspase-14	758470
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	1.74637e+08
P31947	1433S_HUMAN	SFN	14-3-3 protein sigma	5.23175e+08
P31948	STIP1_HUMAN	STIP1	Stress-induced-phosphoprotein 1	1.1091e+08
P31949	S10AB_HUMAN	S100A11	Protein S100-A11	7.5272e+08
P32004	L1CAM_HUMAN	L1CAM	Neural cell adhesion molecule L1	1.54803e+07
P32074	COPG_YEAST	SEC21	Coatomer subunit gamma	3.9598e+06
P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2	1.40428e+08
P32121	ARRB2_HUMAN	ARRB2	Beta-arrestin-2	379602
P32178	CHMU_YEAST	ARO7	Chorismate mutase	924607
P32179	MET22_YEAST	MET22	3'(2'),5'-bisphosphate nucleotidase	6.49505e+06
P32189	GLPK_HUMAN	GK	Glycerol kinase	4.735e+06
P32190	GLPK_YEAST	GUT1	Glycerol kinase	459264
P32191	GPDM_YEAST	GUT2	Glycerol-3-phosphate dehydrogenase, mitochondrial	1.85842e+07
P32263	P5CR_YEAST	PRO3	Pyrroline-5-carboxylate reductase	8.92829e+06
P32288	GLNA_YEAST	GLN1	Glutamine synthetase	4.6604e+06
P32316	ACH1_YEAST	ACH1	Acetyl-CoA hydrolase	4.67227e+06
P32320	CDD_HUMAN	CDA	Cytidine deaminase	1.72051e+07
P32321	DCTD_HUMAN	DCTD	Deoxycytidylate deaminase	1.74137e+06
P32322	P5CR1_HUMAN	PYCR1	Pyrroline-5-carboxylate reductase 1, mitochondrial	2.35143e+07
P32324	EF2_YEAST	EFT1	Elongation factor 2	1.0078e+08
P32327	PYC2_YEAST	PYC2	Pyruvate carboxylase 2	2.55605e+06
P32329	YPS1_YEAST	YPS1	Aspartic proteinase 3	3.55669e+06
P32332	OAC1_YEAST	OAC1	Mitochondrial oxaloacetate transport protein	1.03939e+06
P32340	NDI1_YEAST	NDI1	Rotenone-insensitive NADH-ubiquinone oxidoreductase, mitochondrial	4.26879e+06
P32351	IMPX_YEAST	IMP2'	Sugar utilization regulatory protein IMP2	816619
P32352	ERG2_YEAST	ERG2	C-8 sterol isomerase	5.83434e+06
P32356	TREA_YEAST	NTH1	Neutral trehalase	3.69111e+07
P32366	VA0D_YEAST	VMA6	V-type proton ATPase subunit d	6.74526e+06
P32368	SAC1_YEAST	SAC1	Phosphatidylinositol-3-phosphatase SAC1	2.33522e+06
P32377	MVD1_YEAST	MVD1	Diphosphomevalonate decarboxylase	1.03035e+07
P32379	PSA5_YEAST	PUP2	Proteasome subunit alpha type-5	9.20159e+06
P32381	ARP2_YEAST	ARP2	Actin-related protein 2	5.54381e+06
P32386	YBT1_YEAST	YBT1	ATP-dependent bile acid permease	1.97106e+06
P32419	MDHP_YEAST	MDH3	Malate dehydrogenase, peroxisomal	8.58496e+06
P32445	RIM1_YEAST	RIM1	Single-stranded DNA-binding protein RIM1, mitochondrial	2.38037e+07
P32449	AROG_YEAST	ARO4	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited	1.5119e+07
P32453	ATP11_YEAST	ATP11	Protein ATP11, mitochondrial	814469
P32454	APE2_YEAST	APE2	Aminopeptidase 2, mitochondrial	4.98322e+06
P32457	CDC3_YEAST	CDC3	Cell division control protein 3	3.45902e+06
P32458	CDC11_YEAST	CDC11	Cell division control protein 11	8.05401e+06
P32462	ERG24_YEAST	ERG24	Delta(14)-sterol reductase	608639
P32463	ACPM_YEAST	ACP1	Acyl carrier protein, mitochondrial	5.30251e+06
P32468	CDC12_YEAST	CDC12	Cell division control protein 12	2.78461e+06
P32469	DPH5_YEAST	DPH5	Diphthine methyl ester synthase	6.85914e+06
P32471	EF1B_YEAST	EFB1	Elongation factor 1-beta	1.0769e+08
P32472	FKBP2_YEAST	FPR2	Peptidyl-prolyl cis-trans isomerase FPR2	3.26815e+06
P32473	ODPB_YEAST	PDB1	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	2.39094e+07
P32474	EUG1_YEAST	EUG1	Protein disulfide-isomerase EUG1	548015
P32476	ERG1_YEAST	ERG1	Squalene monooxygenase	1.70317e+06
P32477	GSH1_YEAST	GSH1	Glutamate--cysteine ligase	1.51351e+06
P32478	HS150_YEAST	HSP150	Cell wall mannoprotein HSP150	2.87934e+07
P32481	IF2G_YEAST	GCD11	Eukaryotic translation initiation factor 2 subunit gamma	6.62128e+06
P32485	HOG1_YEAST	HOG1	Mitogen-activated protein kinase HOG1	2.49895e+06
P32495	NHP2_YEAST	NHP2	H/ACA ribonucleoprotein complex subunit NHP2	3.08936e+06
P32496	RPN12_YEAST	RPN12	26S proteasome regulatory subunit RPN12	3.39351e+06
P32497	EIF3C_YEAST	NIP1	Eukaryotic translation initiation factor 3 subunit C	7.52686e+06
P32499	NUP2_YEAST	NUP2	Nucleoporin NUP2	1.92036e+06
P32501	EI2BE_YEAST	GCD6	Translation initiation factor eIF-2B subunit epsilon	969555
P32505	NAB2_YEAST	NAB2	Nuclear polyadenylated RNA-binding protein NAB2	498872
P32519	ELF1_HUMAN	ELF1	ETS-related transcription factor Elf-1	3.61282e+07
P32521	PAN1_YEAST	PAN1	Actin cytoskeleton-regulatory complex protein PAN1	2.81831e+06
P32527	ZUO1_YEAST	ZUO1	Zuotin	1.2061e+07
P32558	SPT16_YEAST	SPT16	FACT complex subunit SPT16	1.82654e+06
P32563	VPH1_YEAST	VPH1	V-type proton ATPase subunit a, vacuolar isoform	5.36964e+06
P32565	RPN2_YEAST	RPN2	26S proteasome regulatory subunit RPN2	5.58079e+06
P32582	CBS_YEAST	CYS4	Cystathionine beta-synthase	2.83955e+07
P32588	PUB1_YEAST	PUB1	Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1	1.56029e+07
P32589	HSP7F_YEAST	SSE1	Heat shock protein homolog SSE1	3.49036e+07
P32590	HSP79_YEAST	SSE2	Heat shock protein homolog SSE2	7.05854e+06
P32598	PP12_YEAST	GLC7	Serine/threonine-protein phosphatase PP1-2	6.36511e+06
P32599	FIMB_YEAST	SAC6	Fimbrin	1.82865e+07
P32602	SEC17_YEAST	SEC17	Alpha-soluble NSF attachment protein	5.02815e+06
P32608	RTG2_YEAST	RTG2	Retrograde regulation protein 2	2.15979e+06
P32610	VATD_YEAST	VMA8	V-type proton ATPase subunit D	4.02814e+06
P32611	RML2_YEAST	RML2	54S ribosomal protein RML2, mitochondrial	857446
P32614	FRDS_YEAST	FRD1	Fumarate reductase 1	1.12718e+07
P32621	GDA1_YEAST	GDA1	Guanosine-diphosphatase	1.67646e+06
P32628	RAD23_YEAST	RAD23	UV excision repair protein RAD23	4.66689e+06
P32629	ANP1_YEAST	ANP1	Mannan polymerase II complex ANP1 subunit	289252
P32744	CLAS2_CAEEL	cls-2	Protein CLASP-2	975312
P32771	FADH_YEAST	SFA1	S-(hydroxymethyl)glutathione dehydrogenase	4.1081e+07
P32774	T2AG_YEAST	TOA2	Transcription initiation factor IIA subunit 2	425831
P32775	GLGB_YEAST	GLC3	1,4-alpha-glucan-branching enzyme	4.55888e+06
P32780	TF2H1_HUMAN	GTF2H1	General transcription factor IIH subunit 1	1.23262e+06
P32787	MG101_YEAST	MGM101	Mitochondrial genome maintenance protein MGM101	3.07216e+06
P32790	SLA1_YEAST	SLA1	Actin cytoskeleton-regulatory complex protein SLA1	1.32912e+06
P32795	YME1_YEAST	YME1	Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1	964592
P32796	CACP_YEAST	CAT2	Carnitine O-acetyltransferase, mitochondrial	1.31535e+06
P32799	COX13_YEAST	COX13	Cytochrome c oxidase subunit 13, mitochondrial	1.38858e+07
P32803	EMP24_YEAST	EMP24	Endosomal protein P24B	3.19569e+06
P32832	RSC7_YEAST	NPL6	Chromatin structure-remodeling complex subunit RSC7	1.31359e+06
P32835	GSP1_YEAST	GSP1	GTP-binding nuclear protein GSP1/CNR1	2.84473e+07
P32843	YME2_YEAST	YME2	Mitochondrial escape protein 2	263061
P32860	NFU1_YEAST	NFU1	NifU-like protein, mitochondrial	476580
P32861	UGPA1_YEAST	UGP1	UTP--glucose-1-phosphate uridylyltransferase	3.13815e+07
P32867	SSO1_YEAST	SSO1	Protein SSO1	3.88844e+06
P32891	DLD1_YEAST	DLD1	D-lactate dehydrogenase [cytochrome] 1, mitochondrial	5.39216e+06
P32895	KPR1_YEAST	PRS1	Ribose-phosphate pyrophosphokinase 1	2.83733e+06
P32902	RT04_YEAST	MRP4	37S ribosomal protein MRP4, mitochondrial	370000
P32911	SUI1_YEAST	SUI1	Eukaryotic translation initiation factor eIF-1	1.39107e+07
P32915	SC61A_YEAST	SEC61	Protein transport protein SEC61	3.66837e+06
P32916	SRPR_YEAST	SRP101	Signal recognition particle receptor subunit alpha homolog	487518
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	2.71412e+06
P32939	YPT7_YEAST	YPT7	GTP-binding protein YPT7	1.89896e+06
P32969	RL9_HUMAN	RPL9	60S ribosomal protein L9	4.19367e+07
P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1	1.34058e+06
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	1.33775e+07
P33201	MRT4_YEAST	MRT4	Ribosome assembly factor MRT4	3.02121e+06
P33204	ARPC4_YEAST	ARC19	Actin-related protein 2/3 complex subunit 4	5.44483e+06
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	1.64678e+07
P33297	PRS6A_YEAST	RPT5	26S proteasome regulatory subunit 6A	2.53779e+07
P33298	PRS6B_YEAST	RPT3	26S proteasome regulatory subunit 6B homolog	4.07226e+06
P33299	PRS7_YEAST	RPT1	26S proteasome regulatory subunit 7 homolog	3.4124e+06
P33315	TKT2_YEAST	TKL2	Transketolase 2	3.75717e+07
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	1.04283e+08
P33322	CBF5_YEAST	CBF5	H/ACA ribonucleoprotein complex subunit CBF5	2.43326e+06
P33324	YKJ1_YEAST	YKL091C	CRAL-TRIO domain-containing protein YKL091C	2.45349e+06
P33327	DHE2_YEAST	GDH2	NAD-specific glutamate dehydrogenase	764179
P33328	SNC2_YEAST	SNC2	Synaptobrevin homolog 2	2.7833e+06
P33330	SERC_YEAST	SER1	Phosphoserine aminotransferase	4.88928e+06
P33331	NTF2_YEAST	NTF2	Nuclear transport factor 2	1.89668e+07
P33333	PLSC_YEAST	SLC1	Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.48516e+06
P33338	SLA2_YEAST	SLA2	Protein SLA2	1.65042e+06
P33399	LHP1_YEAST	LHP1	La protein homolog	3.69508e+06
P33401	PGM1_YEAST	PGM1	Phosphoglucomutase 1	588568
P33416	HSP78_YEAST	HSP78	Heat shock protein 78, mitochondrial	8.10561e+06
P33442	RS3A1_YEAST	RPS1A	40S ribosomal protein S1-A	6.16403e+07
P33448	TOM6_YEAST	TOM6	Mitochondrial import receptor subunit TOM6	90724.1
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	5.74372e+06
P33552	CKS2_HUMAN	CKS2	Cyclin-dependent kinases regulatory subunit 2	6.75098e+06
P33734	HIS5_YEAST	HIS7	Imidazole glycerol phosphate synthase hisHF	4.11313e+06
P33755	NPL4_YEAST	NPL4	Nuclear protein localization protein 4	561209
P33767	OSTB_YEAST	WBP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	2.09521e+06
P33775	PMT1_YEAST	PMT1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	3.586e+06
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	2.91314e+06
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	3.71898e+07
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	1.18338e+07
P33981	TTK_HUMAN	TTK	Dual specificity protein kinase TTK	2.06709e+06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	3.11184e+07
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	2.35704e+07
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	2.4266e+07
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	551038
P34160	NCBP1_YEAST	STO1	Nuclear cap-binding protein complex subunit 1	3.08626e+06
P34163	TGL1_YEAST	TGL1	Sterol esterase TGL1	465608
P34167	IF4B_YEAST	TIF3	Eukaryotic translation initiation factor 4B	2.30221e+08
P34183	SYH_CAEEL	hars-1	Histidine--tRNA ligase	6.35613e+06
P34216	EDE1_YEAST	EDE1	EH domain-containing and endocytosis protein 1	4.26029e+06
P34221	PP2C3_YEAST	PTC3	Protein phosphatase 2C homolog 3	2.10099e+06
P34223	UBX1_YEAST	SHP1	UBX domain-containing protein 1	4.5842e+06
P34227	PRX1_YEAST	PRX1	Peroxiredoxin PRX1, mitochondrial	2.64656e+07
P34232	MTR2_YEAST	MTR2	mRNA transport regulator MTR2	393064
P34255	ECHH_CAEEL	B0303.3	Probable 3-ketoacyl-CoA thiolase	2.04285e+07
P34260	VP33A_CAEEL	vps-33.1	Vacuolar protein sorting-associated protein 33A	560942
P34274	TIPRL_CAEEL	C02C2.6	TIP41-like protein	464236
P34280	YKK3_CAEEL	C02F5.3	Uncharacterized GTP-binding protein C02F5.3	1.02636e+06
P34286	PSB1_CAEEL	pbs-6	Proteasome subunit beta type-1	1.31811e+07
P34304	YKQ9_CAEEL	C06E1.9	Uncharacterized protein C06E1.9	505325
P34308	CAN_CAEEL	clp-1	Calpain clp-1	5.27218e+06
P34325	CYK7_CAEEL	cyk-7	Cytokinesis defective protein 7	1.20415e+06
P34328	HSP10_CAEEL	hsp-12.2	Heat shock protein Hsp-12.2	8.48943e+07
P34329	PDIA4_CAEEL	C14B9.2	Probable protein disulfide-isomerase A4	4.85628e+07
P34331	PLK1_CAEEL	plk-1	Serine/threonine-protein kinase plk-1	1.07947e+06
P34334	RL21_CAEEL	rpl-21	60S ribosomal protein L21	1.70193e+08
P34339	EIF3A_CAEEL	egl-45	Eukaryotic translation initiation factor 3 subunit A	1.52531e+07
P34340	COL90_CAEEL	col-90	Putative cuticle collagen 90	6.13249e+06
P34342	RGP2_CAEEL	ran-2	Ran GTPase-activating protein 2	2.39236e+06
P34345	GSTO1_CAEEL	gsto-1	Glutathione transferase omega-1	2.85111e+06
P34346	KAD2_CAEEL	let-754	Adenylate kinase	4.07933e+07
P34355	ACX15_CAEEL	acox-1.5	Probable peroxisomal acyl-coenzyme A oxidase 1.5	6.04975e+06
P34369	PRP8_CAEEL	prp-8	Pre-mRNA-splicing factor 8 homolog	3.70758e+06
P34378	RM18_CAEEL	mrpl-18	39S ribosomal protein L18, mitochondrial	6.44512e+06
P34382	FAR1_CAEEL	far-1	Fatty-acid and retinol-binding protein 1	3.01159e+07
P34383	FAR2_CAEEL	far-2	Fatty-acid and retinol-binding protein 2	3.1443e+06
P34384	RM44_CAEEL	mrpl-44	Ribosomal protein L44, mitochondrial	3.38713e+06
P34385	MCCB_CAEEL	F02A9.10	Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	7.87379e+06
P34388	RT09_CAEEL	mrps-9	Probable 40S ribosomal protein S9, mitochondrial	2.96576e+06
P34392	YLS7_CAEEL	F09G8.7	Uncharacterized protein F09G8.7	802278
P34419	YLZ6_CAEEL	F42H10.6	Putative esterase F42H10.6	844298
P34429	RFC5_CAEEL	F44B9.8	Probable replication factor C subunit 5	927470
P34431	RETR1_CAEEL	retr-1	Retrotransposon-like protein 1	1.30922e+06
P34438	YL58_CAEEL	F44E2.8	Uncharacterized protein F44E2.8	7.73229e+06
P34446	PAT2_CAEEL	pat-2	Integrin alpha pat-2	6.46758e+06
P34453	PEX19_CAEEL	prx-19	Putative peroxisomal biogenesis factor 19	4.31173e+06
P34455	ACON_CAEEL	aco-2	Probable aconitate hydratase, mitochondrial	7.00662e+07
P34460	EF1B1_CAEEL	eef-1B.1	Probable elongation factor 1-beta/1-delta 1	7.97311e+07
P34462	VATD_CAEEL	vha-14	V-type proton ATPase subunit D	1.62284e+07
P34466	CLU_CAEEL	clu-1	Clustered mitochondria protein homolog	1.13009e+07
P34476	RPAC2_CAEEL	rpac-19	Probable DNA-directed RNA polymerases I and III subunit RPAC2	2.89789e+06
P34477	UBC7_CAEEL	ubc-7	Probable ubiquitin-conjugating enzyme E2 7	5.1039e+06
P34480	NAGA_CAEEL	F59B2.3	N-acetylglucosamine-6-phosphate deacetylase	1.04873e+06
P34492	YMQ1_CAEEL	K02D10.1	Putative NipSnap protein K02D10.1	4.36881e+06
P34496	MTSS1_CAEEL	mtss-1	Single-stranded DNA-binding protein, mitochondrial	2.30055e+07
P34500	TTR2_CAEEL	ttr-2	Transthyretin-like protein 2	9.83903e+06
P34511	VMS1_CAEEL	vms-1	Protein vms-1	630369
P34519	TXTP_CAEEL	K11H3.3	Putative tricarboxylate transport protein, mitochondrial	2.18394e+07
P34524	BRX1_CAEEL	K12H4.3	Ribosome biogenesis protein BRX1 homolog	725733
P34525	SPCS3_CAEEL	spcs-3	Probable signal peptidase complex subunit 3	2.19819e+06
P34526	YM65_CAEEL	K12H4.5	Uncharacterized protein K12H4.5	3.75603e+06
P34528	YM67_CAEEL	K12H4.7	Putative serine protease K12H4.7	1.13954e+07
P34537	BRE1_CAEEL	rfp-1	E3 ubiquitin-protein ligase bre-1	1.06405e+06
P34539	ATP5E_CAEEL	R05D3.6	Putative ATP synthase subunit epsilon, mitochondrial	7.59587e+07
P34540	KINH_CAEEL	unc-116	Kinesin heavy chain	8.55729e+06
P34542	YNC9_CAEEL	R05D3.9/R05D3.10	Uncharacterized protein R05D3.9	1.50388e+06
P34544	MET2_CAEEL	met-2	Histone-lysine N-methyltransferase met-2	292716
P34546				2.77302e+07
P34552	ALXA_CAEEL	alx-1	Apoptosis-linked gene 2-interacting protein X 1	7.78063e+06
P34556	CDK1_CAEEL	cdk-1	Cyclin-dependent kinase 1	1.20461e+06
P34559	ECHM_CAEEL	ech-6	Probable enoyl-CoA hydratase, mitochondrial	9.98026e+07
P34560	RMD1_CAEEL	rmd-1	Regulator of microtubule dynamics protein 1	1.23323e+06
P34565	YNV2_CAEEL	T16H12.2	Uncharacterized protein T16H12.2	3.39997e+06
P34574	CLH_CAEEL	chc-1	Probable clathrin heavy chain 1	1.06809e+07
P34575	CISY_CAEEL	cts-1	Probable citrate synthase, mitochondrial	1.12904e+08
P34576	MUA3_CAEEL	mua-3	Transmembrane cell adhesion receptor mua-3	774848
P34599	MTX2_CAEEL	mtx-2	Metaxin-2 homolog	1.63224e+06
P34604	EI2BA_CAEEL	ZK1098.4	Probable translation initiation factor eIF-2B subunit alpha	3.71781e+06
P34605	TPPC3_CAEEL	trpp-3	Trafficking protein particle complex subunit 3 homolog	1.96612e+06
P34610	PCP1_CAEEL	pcp-1	Putative serine protease pcp-1	2.32645e+06
P34618	CEC1_CAEEL	cec-1	Chromo domain-containing protein cec-1	1.01943e+07
P34623	DDRGK_CAEEL	ufbp-1	DDRGK domain-containing protein 1	1.83008e+06
P34629	AMPL_CAEEL	lap-1	Leucine aminopeptidase 1	1.21639e+06
P34631	UBXN4_CAEEL	ubxn-4	UBX domain-containing protein 4	1.00006e+06
P34640	DDX55_CAEEL	ZK512.2	Probable ATP-dependent RNA helicase DDX55 homolog	1.74866e+06
P34645	YOQ7_CAEEL	ZK512.7	Uncharacterized protein ZK512.7	4.836e+06
P34647	MCM6_CAEEL	mcm-6	DNA replication licensing factor mcm-6	2.74384e+07
P34649	RIOK3_CAEEL	riok-3	Serine/threonine-protein kinase RIO3	282614
P34650	MPI_CAEEL	ZK632.4	Probable mannose-6-phosphate isomerase	9.35742e+06
P34652	CALX_CAEEL	cnx-1	Calnexin	7.28099e+06
P34661	UFM1_CAEEL	ufm-1	Ubiquitin-fold modifier 1	3.3103e+06
P34662	RL35_CAEEL	rpl-35	60S ribosomal protein L35	1.40664e+08
P34666	COQ5_CAEEL	coq-5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	1.16292e+06
P34669	OST3_CAEEL	ZK686.3	Probable dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3	1.62625e+07
P34685	CAPZA_CAEEL	cap-1	F-actin-capping protein subunit alpha	1.26329e+07
P34686	CAPZB_CAEEL	cap-2	F-actin-capping protein subunit beta	7.05228e+06
P34689	GLH1_CAEEL	glh-1	ATP-dependent RNA helicase glh-1	1.17491e+07
P34690	TBA2_CAEEL	tba-2	Tubulin alpha-2 chain	1.01312e+08
P34697	SODC_CAEEL	sod-1	Superoxide dismutase [Cu-Zn]	4.50591e+07
P34703	SPT6H_CAEEL	emb-5	Suppressor of Ty 6 homolog	3.72546e+06
P34714	SPRC_CAEEL	ost-1	SPARC	2.86266e+06
P34730	BMH2_YEAST	BMH2	Protein BMH2	3.74183e+07
P34748	RT23_CAEEL	mrps-23	Probable 28S ribosomal protein S23, mitochondrial	4.37256e+06
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	2.79833e+08
P34815	UNC18_CAEEL	unc-18	Putative acetylcholine regulator unc-18	1.39417e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	5.91012e+07
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	1.15798e+08
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	4.55987e+06
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	4.85481e+07
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	1.02437e+07
P35030	TRY3_HUMAN	PRSS3	Trypsin-3	2.36795e+06
P35052	GPC1_HUMAN	GPC1	Glypican-1	1.35783e+06
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	6.24465e+06
P35179	SC61G_YEAST	SSS1	Protein transport protein SSS1	1.35525e+07
P35180	TOM20_YEAST	TOM20	Mitochondrial import receptor subunit TOM20	3.85936e+06
P35189	TAF14_YEAST	TAF14	Transcription initiation factor TFIID subunit 14	1.25324e+06
P35197	GCS1_YEAST	GCS1	ADP-ribosylation factor GTPase-activating protein GCS1	2.79081e+06
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	1.52592e+07
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	1.92267e+06
P35226	BMI1_HUMAN	BMI1	Polycomb complex protein BMI-1	2.27402e+06
P35232	PHB_HUMAN	PHB	Prohibitin	8.07557e+07
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	4.01595e+07
P35240	MERL_HUMAN	NF2	Merlin	1.42608e+06
P35241	RADI_HUMAN	RDX	Radixin	1.95298e+08
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	1.26927e+07
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	2.57018e+07
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	1.71324e+07
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	5.46139e+06
P35268	RL22_HUMAN	RPL22	60S ribosomal protein L22	2.50057e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	5.65487e+06
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	9.96593e+06
P35354	PGH2_HUMAN	PTGS2	Prostaglandin G/H synthase 2	2.59765e+06
P35520	CBS_HUMAN	CBS	Cystathionine beta-synthase	2.00281e+07
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	5.56125e+06
P35579	MYH9_HUMAN	MYH9	Myosin-9	4.4188e+07
P35580	MYH10_HUMAN	MYH10	Myosin-10	2.64536e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	3.99683e+07
P35609	ACTN2_HUMAN	ACTN2	Alpha-actinin-2	1.1413e+06
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	1.57064e+07
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	3.54621e+06
P35613	BASI_HUMAN	BSG	Basigin	1.53117e+08
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	8.16497e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	1.19489e+07
P35659	DEK_HUMAN	DEK	Protein DEK	5.92307e+07
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	7.61762e+07
