Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02.mzML
P34713	PGP3_CAEEL	pgp-3	Multidrug resistance protein pgp-3	120948
P34714	SPRC_CAEEL	ost-1	SPARC	3.05651e+06
P34730	BMH2_YEAST	BMH2	Protein BMH2	6.06517e+07
P34748	RT23_CAEEL	mrps-23	Probable 28S ribosomal protein S23, mitochondrial	3.03428e+06
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	4.48836e+08
P34808	KTNA1_CAEEL	mei-1	Meiotic spindle formation protein mei-1	229545
P34815	UNC18_CAEEL	unc-18	Putative acetylcholine regulator unc-18	3.81409e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	4.63371e+07
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	1.02872e+08
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	3.73605e+06
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	408172
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	3.24214e+07
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	7.95963e+06
P35030	TRY3_HUMAN	PRSS3	Trypsin-3	939922
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	1.05961e+07
P35179	SC61G_YEAST	SSS1	Protein transport protein SSS1	2.63842e+07
P35180	TOM20_YEAST	TOM20	Mitochondrial import receptor subunit TOM20	5.348e+06
P35189	TAF14_YEAST	TAF14	Transcription initiation factor TFIID subunit 14	3.66921e+06
P35191	MDJ1_YEAST	MDJ1	DnaJ homolog 1, mitochondrial	3.56656e+06
P35197	GCS1_YEAST	GCS1	ADP-ribosylation factor GTPase-activating protein GCS1	5.29202e+06
P35202	THI80_YEAST	THI80	Thiamine pyrophosphokinase	1.71803e+06
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	2.33031e+07
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	1.35867e+06
P35232	PHB_HUMAN	PHB	Prohibitin	6.3763e+07
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	3.51119e+07
P35240	MERL_HUMAN	NF2	Merlin	1.61824e+06
P35241	RADI_HUMAN	RDX	Radixin	1.4481e+08
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	9.40207e+06
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	2.59215e+07
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	1.6025e+07
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	5.25532e+06
P35268	RL22_HUMAN	RPL22	60S ribosomal protein L22	1.77216e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	6.26008e+06
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	9.01854e+06
P35354	PGH2_HUMAN	PTGS2	Prostaglandin G/H synthase 2	3.62317e+06
P35520	CBS_HUMAN	CBS	Cystathionine beta-synthase	9.7423e+06
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	3.84388e+07
P35579	MYH9_HUMAN	MYH9	Myosin-9	1.47545e+08
P35580	MYH10_HUMAN	MYH10	Myosin-10	2.66687e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	3.11892e+07
P35609	ACTN2_HUMAN	ACTN2	Alpha-actinin-2	1.50912e+06
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	1.52021e+07
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	3.68425e+06
P35613	BASI_HUMAN	BSG	Basigin	1.13238e+08
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	7.14836e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	1.09214e+07
P35659	DEK_HUMAN	DEK	Protein DEK	4.96773e+07
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	1.27094e+08
P35719	MRP8_YEAST	MRP8	Uncharacterized protein MRP8	3.06794e+07
P35723	YET1_YEAST	YET1	Endoplasmic reticulum transmembrane protein 1	1.50062e+07
P35732	DEF1_YEAST	DEF1	RNA polymerase II degradation factor 1	1.06824e+07
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	2.96111e+06
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	3.32686e+06
P35844	KES1_YEAST	KES1	Oxysterol-binding protein homolog 4	1.00109e+07
P35845	OSH1_YEAST	SWH1	Oxysterol-binding protein homolog 1	5.39296e+06
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	4.15498e+07
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	6.69063e+06
P35997;P38711	RS27A_YEAST;RS27B_YEAST	RPS27A;RPS27B	40S ribosomal protein S27-A	1.31118e+08
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	2.87103e+07
P36006	MYO3_YEAST	MYO3	Myosin-3	1.67268e+06
P36008	EF1G2_YEAST	TEF4	Elongation factor 1-gamma 2	3.8219e+07
P36010	NDK_YEAST	YNK1	Nucleoside diphosphate kinase	3.62721e+07
P36013	MAOM_YEAST	MAE1	NAD-dependent malic enzyme, mitochondrial	6.17837e+06
P36015	YKT6_YEAST	YKT6	Synaptobrevin homolog YKT6	3.63917e+06
P36016	LHS1_YEAST	LHS1	Heat shock protein 70 homolog LHS1	2.84281e+06
P36017	VPS21_YEAST	VPS21	Vacuolar protein sorting-associated protein 21	3.48047e+06
P36018	YPT52_YEAST	YPT52	GTP-binding protein YPT52	3.7938e+06
P36037	DOA1_YEAST	DOA1	Protein DOA1	1.89304e+06
P36041	EAP1_YEAST	EAP1	Protein EAP1	1.57318e+06
P36046	MIA40_YEAST	MIA40	Mitochondrial intermembrane space import and assembly protein 40	1.43092e+07
P36047	SDS22_YEAST	SDS22	Protein phosphatase 1 regulatory subunit SDS22	9.02725e+06
P36049	EBP2_YEAST	EBP2	rRNA-processing protein EBP2	3.06252e+06
P36057	SRPB_YEAST	SRP102	Signal recognition particle receptor subunit beta	824010
P36059	NNRD_YEAST	NNR2	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	1.29673e+07
P36060	MCR1_YEAST	MCR1	NADH-cytochrome b5 reductase 2	8.52673e+07
P36069	PMU1_YEAST	PMU1	Probable phosphoglycerate mutase PMU1	1.14813e+06
P36091	DCW1_YEAST	DCW1	Mannan endo-1,6-alpha-mannosidase DCW1	625743
P36101	TCD2_YEAST	TCD2	tRNA threonylcarbamoyladenosine dehydratase 2	3.72441e+06
P36105	RL14A_YEAST	RPL14A	60S ribosomal protein L14-A	6.55086e+07
P36112	MIC60_YEAST	MIC60	MICOS complex subunit MIC60	4.65369e+06
P36114	YKR18_YEAST	YKR018C	IML2-like protein YKR018C	4.88902e+06
P36136	SHB17_YEAST	SHB17	Sedoheptulose 1,7-bisphosphatase	4.81716e+06
P36139	PET10_YEAST	PET10	Protein PET10	5.2013e+07
P36141	FMP46_YEAST	FMP46	Putative redox protein FMP46, mitochondrial	7.48701e+06
P36143	GLG1_YEAST	GLG1	Glycogenin-1	910737
P36147	PAM17_YEAST	PAM17	Presequence translocated-associated motor subunit PAM17, mitochondrial	5.37021e+06
P36148	GPT2_YEAST	GPT2	Glycerol-3-phosphate O-acyltransferase 2	184979
P36151	YK50_YEAST	YKR070W	Uncharacterized protein YKR070W	3.98884e+06
P36154	AIM29_YEAST	AIM29	Altered inheritance rate of mitochondria protein 29	5.95353e+06
P36156	GTO2_YEAST	ECM4	Glutathione S-transferase omega-like 2	5.25579e+06
P36160	RPF2_YEAST	RPF2	Ribosome biogenesis protein RPF2	1.94035e+06
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	5.75733e+06
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	4.07175e+06
P36406	TRI23_HUMAN	TRIM23	E3 ubiquitin-protein ligase TRIM23	2.45938e+06
P36421	SYYC_YEAST	TYS1	Tyrosine--tRNA ligase, cytoplasmic	1.36355e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	1.52873e+07
P36521	RM11_YEAST	MRPL11	54S ribosomal protein L11, mitochondrial	1.74753e+06
P36526	RM27_YEAST	MRPL27	54S ribosomal protein L27, mitochondrial	1.3707e+06
P36528	RM17_YEAST	MRPL17	54S ribosomal protein L17, mitochondrial	2.03605e+06
P36534	RM40_YEAST	MRPL40	54S ribosomal protein L40, mitochondrial	4.08087e+06
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	4.77144e+07
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	4.71098e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	6.06783e+06
P36578	RL4_HUMAN	RPL4	60S ribosomal protein L4	2.05869e+08
P36609	NCS2_CAEEL	ncs-2	Neuronal calcium sensor 2	6.80738e+06
P36639	8ODP_HUMAN	NUDT1	7,8-dihydro-8-oxoguanine triphosphatase	4.86807e+06
P36775	LONM_YEAST	PIM1	Lon protease homolog, mitochondrial	4.77636e+06
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	1.88982e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	2.52224e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	8.91742e+06
P36897	TGFR1_HUMAN	TGFBR1	TGF-beta receptor type-1	2.31164e+07
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	5.16511e+06
P36952	SPB5_HUMAN	SERPINB5	Serpin B5	1.70198e+07
P36954	RPB9_HUMAN	POLR2I	DNA-directed RNA polymerase II subunit RPB9	1.44841e+06
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	1.27255e+06
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	1.93944e+07
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	7.16534e+06
P37012	PGM2_YEAST	PGM2	Phosphoglucomutase 2	5.97009e+07
P37020	GEF1_YEAST	GEF1	Anion/proton exchange transporter GEF1	459140
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	7.66157e+07
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	9.20116e+06
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	9.06264e+06
P37262	SOL2_YEAST	SOL2	6-phosphogluconolactonase-like protein 2	3.75665e+06
P37268	FDFT_HUMAN	FDFT1	Squalene synthase	3.60705e+06
P37275	ZEB1_HUMAN	ZEB1	Zinc finger E-box-binding homeobox 1	1.73867e+08
P37287	PIGA_HUMAN	PIGA	Phosphatidylinositol N-acetylglucosaminyltransferase subunit A	226698
P37291	GLYC_YEAST	SHM2	Serine hydroxymethyltransferase, cytosolic	9.25271e+07
P37292	GLYM_YEAST	SHM1	Serine hydroxymethyltransferase, mitochondrial	1.34642e+07
P37298	DHSD_YEAST	SDH4	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	4.70275e+06
P37299	QCR10_YEAST	QCR10	Cytochrome b-c1 complex subunit 10, mitochondrial	1.37823e+07
P37302	APE3_YEAST	APE3	Aminopeptidase Y	4.25995e+07
P37303	GLY1_YEAST	GLY1	Low specificity L-threonine aldolase	4.14059e+06
P37370	VRP1_YEAST	VRP1	Verprolin	1.25619e+06
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	1.95603e+08
P37806	UNC87_CAEEL	unc-87	Protein unc-87	6.40485e+07
P37837	TALDO_HUMAN	TALDO1	Transaldolase	6.8624e+07
P37840	SYUA_HUMAN	SNCA	Alpha-synuclein	2.30084e+06
P37898	AAP1_YEAST	AAP1	Alanine/arginine aminopeptidase	3.11907e+06
P38009	PUR92_YEAST	ADE17	Bifunctional purine biosynthesis protein ADE17	2.06346e+07
P38011	GBLP_YEAST	ASC1	Guanine nucleotide-binding protein subunit beta-like protein	1.21177e+08
P38013	AHP1_YEAST	AHP1	Peroxiredoxin AHP1	6.28297e+08
P38061	RL32_YEAST	RPL32	60S ribosomal protein L32	1.12719e+08
P38063	KPR4_YEAST	PRS4	Ribose-phosphate pyrophosphokinase 4	360916
P38066	RIB1_YEAST	RIB1	GTP cyclohydrolase-2	99876.8
P38067	UGA2_YEAST	UGA2	Succinate-semialdehyde dehydrogenase [NADP(+)]	7.73925e+06
P38069	MNN2_YEAST	MNN2	Alpha-1,2-mannosyltransferase MNN2	3.0962e+06
P38071	ETR1_YEAST	ETR1	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	1.17369e+07
P38075	PDX3_YEAST	PDX3	Pyridoxamine 5'-phosphate oxidase	1.3541e+07
P38077	ATPG_YEAST	ATP3	ATP synthase subunit gamma, mitochondrial	2.77833e+07
P38079	YRO2_YEAST	YRO2	Protein YRO2	2.47587e+07
P38080	AKL1_YEAST	AKL1	Serine/threonine-protein kinase AKL1	738159
P38081	YBQ6_YEAST	YBR056W	Uncharacterized glycosyl hydrolase YBR056W	7.8215e+06
P38084	BAP2_YEAST	BAP2	Leu/Val/Ile amino-acid permease	2.62839e+06
P38088	SYG_YEAST	GRS1	Glycine--tRNA ligase 1, mitochondrial	2.25094e+07
P38109	YBY9_YEAST	YBR139W	Putative serine carboxypeptidase YBR139W	1.08302e+07
P38113	ADH5_YEAST	ADH5	Alcohol dehydrogenase 5	969507
P38115	ARA1_YEAST	ARA1	D-arabinose dehydrogenase [NAD(P)+] heavy chain	3.64907e+07
P38116	ARL1_YEAST	ARL1	ADP-ribosylation factor-like protein 1	3.34732e+06
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	4.85203e+07
P38130	KTR3_YEAST	KTR3	Probable mannosyltransferase KTR3	1.13722e+06
P38137	FAT2_YEAST	PCS60	Peroxisomal-coenzyme A synthetase	5.69383e+06
P38143	GPX2_YEAST	GPX2	Glutathione peroxidase-like peroxiredoxin 2	1.41989e+07
P38145	RISA_YEAST	RIB5	Riboflavin synthase	2.84421e+06
P38149	DUG2_YEAST	DUG2	Probable di- and tripeptidase DUG2	364238
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	1.08414e+08
P38166	SFT2_YEAST	SFT2	Protein transport protein SFT2	3.34703e+06
P38167	ECM21_YEAST	ECM21	Protein ECM21	918780
P38174	MAP2_YEAST	MAP2	Methionine aminopeptidase 2	3.91639e+06
P38197	PLPHP_YEAST	YBL036C	Pyridoxal phosphate homeostasis protein	3.73179e+06
P38199	HEK2_YEAST	HEK2	Heterogeneous nuclear rnp K-like protein 2	1.29759e+07
P38203	LSM2_YEAST	LSM2	U6 snRNA-associated Sm-like protein LSm2	3.15758e+06
P38205	NCL1_YEAST	NCL1	Multisite-specific tRNA:(cytosine-C(5))-methyltransferase	2.63101e+06
P38216	YBM6_YEAST	YBR016W	Uncharacterized protein YBR016W	293319
P38217	IMB2_YEAST	KAP104	Importin subunit beta-2	1.82396e+06
P38219	OLA1_YEAST	OLA1	Obg-like ATPase 1	2.6266e+07
P38221	CDS1_YEAST	CDS1	Phosphatidate cytidylyltransferase	3.33431e+06
P38225	FAT1_YEAST	FAT1	Very long-chain fatty acid transport protein	786927
P38230	QOR_YEAST	ZTA1	Probable quinone oxidoreductase	4.0373e+06
P38234	RFS1_YEAST	RFS1	Protein RFS1	7.07817e+06
P38235	YBQ3_YEAST	YBR053C	Uncharacterized protein YBR053C	4.71456e+06
P38237	UBP14_YEAST	UBP14	Ubiquitin carboxyl-terminal hydrolase 14	923261
P38238	TRM7_YEAST	TRM7	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	2.92502e+06
P38247	SLM4_YEAST	SLM4	Protein SLM4	1.53548e+06
P38248	ECM33_YEAST	ECM33	Cell wall protein ECM33	2.72874e+07
P38249	EIF3A_YEAST	RPG1	Eukaryotic translation initiation factor 3 subunit A	6.16342e+06
P38250	IST2_YEAST	IST2	Increased sodium tolerance protein 2	3.8005e+06
P38254	TTL_YEAST	PBY1	Probable tubulin--tyrosine ligase PBY1	713170
P38255	RXT2_YEAST	RXT2	Transcriptional regulatory protein RXT2	408275
P38256	YBU6_YEAST	YBR096W	Uncharacterized protein YBR096W	1.68022e+06
P38260	FES1_YEAST	FES1	Hsp70 nucleotide exchange factor FES1	2.21004e+06
P38261	EXO84_YEAST	EXO84	Exocyst complex component EXO84	1.03851e+06
P38264	PHO88_YEAST	PHO88	SRP-independent targeting protein 3	1.27048e+07
P38272	SHE3_YEAST	SHE3	SWI5-dependent HO expression protein 3	1.10757e+06
P38276	YBY7_YEAST	YBR137W	UPF0303 protein YBR137W	2.62436e+06
P38281	APD1_YEAST	APD1	Actin patches distal protein 1	4.40836e+06
P38286	MKAR_YEAST	IFA38	Very-long-chain 3-oxoacyl-CoA reductase	4.22778e+06
P38288	TOS1_YEAST	TOS1	Protein TOS1	4.0585e+06
P38295	MCFS2_YEAST	EHT1	Medium-chain fatty acid ethyl ester synthase/esterase 2	1.04755e+07
P38300	MBA1_YEAST	MBA1	Inner membrane mitoribosome receptor MBA1, mitochondrial	690606
P38314	SDS24_YEAST	SDS24	Protein SDS24	5.64394e+06
P38325	OM14_YEAST	OM14	Mitochondrial outer membrane protein OM14	1.03138e+07
P38328	ARPC1_YEAST	ARC40	Actin-related protein 2/3 complex subunit 1	6.32879e+06
P38333	ENP1_YEAST	ENP1	Essential nuclear protein 1	550352
P38345	SDHF4_YEAST	SDH8	Succinate dehydrogenase assembly factor 4, mitochondrial	6.92718e+06
P38348	HSM3_YEAST	HSM3	DNA mismatch repair protein HSM3	1.09989e+07
P38351	PAF1_YEAST	PAF1	RNA polymerase II-associated protein 1	2.06251e+06
P38353	SSH1_YEAST	SSH1	Sec sixty-one protein homolog	5.88775e+06
P38426	TPS3_YEAST	TPS3	Trehalose synthase complex regulatory subunit TPS3	8.47143e+06
P38427	TSL1_YEAST	TSL1	Trehalose synthase complex regulatory subunit TSL1	2.56111e+07
P38431	IF5_YEAST	TIF5	Eukaryotic translation initiation factor 5	1.5288e+07
P38432	COIL_HUMAN	COIL	Coilin	4.49603e+06
P38435	VKGC_HUMAN	GGCX	Vitamin K-dependent gamma-carboxylase	533071
P38439	LEO1_YEAST	LEO1	RNA polymerase-associated protein LEO1	1.83117e+06
P38523	GRPE_YEAST	MGE1	GrpE protein homolog, mitochondrial	1.07649e+07
P38555	YPT31_YEAST	YPT31	GTP-binding protein YPT31/YPT8	9.86978e+06
P38606	VATA_HUMAN	ATP6V1A	V-type proton ATPase catalytic subunit A	1.3799e+07
P38615	RIM11_YEAST	RIM11	Serine/threonine-protein kinase RIM11/MSD1	360064
P38616	YGP1_YEAST	YGP1	Protein YGP1	1.71484e+08
P38620	KPR2_YEAST	PRS2	Ribose-phosphate pyrophosphokinase 2	270308
P38623	RCK2_YEAST	RCK2	Serine/threonine-protein kinase RCK2	1.33336e+06
P38624	PSB1_YEAST	PRE3	Proteasome subunit beta type-1	1.7606e+07
P38625	GUAA_YEAST	GUA1	GMP synthase [glutamine-hydrolyzing]	1.51004e+07
P38626	NCB5R_YEAST	CBR1	NADH-cytochrome b5 reductase 1	4.0496e+06
P38627	URA8_YEAST	URA8	CTP synthase 2	2.16556e+06
P38628	AGM1_YEAST	PCM1	Phosphoacetylglucosamine mutase	1.7484e+06
P38631	FKS1_YEAST	FKS1	1,3-beta-glucan synthase component FKS1	3.80412e+06
P38646	GRP75_HUMAN	HSPA9	Stress-70 protein, mitochondrial	1.71149e+08
P38682	GLO3_YEAST	GLO3	ADP-ribosylation factor GTPase-activating protein GLO3	2.02948e+06
P38687	SRP68_YEAST	SRP68	Signal recognition particle subunit SRP68	3.44976e+06
P38688	SRP72_YEAST	SRP72	Signal recognition particle subunit SRP72	2.21563e+06
P38689	KPR3_YEAST	PRS3	Ribose-phosphate pyrophosphokinase 3	3.65375e+06
P38694	MSC7_YEAST	MSC7	Putative aldehyde dehydrogenase-like protein YHR039C	1.9353e+06
P38695	HXT5_YEAST	HXT5	Probable glucose transporter HXT5	1.48352e+07
P38697	IMDH2_YEAST	IMD2	Inosine-5'-monophosphate dehydrogenase 2	2.20659e+07
P38698	PPX1_YEAST	PPX1	Exopolyphosphatase	615692
P38701	RS20_YEAST	RPS20	40S ribosomal protein S20	9.24812e+07
P38707	SYNC_YEAST	DED81	Asparagine--tRNA ligase, cytoplasmic	2.00865e+07
P38708	YHI0_YEAST	YHR020W	Putative proline--tRNA ligase YHR020W	1.05523e+07
P38715	GRE3_YEAST	GRE3	NADPH-dependent aldose reductase GRE3	3.7169e+07
P38716	YHR2_YEAST	YHR112C	Uncharacterized trans-sulfuration enzyme YHR112C	1.35452e+07
P38720	6PGD1_YEAST	GND1	6-phosphogluconate dehydrogenase, decarboxylating 1	1.46138e+08
P38732	EFM1_YEAST	EFM1	Protein-lysine N-methyltransferase EFM1	983204
P38736	GOSR1_YEAST	GOS1	Golgi SNAP receptor complex member 1	1.39883e+06
P38747	OTU2_YEAST	OTU2	OTU domain-containing protein 2	511651
P38754	RL14B_YEAST	RPL14B	60S ribosomal protein L14-B	1.06335e+07
P38755	OSH7_YEAST	OSH7	Oxysterol-binding protein homolog 7	4.88182e+06
P38758	TDA3_YEAST	TDA3	Putative oxidoreductase TDA3	2.51381e+06
P38764	RPN1_YEAST	RPN1	26S proteasome regulatory subunit RPN1	6.67076e+06
P38765	YHI9_YEAST	YHI9	Uncharacterized isomerase YHI9	2.86677e+06
P38768	PIH1_YEAST	PIH1	Protein interacting with Hsp90 1	1.08368e+06
P38777	FSH1_YEAST	FSH1	Family of serine hydrolases 1	6.36896e+06
P38779	CIC1_YEAST	CIC1	Proteasome-interacting protein CIC1	3.47446e+06
P38784	VMA22_YEAST	VMA22	Vacuolar ATPase assembly protein VMA22	733310
P38787	PANE_YEAST	PAN5	2-dehydropantoate 2-reductase	3.08613e+06
P38788	SSZ1_YEAST	SSZ1	Ribosome-associated complex subunit SSZ1	2.83957e+07
P38791	DHYS_YEAST	DYS1	Deoxyhypusine synthase	7.65152e+06
P38792	RRP4_YEAST	RRP4	Exosome complex component RRP4	1.34325e+06
P38793	TRM5_YEAST	TRM5	tRNA (guanine(37)-N1)-methyltransferase	843210
P38795	NADE_YEAST	QNS1	Glutamine-dependent NAD(+) synthetase	1.86553e+06
P38801	LRP1_YEAST	LRP1	Exosome complex protein LRP1	1.08912e+06
P38804	SDO1L_YEAST	RTC3	Restriction of telomere capping protein 3	1.08208e+08
P38809	YHP7_YEAST	YHR097C	Uncharacterized protein YHR097C	4.48818e+06
P38810	SFB3_YEAST	SFB3	SED5-binding protein 3	2.35156e+06
P38816	TRXB2_YEAST	TRR2	Thioredoxin reductase 2, mitochondrial	2.0694e+07
P38817	GGA2_YEAST	GGA2	ADP-ribosylation factor-binding protein GGA2	4.30753e+06
P38820	UBA4_YEAST	UBA4	Adenylyltransferase and sulfurtransferase UBA4	775380
P38821	DNPEP_YEAST	APE4	Aspartyl aminopeptidase 4	7.227e+06
P38822	BZZ1_YEAST	BZZ1	Protein BZZ1	1.76085e+06
P38828	LSM12_YEAST	LSM12	Protein LSM12	1.25608e+06
P38833	YHS7_YEAST	YHR127W	Uncharacterized protein YHR127W	1.1374e+06
P38836	ECM14_YEAST	ECM14	Putative metallocarboxypeptidase ECM14	2.63065e+06
P38841	YHT8_YEAST	YHR138C	Uncharacterized protein YHR138C	1.7841e+07
P38845	CRP1_YEAST	CRP1	Cruciform DNA-recognizing protein 1	7.24202e+06
P38853	KEL1_YEAST	KEL1	Kelch repeat-containing protein 1	823117
P38858	SOL3_YEAST	SOL3	6-phosphogluconolactonase 3	1.43555e+07
P38861	NMD3_YEAST	NMD3	60S ribosomal export protein NMD3	903556
P38879	NACA_YEAST	EGD2	Nascent polypeptide-associated complex subunit alpha	1.05968e+08
P38885	AIM46_YEAST	AIM46	Altered inheritance of mitochondria protein 46, mitochondrial	3.19726e+06
P38886	RPN10_YEAST	RPN10	26S proteasome regulatory subunit RPN10	8.08102e+06
P38891	BCA1_YEAST	BAT1	Branched-chain-amino-acid aminotransferase, mitochondrial	4.26445e+07
P38910	CH10_YEAST	HSP10	10 kDa heat shock protein, mitochondrial	6.17677e+07
P38911	FKBP3_YEAST	FPR3	FK506-binding nuclear protein	1.86678e+07
P38912	IF1A_YEAST	TIF11	Eukaryotic translation initiation factor 1A	1.56188e+07
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	3.90842e+07
P38922	HRB1_YEAST	HRB1	Protein HRB1	1.931e+06
P38929	ATC2_YEAST	PMC1	Calcium-transporting ATPase 2	6.2602e+06
P38930	CSK2C_YEAST	CKB2	Casein kinase II subunit beta'	2.14892e+06
P38934	BFR1_YEAST	BFR1	Nuclear segregation protein BFR1	1.8684e+07
P38935	SMBP2_HUMAN	IGHMBP2	DNA-binding protein SMUBP-2	756155
P38968	SEC31_YEAST	SEC31	Protein transport protein SEC31	1.00992e+07
P38972	PUR4_YEAST	ADE6	Phosphoribosylformylglycinamidine synthase	8.22175e+06
P38986	ASPG1_YEAST	ASP1	L-asparaginase 1	2.21079e+06
P38988	GGC1_YEAST	GGC1	Mitochondrial GTP/GDP carrier protein 1	6.74386e+06
P38993	FET3_YEAST	FET3	Iron transport multicopper oxidase FET3	2.66945e+06
P38996	NAB3_YEAST	NAB3	Nuclear polyadenylated RNA-binding protein 3	3.18382e+06
P38998	LYS1_YEAST	LYS1	Saccharopine dehydrogenase [NAD(+), L-lysine-forming]	7.97769e+06
P38999	LYS9_YEAST	LYS9	Saccharopine dehydrogenase [NADP(+), L-glutamate-forming]	2.46541e+07
P39003	HXT6_YEAST	HXT6	High-affinity hexose transporter HXT6	1.55856e+07
P39004	HXT7_YEAST	HXT7	High-affinity hexose transporter HXT7	1.46478e+07
P39006	PSD1_YEAST	PSD1	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial	1.96056e+06
P39007	STT3_YEAST	STT3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3	1.9803e+06
P39008	POP2_YEAST	POP2	Poly(A) ribonuclease POP2	1.76277e+06
P39013	END3_YEAST	END3	Actin cytoskeleton-regulatory complex protein END3	1.53237e+06
P39015	STM1_YEAST	STM1	Suppressor protein STM1	9.58918e+07
P39019	RS19_HUMAN	RPS19	40S ribosomal protein S19	1.40687e+08
P39023	RL3_HUMAN	RPL3	60S ribosomal protein L3	2.33551e+08
P39055	DYN1_CAEEL	dyn-1	Dynamin	6.80371e+06
P39076	TCPB_YEAST	CCT2	T-complex protein 1 subunit beta	9.27521e+06
P39077	TCPG_YEAST	CCT3	T-complex protein 1 subunit gamma	1.00575e+07
P39078	TCPD_YEAST	CCT4	T-complex protein 1 subunit delta	7.84713e+06
P39079	TCPZ_YEAST	CCT6	T-complex protein 1 subunit zeta	5.8428e+06
P39101	CAJ1_YEAST	CAJ1	Protein CAJ1	7.29758e+06
P39103	COX14_YEAST	COX14	Cytochrome c oxidase assembly protein COX14	1.25472e+06
P39105	PLB1_YEAST	PLB1	Lysophospholipase 1	1.0727e+07
P39107	MNN9_YEAST	MNN9	Mannan polymerase complexes subunit MNN9	1.59641e+06
P39109	YCFI_YEAST	YCF1	Metal resistance protein YCF1	866353
P39111	VATF_YEAST	VMA7	V-type proton ATPase subunit F	1.03717e+07
