Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R02.mzML
P14635	CCNB1_HUMAN	CCNB1	G2/mitotic-specific cyclin-B1	5.28031e+06
P14649	MYL6B_HUMAN	MYL6B	Myosin light chain 6B	6.71905e+06
P14678;P63162	RSMB_HUMAN;RSMN_HUMAN	SNRPB;SNRPN	Small nuclear ribonucleoprotein-associated proteins B and B'	6.19033e+07
P14735	IDE_HUMAN	IDE	Insulin-degrading enzyme	1.53453e+07
P14742	GFA1_YEAST	GFA1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	6.08623e+06
P14743	NMT_YEAST	NMT1	Glycylpeptide N-tetradecanoyltransferase	310876
P14747	PP2B2_YEAST	CMP2	Serine/threonine-protein phosphatase 2B catalytic subunit A2	708288
P14832	CYPH_YEAST	CPR1	Peptidyl-prolyl cis-trans isomerase	2.28258e+08
P14843	AROF_YEAST	ARO3	Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited	3.93344e+06
P14854	CX6B1_HUMAN	COX6B1	Cytochrome c oxidase subunit 6B1	2.54772e+07
P14859	PO2F1_HUMAN	POU2F1	POU domain, class 2, transcription factor 1	3.72411e+06
P14866	HNRPL_HUMAN	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	8.31328e+07
P14868	SYDC_HUMAN	DARS1	Aspartate--tRNA ligase, cytoplasmic	3.95827e+07
P14904	AMPL_YEAST	APE1	Vacuolar aminopeptidase 1	1.45842e+07
P14906	SEC63_YEAST	SEC63	Protein translocation protein SEC63	1.93607e+06
P14907	NSP1_YEAST	NSP1	Nucleoporin NSP1	2.62116e+06
P14922	CYC8_YEAST	CYC8	General transcriptional corepressor CYC8	1.12102e+06
P14923	PLAK_HUMAN	JUP	Junction plakoglobin	3.3088e+06
P14927	QCR7_HUMAN	UQCRB	Cytochrome b-c1 complex subunit 7	1.56315e+07
P15019	TAL1_YEAST	TAL1	Transaldolase	3.88408e+07
P15108	HSC82_YEAST	HSC82	ATP-dependent molecular chaperone HSC82	6.08462e+07
P15121	ALDR_HUMAN	AKR1B1	Aldo-keto reductase family 1 member B1	3.58856e+07
P15151	PVR_HUMAN	PVR	Poliovirus receptor	1.8813e+06
P15170	ERF3A_HUMAN	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	3.91692e+07
P15180	SYKC_YEAST	KRS1	Lysine--tRNA ligase, cytoplasmic	1.49775e+07
P15274	AMPD_YEAST	AMD1	AMP deaminase	777434
P15289	ARSA_HUMAN	ARSA	Arylsulfatase A	534409
P15291	B4GT1_HUMAN	B4GALT1	Beta-1,4-galactosyltransferase 1	2.20879e+06
P15303	SEC23_YEAST	SEC23	Protein transport protein SEC23	4.20542e+06
P15311	EZRI_HUMAN	EZR	Ezrin	6.62289e+07
P15328	FOLR1_HUMAN	FOLR1	Folate receptor alpha	1.41648e+08
P15374	UCHL3_HUMAN	UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	8.62985e+07
P15408	FOSL2_HUMAN	FOSL2	Fos-related antigen 2	5.56398e+06
P15454	KGUA_YEAST	GUK1	Guanylate kinase	1.18943e+07
P15496	IDI1_YEAST	IDI1	Isopentenyl-diphosphate Delta-isomerase	7.90659e+06
P15529	MCP_HUMAN	CD46	Membrane cofactor protein	1.81023e+07
P15531	NDKA_HUMAN	NME1	Nucleoside diphosphate kinase A	1.23321e+08
P15559	NQO1_HUMAN	NQO1	NAD(P)H dehydrogenase [quinone] 1	3.92322e+07
P15586	GNS_HUMAN	GNS	N-acetylglucosamine-6-sulfatase	6.96453e+06
P15624	SYFB_YEAST	FRS1	Phenylalanine--tRNA ligase beta subunit	6.37438e+06
P15625	SYFA_YEAST	FRS2	Phenylalanine--tRNA ligase alpha subunit	1.09093e+07
P15646	FBRL_YEAST	NOP1	rRNA 2'-O-methyltransferase fibrillarin	1.19011e+07
P15700	KCY_YEAST	URA6	Uridylate kinase	1.17288e+06
P15703	BGL2_YEAST	BGL2	Glucan 1,3-beta-glucosidase	2.56637e+07
P15705	STI1_YEAST	STI1	Heat shock protein STI1	1.24628e+07
P15731	UBC4_YEAST	UBC4	Ubiquitin-conjugating enzyme E2 4	1.27896e+07
P15732	UBC5_YEAST	UBC5	Ubiquitin-conjugating enzyme E2-16 kDa	279286
P15735	PHKG2_HUMAN	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	1.99448e+06
P15848	ARSB_HUMAN	ARSB	Arylsulfatase B	647361
P15873	PCNA_YEAST	POL30	Proliferating cell nuclear antigen	4.12979e+06
P15880	RS2_HUMAN	RPS2	40S ribosomal protein S2	2.98002e+08
P15882	CHIN_HUMAN	CHN1	N-chimaerin	277857
P15891	ABP1_YEAST	ABP1	Actin-binding protein	3.78264e+07
P15924	DESP_HUMAN	DSP	Desmoplakin	2.65554e+07
P15927	RFA2_HUMAN	RPA2	Replication protein A 32 kDa subunit	2.80329e+07
P15941	MUC1_HUMAN	MUC1	Mucin-1	1.67746e+06
P15954	COX7C_HUMAN	COX7C	Cytochrome c oxidase subunit 7C, mitochondrial	3.10774e+07
P15992	HSP26_YEAST	HSP26	Heat shock protein 26	3.25e+08
P16066	ANPRA_HUMAN	NPR1	Atrial natriuretic peptide receptor 1	3.60072e+06
P16070	CD44_HUMAN	CD44	CD44 antigen	3.09221e+07
P16083	NQO2_HUMAN	NQO2	Ribosyldihydronicotinamide dehydrogenase [quinone]	1.81179e+07
P16104	H2AX_HUMAN	H2AX	Histone H2AX	6.85183e+07
P16120	THRC_YEAST	THR4	Threonine synthase	7.65703e+06
P16140	VATB_YEAST	VMA2	V-type proton ATPase subunit B	2.07694e+07
P16144	ITB4_HUMAN	ITGB4	Integrin beta-4	1.76116e+06
P16152	CBR1_HUMAN	CBR1	Carbonyl reductase [NADPH] 1	3.30119e+07
P16219	ACADS_HUMAN	ACADS	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	5.60786e+06
P16220	CREB1_HUMAN	CREB1	Cyclic AMP-responsive element-binding protein 1	1.54709e+06
P16278	BGAL_HUMAN	GLB1	Beta-galactosidase	7.03179e+06
P16333	NCK1_HUMAN	NCK1	Cytoplasmic protein NCK1	3.60036e+06
P16356	RPB1_CAEEL	ama-1	DNA-directed RNA polymerase II subunit RPB1	3.08362e+06
P16370	RPB3_YEAST	RPB3	DNA-directed RNA polymerase II subunit RPB3	741742
P16383	GCFC2_HUMAN	GCFC2	GC-rich sequence DNA-binding factor 2	1.90653e+06
P16387	ODPA_YEAST	PDA1	Pyruvate dehydrogenase E1 component subunit alpha, mitochondrial	1.07184e+07
P16401	H15_HUMAN	H1-5	Histone H1.5	1.49717e+08
P16403	H12_HUMAN	H1-2	Histone H1.2	6.80068e+08
P16422	EPCAM_HUMAN	EPCAM	Epithelial cell adhesion molecule	5.91503e+06
P16435	NCPR_HUMAN	POR	NADPH--cytochrome P450 reductase	1.12491e+07
P16451	ODPX_YEAST	PDX1	Pyruvate dehydrogenase complex protein X component, mitochondrial	3.08923e+06
P16455	MGMT_HUMAN	MGMT	Methylated-DNA--protein-cysteine methyltransferase	8.49992e+06
P16467	PDC5_YEAST	PDC5	Pyruvate decarboxylase isozyme 2	1.07297e+07
P16474	BIP_YEAST	KAR2	Endoplasmic reticulum chaperone BiP	9.80958e+07
P16521	EF3A_YEAST	YEF3	Elongation factor 3A	5.53714e+07
P16547	OM45_YEAST	OM45	Mitochondrial outer membrane protein OM45	1.90239e+07
P16550	APA1_YEAST	APA1	Protein APA1	8.4352e+06
P16603	NCPR_YEAST	NCP1	NADPH--cytochrome P450 reductase	8.89892e+06
P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	2.91129e+07
P16622	HEMH_YEAST	HEM15	Ferrochelatase, mitochondrial	2.66238e+06
P16649	TUP1_YEAST	TUP1	General transcriptional corepressor TUP1	5.44584e+06
P16861	PFKA1_YEAST	PFK1	ATP-dependent 6-phosphofructokinase subunit alpha	1.68106e+07
P16862	PFKA2_YEAST	PFK2	ATP-dependent 6-phosphofructokinase subunit beta	2.05572e+07
P16885	PLCG2_HUMAN	PLCG2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2	164338
P16930	FAAA_HUMAN	FAH	Fumarylacetoacetase	2.50001e+06
P16949	STMN1_HUMAN	STMN1	Stathmin	1.5201e+08
P16965	STF2_YEAST	STF2	ATPase-stabilizing factor 15 kDa protein	3.70345e+06
P16989	YBOX3_HUMAN	YBX3	Y-box-binding protein 3	6.52789e+07
P17028	ZNF24_HUMAN	ZNF24	Zinc finger protein 24	408662
P17050	NAGAB_HUMAN	NAGA	Alpha-N-acetylgalactosaminidase	2.68994e+06
P17066	HSP76_HUMAN	HSPA6	Heat shock 70 kDa protein 6	7.98159e+08
P17076	RL8A_YEAST	RPL8A	60S ribosomal protein L8-A	6.52761e+07
P17096	HMGA1_HUMAN	HMGA1	High mobility group protein HMG-I/HMG-Y	1.20205e+08
P17106	CBF1_YEAST	CBF1	Centromere-binding protein 1	411928
P17139	CO4A1_CAEEL	emb-9	Collagen alpha-1(IV) chain	4.92532e+06
P17140	CO4A2_CAEEL	let-2	Collagen alpha-2(IV) chain	2.64249e+07
P17152	TMM11_HUMAN	TMEM11	Transmembrane protein 11, mitochondrial	1.13528e+07
P17174	AATC_HUMAN	GOT1	Aspartate aminotransferase, cytoplasmic	5.40658e+07
P17252	KPCA_HUMAN	PRKCA	Protein kinase C alpha type	3.38133e+06
P17255	VATA_YEAST	VMA1	V-type proton ATPase catalytic subunit A	3.17258e+07
P17275	JUNB_HUMAN	JUNB	Transcription factor jun-B	6.20401e+07
P17301	ITA2_HUMAN	ITGA2	Integrin alpha-2	7.90107e+06
P17329;P17330	G3P2_CAEEL;G3P3_CAEEL	gpd-2;gpd-3	Glyceraldehyde-3-phosphate dehydrogenase 2	1.83991e+08
P17343	GBB1_CAEEL	gpb-1	Guanine nucleotide-binding protein subunit beta-1	1.18175e+07
P17423	KHSE_YEAST	THR1	Homoserine kinase	3.22799e+06
P17480	UBF1_HUMAN	UBTF	Nucleolar transcription factor 1	1.02553e+07
P17505	MDHM_YEAST	MDH1	Malate dehydrogenase, mitochondrial	2.45449e+07
P17535	JUND_HUMAN	JUND	Transcription factor jun-D	1.5442e+06
P17536	TPM1_YEAST	TPM1	Tropomyosin-1	3.86764e+07
P17544	ATF7_HUMAN	ATF7	Cyclic AMP-dependent transcription factor ATF-7	1.48235e+06
P17555	CAP_YEAST	SRV2	Adenylyl cyclase-associated protein	6.0058e+06
P17568	NDUB7_HUMAN	NDUFB7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	6.2005e+06
P17612	KAPCA_HUMAN	PRKACA	cAMP-dependent protein kinase catalytic subunit alpha	4.23131e+06
P17649	GABAT_YEAST	UGA1	4-aminobutyrate aminotransferase	1.34765e+07
P17655	CAN2_HUMAN	CAPN2	Calpain-2 catalytic subunit	9.74367e+06
P17676	CEBPB_HUMAN	CEBPB	CCAAT/enhancer-binding protein beta	1.08094e+07
P17693	HLAG_HUMAN	HLA-G	HLA class I histocompatibility antigen, alpha chain G	5.78864e+06
P17695	GLRX2_YEAST	GRX2	Glutaredoxin-2	3.01134e+07
P17706	PTN2_HUMAN	PTPN2	Tyrosine-protein phosphatase non-receptor type 2	1.90259e+06
P17709	HXKG_YEAST	GLK1	Glucokinase-1	4.00995e+07
P17812	PYRG1_HUMAN	CTPS1	CTP synthase 1	2.22314e+07
P17813	EGLN_HUMAN	ENG	Endoglin	2.83844e+06
P17844	DDX5_HUMAN	DDX5	Probable ATP-dependent RNA helicase DDX5	5.50881e+07
P17858	PFKAL_HUMAN	PFKL	ATP-dependent 6-phosphofructokinase, liver type	4.2946e+07
P17891	CLC1_YEAST	CLC1	Clathrin light chain	1.33296e+07
P17900	SAP3_HUMAN	GM2A	Ganglioside GM2 activator	1.55045e+06
P17931	LEG3_HUMAN	LGALS3	Galectin-3	7.91316e+07
P17967	PDI_YEAST	PDI1	Protein disulfide-isomerase	5.18188e+07
P17980	PRS6A_HUMAN	PSMC3	26S proteasome regulatory subunit 6A	3.44963e+07
P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	6.2211e+07
P18031	PTN1_HUMAN	PTPN1	Tyrosine-protein phosphatase non-receptor type 1	1.3694e+07
P18074	ERCC2_HUMAN	ERCC2	General transcription and DNA repair factor IIH helicase subunit XPD	3.80975e+06
P18077	RL35A_HUMAN	RPL35A	60S ribosomal protein L35a	1.40192e+08
P18084	ITB5_HUMAN	ITGB5	Integrin beta-5	1.37011e+06
P18085	ARF4_HUMAN	ARF4	ADP-ribosylation factor 4	2.74835e+07
P18124	RL7_HUMAN	RPL7	60S ribosomal protein L7	1.46756e+08
P18206	VINC_HUMAN	VCL	Vinculin	2.37353e+07
P18239	ADT2_YEAST	PET9	ADP,ATP carrier protein 2	5.4048e+07
P18334	CSK2A_CAEEL	kin-3	Casein kinase II subunit alpha	5.71883e+06
P18433	PTPRA_HUMAN	PTPRA	Receptor-type tyrosine-protein phosphatase alpha	767922
P18562	UPP_YEAST	FUR1	Uracil phosphoribosyltransferase	6.92509e+06
P18564	ITB6_HUMAN	ITGB6	Integrin beta-6	3.09675e+07
P18583	SON_HUMAN	SON	Protein SON	1.19555e+07
P18615	NELFE_HUMAN	NELFE	Negative elongation factor E	4.02152e+06
P18621	RL17_HUMAN	RPL17	60S ribosomal protein L17	1.38978e+08
P18669	PGAM1_HUMAN	PGAM1	Phosphoglycerate mutase 1	2.13535e+08
P18754	RCC1_HUMAN	RCC1	Regulator of chromosome condensation	6.30791e+07
P18759	SEC18_YEAST	SEC18	Vesicular-fusion protein SEC18	3.64518e+07
P18833	COL8_CAEEL	col-8	Cuticle collagen 8	414281
P18846	ATF1_HUMAN	ATF1	Cyclic AMP-dependent transcription factor ATF-1	1.78168e+07
P18852	GBG_YEAST	STE18	Guanine nucleotide-binding protein subunit gamma	756214
P18858	DNLI1_HUMAN	LIG1	DNA ligase 1	6.68263e+06
P18859	ATP5J_HUMAN	ATP5PF	ATP synthase-coupling factor 6, mitochondrial	1.12302e+07
P18887	XRCC1_HUMAN	XRCC1	DNA repair protein XRCC1	6.5209e+06
P18899	DDR48_YEAST	DDR48	Stress protein DDR48	1.7579e+07
P18947	VIT4_CAEEL	vit-4	Vitellogenin-4	1.54123e+08
P18948	VIT6_CAEEL	vit-6	Vitellogenin-6	1.5844e+08
P19073	CDC42_YEAST	CDC42	Cell division control protein 42	5.55889e+06
P19075	TSN8_HUMAN	TSPAN8	Tetraspanin-8	2.35162e+07
P19097	FAS2_YEAST	FAS2	Fatty acid synthase subunit alpha	1.95532e+07
P19146	ARF2_YEAST	ARF2	ADP-ribosylation factor 2	1.00504e+07
P19174	PLCG1_HUMAN	PLCG1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	1.97475e+06
P19262	ODO2_YEAST	KGD2	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	1.16437e+07
P19338	NUCL_HUMAN	NCL	Nucleolin	2.56169e+08
P19358	METK2_YEAST	SAM2	S-adenosylmethionine synthase 2	1.0291e+08
P19367	HXK1_HUMAN	HK1	Hexokinase-1	1.90519e+07
P19387	RPB3_HUMAN	POLR2C	DNA-directed RNA polymerase II subunit RPB3	9.16418e+06
P19388	RPAB1_HUMAN	POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1	7.66823e+06
P19404	NDUV2_HUMAN	NDUFV2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	1.8899e+07
P19414	ACON_YEAST	ACO1	Aconitate hydratase, mitochondrial	1.44372e+07
P19447	ERCC3_HUMAN	ERCC3	General transcription and DNA repair factor IIH helicase subunit XPB	1.70171e+06
P19525	E2AK2_HUMAN	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase	9.19912e+06
P19623	SPEE_HUMAN	SRM	Spermidine synthase	2.02808e+07
P19625	MLR1_CAEEL	mlc-1	Myosin regulatory light chain 1	1.31714e+07
P19626	MLR2_CAEEL	mlc-2	Myosin regulatory light chain 2	3.43681e+08
P19784	CSK22_HUMAN	CSNK2A2	Casein kinase II subunit alpha'	1.88737e+07
P19793	RXRA_HUMAN	RXRA	Retinoic acid receptor RXR-alpha	1.83236e+06
P19823	ITIH2_HUMAN	ITIH2	Inter-alpha-trypsin inhibitor heavy chain H2	628266
P19826;Q8MPS2	VINC_CAEEL	deb-1	Vinculin	1.85374e+07
P19838	NFKB1_HUMAN	NFKB1	Nuclear factor NF-kappa-B p105 subunit	2.21463e+06
P19881	PNPP_YEAST	PHO13	4-nitrophenylphosphatase	2.58856e+06
P19882	HSP60_YEAST	HSP60	Heat shock protein 60, mitochondrial	2.8332e+07
P19955	RT31_YEAST	YMR31	37S ribosomal protein YMR-31, mitochondrial	3.96182e+06
P19971	TYPH_HUMAN	TYMP	Thymidine phosphorylase	973971
P19974	CYC21_CAEEL	cyc-2.1	Cytochrome c 2.1	1.25114e+08
P20020	AT2B1_HUMAN	ATP2B1	Plasma membrane calcium-transporting ATPase 1	1.33797e+07
P20042	IF2B_HUMAN	EIF2S2	Eukaryotic translation initiation factor 2 subunit 2	3.7626e+07
P20051	PYRC_YEAST	URA4	Dihydroorotase	3.18698e+06
P20073	ANXA7_HUMAN	ANXA7	Annexin A7	3.89654e+07
P20081	FKBP_YEAST	FPR1	FK506-binding protein 1	5.14439e+07
P20084	RM33_YEAST	MRPL33	54S ribosomal protein L33, mitochondrial	271267
P20107	ZRC1_YEAST	ZRC1	Zinc/cadmium resistance protein	2.79758e+06
P20163	BIBH_CAEEL	hsp-4	Endoplasmic reticulum chaperone BiP homolog	1.79009e+07
P20226	TBP_HUMAN	TBP	TATA-box-binding protein	1.19721e+06
P20290	BTF3_HUMAN	BTF3	Transcription factor BTF3	7.71696e+07
P20339	RAB5A_HUMAN	RAB5A	Ras-related protein Rab-5A	1.7458e+07
P20340	RAB6A_HUMAN	RAB6A	Ras-related protein Rab-6A	5.04434e+07
P20433	RPB4_YEAST	RPB4	DNA-directed RNA polymerase II subunit RPB4	2.23781e+06
P20434	RPAB1_YEAST	RPB5	DNA-directed RNA polymerases I, II, and III subunit RPABC1	1.19934e+06
P20435	RPAB2_YEAST	RPO26	DNA-directed RNA polymerases I, II, and III subunit RPABC2	3.24923e+06
P20436	RPAB3_YEAST	RPB8	DNA-directed RNA polymerases I, II, and III subunit RPABC3	5.77275e+06
P20447	DBP3_YEAST	DBP3	ATP-dependent RNA helicase DBP3	1.55839e+06
P20449	DBP5_YEAST	DBP5	ATP-dependent RNA helicase DBP5	2.83599e+06
P20459	IF2A_YEAST	SUI2	Eukaryotic translation initiation factor 2 subunit alpha	4.58981e+06
P20485	KICH_YEAST	CKI1	Choline kinase	1.21912e+06
P20585	MSH3_HUMAN	MSH3	DNA mismatch repair protein Msh3	3.94213e+06
P20604	PP11_YEAST	SIT4	Serine/threonine-protein phosphatase PP1-1	3.25185e+06
P20606	SAR1_YEAST	SAR1	Small COPII coat GTPase SAR1	1.5238e+07
P20618	PSB1_HUMAN	PSMB1	Proteasome subunit beta type-1	3.3259e+07
P20645	MPRD_HUMAN	M6PR	Cation-dependent mannose-6-phosphate receptor	1.33864e+07
P20671	H2A1D_HUMAN	H2AC7	Histone H2A type 1-D	3.13302e+08
P20674	COX5A_HUMAN	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial	6.06188e+07
P20700	LMNB1_HUMAN	LMNB1	Lamin-B1	6.94284e+07
P20742	PZP_HUMAN	PZP	Pregnancy zone protein	1.26394e+06
P20810	ICAL_HUMAN	CAST	Calpastatin	4.44955e+07
P20839	IMDH1_HUMAN	IMPDH1	Inosine-5'-monophosphate dehydrogenase 1	4.98474e+07
P20962	PTMS_HUMAN	PTMS	Parathymosin	1.06783e+08
P20967	ODO1_YEAST	KGD1	2-oxoglutarate dehydrogenase, mitochondrial	5.08812e+06
P21127	CD11B_HUMAN	CDK11B	Cyclin-dependent kinase 11B	8.24964e+06
P21137	KAPC1_CAEEL	kin-1	cAMP-dependent protein kinase catalytic subunit	1.23769e+06
P21242	PSA7_YEAST	PRE10	Probable proteasome subunit alpha type-7	8.14304e+06
P21243	PSA1_YEAST	SCL1	Proteasome subunit alpha type-1	8.75231e+06
P21264	PUR6_YEAST	ADE2	Phosphoribosylaminoimidazole carboxylase	2.48178e+06
P21266	GSTM3_HUMAN	GSTM3	Glutathione S-transferase Mu 3	1.09795e+07
P21281	VATB2_HUMAN	ATP6V1B2	V-type proton ATPase subunit B, brain isoform	6.21501e+06
P21283	VATC1_HUMAN	ATP6V1C1	V-type proton ATPase subunit C 1	5.81574e+06
P21291	CSRP1_HUMAN	CSRP1	Cysteine and glycine-rich protein 1	3.75963e+07
P21304	PWP1_YEAST	PWP1	Periodic tryptophan protein 1	1.69647e+06
P21306	ATP5E_YEAST	ATP15	ATP synthase subunit epsilon, mitochondrial	1.54722e+07
P21333	FLNA_HUMAN	FLNA	Filamin-A	7.41881e+07
P21399	ACOC_HUMAN	ACO1	Cytoplasmic aconitate hydratase	3.56838e+07
P21560	CBP3_YEAST	CBP3	Protein CBP3, mitochondrial	477548
P21576	VPS1_YEAST	VPS1	Vacuolar protein sorting-associated protein 1	4.51088e+06
P21645				1.32214e+06
P21675	TAF1_HUMAN	TAF1	Transcription initiation factor TFIID subunit 1	600370
P21734	UBC1_YEAST	UBC1	Ubiquitin-conjugating enzyme E2 1	6.89324e+06
P21796	VDAC1_HUMAN	VDAC1	Voltage-dependent anion-selective channel protein 1	1.0229e+08
P21801	SDHB_YEAST	SDH2	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	5.64581e+06
P21827	RCC1_YEAST	SRM1	Guanine nucleotide exchange factor SRM1	955556
P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	2.62369e+07
P21926	CD9_HUMAN	CD9	CD9 antigen	2.2548e+07
P21953	ODBB_HUMAN	BCKDHB	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	2.45153e+06
P21954	IDHP_YEAST	IDP1	Isocitrate dehydrogenase [NADP], mitochondrial	9.71852e+06
P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase	2.3927e+08
P21965	MCK1_YEAST	MCK1	Protein kinase MCK1	5.29106e+06
P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	4.14346e+06
P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial	6.48065e+06
P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1	5.44264e+06
P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	3.18641e+07
P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	7.95626e+07
P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3	4.30271e+07
P22133	MDHC_YEAST	MDH2	Malate dehydrogenase, cytoplasmic	1.10593e+07
P22137	CLH_YEAST	CHC1	Clathrin heavy chain	6.88456e+06
P22138	RPA2_YEAST	RPA135	DNA-directed RNA polymerase I subunit RPA135	1.69643e+06
P22139	RPAB5_YEAST	RPB10	DNA-directed RNA polymerases I, II, and III subunit RPABC5	1.48456e+06
P22141	PSB4_YEAST	PRE1	Proteasome subunit beta type-4	6.9741e+06
P22146	GAS1_YEAST	GAS1	1,3-beta-glucanosyltransferase GAS1	1.42612e+07
P22147	XRN1_YEAST	XRN1	5'-3' exoribonuclease 1	1.72467e+06
P22202	HSP74_YEAST	SSA4	Heat shock protein SSA4	1.07029e+08
P22203	VATE_YEAST	VMA4	V-type proton ATPase subunit E	2.11702e+07
P22217	TRX1_YEAST	TRX1	Thioredoxin-1	1.29314e+07
P22234	PUR6_HUMAN	PAICS	Multifunctional protein ADE2	5.82407e+07
P22307	NLTP_HUMAN	SCP2	Non-specific lipid-transfer protein	1.32105e+07
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	1.05384e+08
P22336	RFA1_YEAST	RFA1	Replication factor A protein 1	5.17031e+06
P22352	GPX3_HUMAN	GPX3	Glutathione peroxidase 3	2.02258e+06
P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	1.98948e+08
P22515	UBA1_YEAST	UBA1	Ubiquitin-activating enzyme E1 1	1.31678e+07
P22517	KCC2_YEAST	CMK2	Calcium/calmodulin-dependent protein kinase II	4.16345e+06
P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	4.01008e+06
P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	6.51593e+08
P22670	RFX1_HUMAN	RFX1	MHC class II regulatory factor RFX1	2.38117e+06
P22681	CBL_HUMAN	CBL	E3 ubiquitin-protein ligase CBL	1.81277e+06
P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta	1.61948e+07
P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	2.92009e+07
P22768	ASSY_YEAST	ARG1	Argininosuccinate synthase	2.75568e+07
P22803	TRX2_YEAST	TRX2	Thioredoxin-2	5.80771e+07
P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial	4.81934e+06
P22855	MAN1_YEAST	AMS1	Alpha-mannosidase	3.41583e+06
P22943	HSP12_YEAST	HSP12	12 kDa heat shock protein	4.16567e+08
P22981	LET60_CAEEL	let-60	Ras protein let-60	793672
P23025	XPA_HUMAN	XPA	DNA repair protein complementing XP-A cells	1.98313e+06
P23180	AIM17_YEAST	AIM17	Probable oxidoreductase AIM17	3.60258e+06
P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1	1.29378e+07
P23229	ITA6_HUMAN	ITGA6	Integrin alpha-6	3.69828e+06
P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	1.78226e+08
P23248	RS3A2_YEAST	RPS1B	40S ribosomal protein S1-B	1.54535e+07
P23254	TKT1_YEAST	TKL1	Transketolase 1	3.55278e+07
P23258	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain	4.81486e+06
P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	1.47994e+08
P23291	KC11_YEAST	YCK1	Casein kinase I homolog 1	359498
P23292	KC12_YEAST	YCK2	Casein kinase I homolog 2	1.40936e+06
P23301	IF5A1_YEAST	HYP2	Eukaryotic translation initiation factor 5A-1	9.68917e+07
P23337	GYS1_YEAST	GSY1	Glycogen [starch] synthase isoform 1	1.61039e+06
P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	3.88085e+06
P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic	2.72307e+07
P23396	RS3_HUMAN	RPS3	40S ribosomal protein S3	1.20006e+08
P23434	GCSH_HUMAN	GCSH	Glycine cleavage system H protein, mitochondrial	3.06387e+07
P23443	KS6B1_HUMAN	RPS6KB1	Ribosomal protein S6 kinase beta-1	3.03466e+06
P23497	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100	1.89477e+06
P23511	NFYA_HUMAN	NFYA	Nuclear transcription factor Y subunit alpha	1.5448e+06
P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	7.78358e+07
