Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R03.mzML
P09234	RU1C_HUMAN	SNRPC	U1 small nuclear ribonucleoprotein C	3.08853e+07
P09382	LEG1_HUMAN	LGALS1	Galectin-1	3.52271e+07
P09417	DHPR_HUMAN	QDPR	Dihydropteridine reductase	4.49659e+06
P09429	HMGB1_HUMAN	HMGB1	High mobility group protein B1	1.94874e+08
P09435	HSP73_YEAST	SSA3	Heat shock protein SSA3	9.59627e+06
P09436	SYIC_YEAST	ILS1	Isoleucine--tRNA ligase, cytoplasmic	1.48281e+07
P09440	C1TM_YEAST	MIS1	C-1-tetrahydrofolate synthase, mitochondrial	4.83357e+06
P09446	HSP1_CAEEL	hsp-1	Heat shock protein hsp-1	1.47723e+08
P09457	ATPO_YEAST	ATP5	ATP synthase subunit 5, mitochondrial	2.41259e+07
P09493	TPM1_HUMAN	TPM1	Tropomyosin alpha-1 chain	2.03625e+08
P09496	CLCA_HUMAN	CLTA	Clathrin light chain A	3.5723e+07
P09497	CLCB_HUMAN	CLTB	Clathrin light chain B	2.25264e+07
P09525	ANXA4_HUMAN	ANXA4	Annexin A4	1.49301e+07
P09543	CN37_HUMAN	CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase	7.67585e+06
P09622	DLDH_HUMAN	DLD	Dihydrolipoyl dehydrogenase, mitochondrial	3.76839e+07
P09624	DLDH_YEAST	LPD1	Dihydrolipoyl dehydrogenase, mitochondrial	2.65085e+07
P09651	ROA1_HUMAN	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	6.15598e+08
P09661	RU2A_HUMAN	SNRPA1	U2 small nuclear ribonucleoprotein A'	3.26823e+07
P09669	COX6C_HUMAN	COX6C	Cytochrome c oxidase subunit 6C	4.33044e+07
P09733	TBA1_YEAST	TUB1	Tubulin alpha-1 chain	1.13304e+07
P09734	TBA3_YEAST	TUB3	Tubulin alpha-3 chain	3.77074e+06
P09874	PARP1_HUMAN	PARP1	Poly [ADP-ribose] polymerase 1	6.07695e+07
P09884	DPOLA_HUMAN	POLA1	DNA polymerase alpha catalytic subunit	3.1176e+07
P09938	RIR2_YEAST	RNR2	Ribonucleoside-diphosphate reductase small chain 1	3.51548e+07
P09960	LKHA4_HUMAN	LTA4H	Leukotriene A-4 hydrolase	4.55633e+07
P09972	ALDOC_HUMAN	ALDOC	Fructose-bisphosphate aldolase C	6.63844e+07
P0A6F5				1.17975e+06
P0A6F9				622210
P0A6P9				1.11155e+09
P0A6Q6				253210
P0A867				1.77824e+08
P0A910				2.3693e+06
P0A9B2				5.41409e+06
P0ABT2				4.33704e+06
P0AGE0				1.08035e+06
P0C0L4	CO4A_HUMAN	C4A	Complement C4-A	2.24459e+06
P0C0S5;Q71UI9	H2AV_HUMAN;H2AZ_HUMAN	H2AZ1;H2AZ2	Histone H2A.Z	1.74864e+08
P0C0T4;Q3E792	RS25A_YEAST;RS25B_YEAST	RPS25A;RPS25B	40S ribosomal protein S25-B	3.56799e+07
P0C0W9;Q3E757	RL11A_YEAST;RL11B_YEAST	RPL11A;RPL11B	60S ribosomal protein L11-A	1.07188e+08
P0C0X0;Q3E7X9	RS28A_YEAST;RS28B_YEAST	RPS28A;RPS28B	40S ribosomal protein S28-B	1.0784e+08
P0C2H6;P0C2H7	RL27A_YEAST;RL27B_YEAST	RPL27A;RPL27B	60S ribosomal protein L27-A	1.00475e+08
P0C2H8	RL31A_YEAST	RPL31A	60S ribosomal protein L31-A	1.23006e+08
P0C7P0	CISD3_HUMAN	CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial	2.49668e+06
P0CE47;P0CE48				2.8136e+06
P0CG12	DERPC_HUMAN	DERPC	Decreased expression in renal and prostate cancer protein	1.94035e+06
P0CG13	CTF8_HUMAN	CHTF8	Chromosome transmission fidelity protein 8 homolog	1.16905e+06
P0CG39	POTEJ_HUMAN	POTEJ	POTE ankyrin domain family member J	1.61952e+07
P0CS90	HSP77_YEAST	SSC1	Heat shock protein SSC1, mitochondrial	1.59662e+08
P0CT04	IPB2_YEAST	PBI2	Protease B inhibitor 2	9.73593e+07
P0CX23;P0CX24	RL20A_YEAST;RL20B_YEAST	RPL20A;RPL20B	60S ribosomal protein L20-A	9.60215e+07
P0CX25;P0CX26	RL43A_YEAST;RL43B_YEAST	RPL43A;RPL43B	60S ribosomal protein L43-A	5.17495e+07
P0CX27;P0CX28	RL44A_YEAST;RL44B_YEAST	RPL42A;RPL42B	60S ribosomal protein L42-A	4.96525e+07
P0CX29;P0CX30	RS23A_YEAST;RS23B_YEAST	RPS23A;RPS23B	40S ribosomal protein S23-A	5.86721e+07
P0CX31;P0CX32	RS24A_YEAST;RS24B_YEAST	RPS24A;RPS24B	40S ribosomal protein S24-A	9.22351e+07
P0CX33;P0CX34	RS30A_YEAST;RS30B_YEAST	RPS30A;RPS30B	40S ribosomal protein S30-A	1.4767e+07
P0CX35;P0CX36	RS4A_YEAST;RS4B_YEAST	RPS4A;RPS4B	40S ribosomal protein S4-A	2.04067e+08
P0CX37;P0CX38	RS6A_YEAST;RS6B_YEAST	RPS6A;RPS6B	40S ribosomal protein S6-A	9.26279e+07
P0CX39;P0CX40	RS8A_YEAST;RS8B_YEAST	RPS8A;RPS8B	40S ribosomal protein S8-A	6.86809e+07
P0CX41;P0CX42	RL23A_YEAST;RL23B_YEAST	RPL23A;RPL23B	60S ribosomal protein L23-A	8.35492e+07
P0CX43;P0CX44	RL1A_YEAST;RL1B_YEAST	RPL1A;RPL1B	60S ribosomal protein L1-A	8.09362e+07
P0CX45;P0CX46	RL2A_YEAST;RL2B_YEAST	RPL2A;RPL2B	60S ribosomal protein L2-A	1.11343e+08
P0CX47;P0CX48	RS11A_YEAST;RS11B_YEAST	RPS11A;RPS11B	40S ribosomal protein S11-A	8.37465e+07
P0CX49;P0CX50	RL18A_YEAST;RL18B_YEAST	RPL18A;RPL18B	60S ribosomal protein L18-A	8.99433e+07
P0CX51;P0CX52	RS16A_YEAST;RS16B_YEAST	RPS16A;RPS16B	40S ribosomal protein S16-A	8.18452e+07
P0CX53;P0CX54	RL12A_YEAST;RL12B_YEAST	RPL12A;RPL12B	60S ribosomal protein L12-A	1.30817e+08
P0CX55;P0CX56	RS18A_YEAST;RS18B_YEAST	RPS18A;RPS18B	40S ribosomal protein S18-A	8.12822e+07
P0CX82;P0CX83	RL19A_YEAST;RL19B_YEAST	RPL19A;RPL19B	60S ribosomal protein L19-A	1.21061e+08
P0CX84;P0CX85	RL35A_YEAST;RL35B_YEAST	RPL35A;RPL35B	60S ribosomal protein L35-A	1.28238e+08
P0DJ07	PT100_HUMAN	PET100	Protein PET100 homolog, mitochondrial	2.74872e+06
P0DM41;P0DM42;P10986;Q6A8K1	ACT1_CAEEL;ACT3_CAEEL;ACT4_CAEEL	act-1;act-3;act-4	Actin-1	6.7036e+08
P0DME0	SETLP_HUMAN	SETSIP	Protein SETSIP	3.50968e+06
P0DMM9;P0DMN0	ST1A3_HUMAN;ST1A4_HUMAN	SULT1A3;SULT1A4	Sulfotransferase 1A3	1.77658e+06
P10080	SSBP1_YEAST	SBP1	Single-stranded nucleic acid-binding protein	5.18099e+07
P10081	IF4A_YEAST	TIF1	ATP-dependent RNA helicase eIF4A	9.05326e+07
P10109	ADX_HUMAN	FDX1	Adrenodoxin, mitochondrial	2.10355e+06
P10155	RO60_HUMAN	RO60	60 kDa SS-A/Ro ribonucleoprotein	1.0387e+07
P10174	COX7_YEAST	COX7	Cytochrome c oxidase subunit 7, mitochondrial	1.30428e+07
P10176	COX8A_HUMAN	COX8A	Cytochrome c oxidase subunit 8A, mitochondrial	3.90414e+06
P10253	LYAG_HUMAN	GAA	Lysosomal alpha-glucosidase	5.25754e+06
P10299	GSTP1_CAEEL	gst-1	Glutathione S-transferase P	1.26355e+07
P10301	RRAS_HUMAN	RRAS	Ras-related protein R-Ras	3.59613e+06
P10321	HLAC_HUMAN	HLA-C	HLA class I histocompatibility antigen, C alpha chain	1.26806e+07
P10363	PRI1_YEAST	PRI1	DNA primase small subunit	5.05128e+06
P10398	ARAF_HUMAN	ARAF	Serine/threonine-protein kinase A-Raf	1.70247e+06
P10412	H14_HUMAN	H1-4	Histone H1.4	1.47514e+09
P10507	MPPB_YEAST	MAS1	Mitochondrial-processing peptidase subunit beta	1.14725e+06
P10515	ODP2_HUMAN	DLAT	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	2.56019e+07
P10567	MYSP_CAEEL	unc-15	Paramyosin	1.68923e+08
P10586	PTPRF_HUMAN	PTPRF	Receptor-type tyrosine-protein phosphatase F	6.24015e+06
P10591	HSP71_YEAST	SSA1	Heat shock protein SSA1	2.01001e+08
P10592	HSP72_YEAST	SSA2	Heat shock protein SSA2	2.21334e+08
P10599	THIO_HUMAN	TXN	Thioredoxin	2.70565e+08
P10606	COX5B_HUMAN	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	6.60407e+07
P10619	PPGB_HUMAN	CTSA	Lysosomal protective protein	4.87686e+06
P10620	MGST1_HUMAN	MGST1	Microsomal glutathione S-transferase 1	1.06171e+07
P10622	RLA3_YEAST	RPP1B	60S acidic ribosomal protein P1-beta	1.1187e+08
P10644	KAP0_HUMAN	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit	4.57679e+06
P10659	METK1_YEAST	SAM1	S-adenosylmethionine synthase 1	3.09567e+08
P10662	RT01_YEAST	MRP1	37S ribosomal protein MRP1, mitochondrial	1.06075e+06
P10664	RL4A_YEAST	RPL4A	60S ribosomal protein L4-A	1.28318e+08
P10746	HEM4_HUMAN	UROS	Uroporphyrinogen-III synthase	6.13587e+06
P10768	ESTD_HUMAN	ESD	S-formylglutathione hydrolase	1.72843e+07
P10771	H24_CAEEL	his-24	Histone 24	1.66286e+07
P10809	CH60_HUMAN	HSPD1	60 kDa heat shock protein, mitochondrial	4.47196e+08
P10869	AK_YEAST	HOM3	Aspartokinase	7.69687e+06
P10909	CLUS_HUMAN	CLU	Clusterin	2.89459e+07
P10964	RPA1_YEAST	RPA190	DNA-directed RNA polymerase I subunit RPA190	1.87873e+06
P10984	ACT2_CAEEL	act-2	Actin-2	2.8248e+07
P11021	BIP_HUMAN	HSPA5	Endoplasmic reticulum chaperone BiP	2.12863e+08
P11047	LAMC1_HUMAN	LAMC1	Laminin subunit gamma-1	1.65224e+06
P11075	SEC7_YEAST	SEC7	Protein transport protein SEC7	3.04756e+06
P11076	ARF1_YEAST	ARF1	ADP-ribosylation factor 1	5.44914e+07
P11141	HSP6_CAEEL	hsp-6	Heat shock protein hsp-6	7.32345e+07
P11142	HSP7C_HUMAN	HSPA8	Heat shock cognate 71 kDa protein	8.76873e+08
P11154	PYC1_YEAST	PYC1	Pyruvate carboxylase 1	1.83891e+07
P11166	GTR1_HUMAN	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	3.47691e+07
P11169	GTR3_HUMAN	SLC2A3	Solute carrier family 2, facilitated glucose transporter member 3	1.25363e+07
P11171	41_HUMAN	EPB41	Protein 4.1	7.14071e+06
P11172	UMPS_HUMAN	UMPS	Uridine 5'-monophosphate synthase	2.54055e+07
P11177	ODPB_HUMAN	PDHB	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	2.92824e+07
P11182	ODB2_HUMAN	DBT	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	8.68952e+06
P11216	PYGB_HUMAN	PYGB	Glycogen phosphorylase, brain form	3.1353e+07
P11233	RALA_HUMAN	RALA	Ras-related protein Ral-A	1.10752e+07
P11234	RALB_HUMAN	RALB	Ras-related protein Ral-B	1.68966e+07
P11277	SPTB1_HUMAN	SPTB	Spectrin beta chain, erythrocytic	1.30159e+07
P11279	LAMP1_HUMAN	LAMP1	Lysosome-associated membrane glycoprotein 1	5.84691e+07
P11310	ACADM_HUMAN	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	1.85674e+07
P11387	TOP1_HUMAN	TOP1	DNA topoisomerase 1	3.47337e+07
P11388	TOP2A_HUMAN	TOP2A	DNA topoisomerase 2-alpha	5.38707e+07
P11412	G6PD_YEAST	ZWF1	Glucose-6-phosphate 1-dehydrogenase	2.18855e+07
P11413	G6PD_HUMAN	G6PD	Glucose-6-phosphate 1-dehydrogenase	6.33451e+07
P11441	UBL4A_HUMAN	UBL4A	Ubiquitin-like protein 4A	4.28694e+06
P11474	ERR1_HUMAN	ESRRA	Steroid hormone receptor ERR1	375257
P11484	SSB1_YEAST	SSB1	Ribosome-associated molecular chaperone SSB1	1.79678e+08
P11491	PPB_YEAST	PHO8	Repressible alkaline phosphatase	4.7741e+06
P11498	PYC_HUMAN	PC	Pyruvate carboxylase, mitochondrial	9.09942e+06
P11532	DMD_HUMAN	DMD	Dystrophin	4.64363e+06
P11586	C1TC_HUMAN	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic	5.12166e+07
P11632	NHP6A_YEAST	NHP6A	Non-histone chromosomal protein 6A	1.22465e+07
P11633	NHP6B_YEAST	NHP6B	Non-histone chromosomal protein 6B	1.892e+07
P11717	MPRI_HUMAN	IGF2R	Cation-independent mannose-6-phosphate receptor	4.51079e+06
P11745	RNA1_YEAST	RNA1	Ran GTPase-activating protein 1	5.00244e+06
P11746	MCM1_YEAST	MCM1	Pheromone receptor transcription factor	5.02876e+06
P11766	ADHX_HUMAN	ADH5	Alcohol dehydrogenase class-3	1.23261e+07
P11802	CDK4_HUMAN	CDK4	Cyclin-dependent kinase 4	7.9742e+06
P11908	PRPS2_HUMAN	PRPS2	Ribose-phosphate pyrophosphokinase 2	1.77816e+07
P11914	MPPA_YEAST	MAS2	Mitochondrial-processing peptidase subunit alpha	1.8368e+06
P11938	RAP1_YEAST	RAP1	DNA-binding protein RAP1	2.07925e+06
P11940	PABP1_HUMAN	PABPC1	Polyadenylate-binding protein 1	8.52016e+07
P11986	INO1_YEAST	INO1	Inositol-3-phosphate synthase	2.7905e+08
P12004	PCNA_HUMAN	PCNA	Proliferating cell nuclear antigen	1.00378e+08
P12074	CX6A1_HUMAN	COX6A1	Cytochrome c oxidase subunit 6A1, mitochondrial	2.12542e+07
P12081	HARS1_HUMAN	HARS1	Histidine--tRNA ligase, cytoplasmic	4.93409e+07
P12235	ADT1_HUMAN	SLC25A4	ADP/ATP translocase 1	5.70699e+06
P12236	ADT3_HUMAN	SLC25A6	ADP/ATP translocase 3	1.72753e+08
P12259	FA5_HUMAN	F5	Coagulation factor V	1.13514e+07
P12268	IMDH2_HUMAN	IMPDH2	Inosine-5'-monophosphate dehydrogenase 2	5.04757e+07
P12270	TPR_HUMAN	TPR	Nucleoprotein TPR	1.97321e+07
P12277	KCRB_HUMAN	CKB	Creatine kinase B-type	3.79677e+07
P12385	ERF1_YEAST	SUP45	Eukaryotic peptide chain release factor subunit 1	1.09989e+07
P12429	ANXA3_HUMAN	ANXA3	Annexin A3	4.16667e+07
P12456	TBB1_CAEEL	mec-7	Tubulin beta-1 chain	3.9335e+06
P12532	KCRU_HUMAN	CKMT1A	Creatine kinase U-type, mitochondrial	5.06509e+06
P12611	WHI2_YEAST	WHI2	Growth regulation protein	2.76983e+06
P12612	TCPA_YEAST	TCP1	T-complex protein 1 subunit alpha	5.06494e+06
P12630	BAR1_YEAST	BAR1	Barrierpepsin	458479
P12683	HMDH1_YEAST	HMG1	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1	891233
P12686	RT13_YEAST	MRP13	37S ribosomal protein MRP13, mitochondrial	499104
P12687	RM02_YEAST	MRP7	54S ribosomal protein L2, mitochondrial	1.01215e+06
P12688	YPK1_YEAST	YPK1	Serine/threonine-protein kinase YPK1	3.82125e+06
P12694	ODBA_HUMAN	BCKDHA	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	1.59192e+07
P12695	ODP2_YEAST	LAT1	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	2.63445e+07
P12709	G6PI_YEAST	PGI1	Glucose-6-phosphate isomerase	1.16713e+08
P12814	ACTN1_HUMAN	ACTN1	Alpha-actinin-1	8.27964e+07
P12844	MYO3_CAEEL	myo-3	Myosin-3	3.72084e+07
P12845	MYO2_CAEEL	myo-2	Myosin-2	1.30254e+07
P12904	AAKG_YEAST	SNF4	5'-AMP-activated protein kinase subunit gamma	3.23924e+06
P12945	NAT1_YEAST	NAT1	N-terminal acetyltransferase A complex subunit NAT1	2.30606e+06
P12955	PEPD_HUMAN	PEPD	Xaa-Pro dipeptidase	9.5927e+06
P12956	XRCC6_HUMAN	XRCC6	X-ray repair cross-complementing protein 6	5.88109e+07
P12962	CAF20_YEAST	CAF20	Cap-associated protein CAF20	8.42786e+06
P13010	XRCC5_HUMAN	XRCC5	X-ray repair cross-complementing protein 5	7.12327e+07
P13051	UNG_HUMAN	UNG	Uracil-DNA glycosylase	4.03982e+06
P13073	COX41_HUMAN	COX4I1	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	1.09495e+08
P13185	KIN1_YEAST	KIN1	Serine/threonine protein kinase KIN1	885387
P13188	SYQ_YEAST	GLN4	Glutamine--tRNA ligase	1.93246e+07
P13298	PYRE_YEAST	URA5	Orotate phosphoribosyltransferase 1	9.24064e+06
P13473	LAMP2_HUMAN	LAMP2	Lysosome-associated membrane glycoprotein 2	1.63073e+07
P13489	RINI_HUMAN	RNH1	Ribonuclease inhibitor	2.41847e+07
P13517	CAPZB_YEAST	CAP2	F-actin-capping protein subunit beta	9.03854e+06
P13586	ATC1_YEAST	PMR1	Calcium-transporting ATPase 1	4.53684e+06
P13639	EF2_HUMAN	EEF2	Elongation factor 2	2.38017e+08
P13645	K1C10_HUMAN	KRT10	Keratin, type I cytoskeletal 10	2.09289e+08
P13646	K1C13_HUMAN	KRT13	Keratin, type I cytoskeletal 13	5.76895e+06
P13663	DHAS_YEAST	HOM2	Aspartate-semialdehyde dehydrogenase	3.78132e+07
P13667	PDIA4_HUMAN	PDIA4	Protein disulfide-isomerase A4	3.81169e+07
P13674	P4HA1_HUMAN	P4HA1	Prolyl 4-hydroxylase subunit alpha-1	1.79857e+07
P13693	TCTP_HUMAN	TPT1	Translationally-controlled tumor protein	5.39629e+07
P13711	ACOX_YEAST	POX1	Acyl-coenzyme A oxidase	1.0716e+06
P13716	HEM2_HUMAN	ALAD	Delta-aminolevulinic acid dehydratase	1.66017e+06
P13797	PLST_HUMAN	PLS3	Plastin-3	2.92799e+07
P13798	ACPH_HUMAN	APEH	Acylamino-acid-releasing enzyme	9.67104e+06
P13804	ETFA_HUMAN	ETFA	Electron transfer flavoprotein subunit alpha, mitochondrial	6.28924e+07
P13807	GYS1_HUMAN	GYS1	Glycogen [starch] synthase, muscle	7.53441e+06
P13861	KAP2_HUMAN	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit	1.22831e+07
P13929	ENOB_HUMAN	ENO3	Beta-enolase	6.03348e+06
P13984	T2FB_HUMAN	GTF2F2	General transcription factor IIF subunit 2	8.53621e+06
P13987	CD59_HUMAN	CD59	CD59 glycoprotein	2.08918e+07
P13995	MTDC_HUMAN	MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial	5.98138e+06
P14020	DPM1_YEAST	DPM1	Dolichol-phosphate mannosyltransferase	2.0187e+07
P14065	GCY1_YEAST	GCY1	Glycerol 2-dehydrogenase (NADP(+))	3.90153e+07
P14120	RL30_YEAST	RPL30	60S ribosomal protein L30	5.82355e+07
P14126	RL3_YEAST	RPL3	60S ribosomal protein L3	1.00971e+08
P14174	MIF_HUMAN	MIF	Macrophage migration inhibitory factor	1.16636e+08
P14209	CD99_HUMAN	CD99	CD99 antigen	1.67998e+07
P14306	CPYI_YEAST	TFS1	Carboxypeptidase Y inhibitor	3.56482e+07
P14314	GLU2B_HUMAN	PRKCSH	Glucosidase 2 subunit beta	9.50686e+07
P14324	FPPS_HUMAN	FDPS	Farnesyl pyrophosphate synthase	5.0795e+07
P14373	TRI27_HUMAN	TRIM27	Zinc finger protein RFP	1.93276e+06
P14384	CBPM_HUMAN	CPM	Carboxypeptidase M	9.68939e+06
P14406	CX7A2_HUMAN	COX7A2	Cytochrome c oxidase subunit 7A2, mitochondrial	2.27723e+07
P14540	ALF_YEAST	FBA1	Fructose-bisphosphate aldolase	9.08847e+08
P14550	AK1A1_HUMAN	AKR1A1	Aldo-keto reductase family 1 member A1	1.90346e+07
P14618	KPYM_HUMAN	PKM	Pyruvate kinase PKM	8.52634e+08
P14621	ACYP2_HUMAN	ACYP2	Acylphosphatase-2	1.39278e+06
P14625	ENPL_HUMAN	HSP90B1	Endoplasmin	1.13943e+08
P14635	CCNB1_HUMAN	CCNB1	G2/mitotic-specific cyclin-B1	4.57184e+06
P14649	MYL6B_HUMAN	MYL6B	Myosin light chain 6B	6.26532e+06
P14678;P63162	RSMB_HUMAN;RSMN_HUMAN	SNRPB;SNRPN	Small nuclear ribonucleoprotein-associated proteins B and B'	5.81925e+07
P14735	IDE_HUMAN	IDE	Insulin-degrading enzyme	1.65084e+07
P14742	GFA1_YEAST	GFA1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	1.05651e+07
P14743	NMT_YEAST	NMT1	Glycylpeptide N-tetradecanoyltransferase	684787
P14747	PP2B2_YEAST	CMP2	Serine/threonine-protein phosphatase 2B catalytic subunit A2	952002
P14832	CYPH_YEAST	CPR1	Peptidyl-prolyl cis-trans isomerase	3.9988e+08
P14843	AROF_YEAST	ARO3	Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited	5.33165e+06
P14854	CX6B1_HUMAN	COX6B1	Cytochrome c oxidase subunit 6B1	2.82959e+07
P14859	PO2F1_HUMAN	POU2F1	POU domain, class 2, transcription factor 1	3.67547e+06
P14866	HNRPL_HUMAN	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	9.33793e+07
P14868	SYDC_HUMAN	DARS1	Aspartate--tRNA ligase, cytoplasmic	5.40304e+07
P14904	AMPL_YEAST	APE1	Vacuolar aminopeptidase 1	2.61945e+07
P14906	SEC63_YEAST	SEC63	Protein translocation protein SEC63	2.92106e+06
P14907	NSP1_YEAST	NSP1	Nucleoporin NSP1	6.82965e+06
P14922	CYC8_YEAST	CYC8	General transcriptional corepressor CYC8	3.20583e+06
P14923	PLAK_HUMAN	JUP	Junction plakoglobin	2.89771e+06
P14927	QCR7_HUMAN	UQCRB	Cytochrome b-c1 complex subunit 7	1.44225e+07
P15019	TAL1_YEAST	TAL1	Transaldolase	9.73298e+07
P15108	HSC82_YEAST	HSC82	ATP-dependent molecular chaperone HSC82	1.19613e+08
P15121	ALDR_HUMAN	AKR1B1	Aldo-keto reductase family 1 member B1	3.99176e+07
P15151	PVR_HUMAN	PVR	Poliovirus receptor	2.95539e+06
P15170	ERF3A_HUMAN	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	7.29079e+07
P15180	SYKC_YEAST	KRS1	Lysine--tRNA ligase, cytoplasmic	2.31269e+07
P15274	AMPD_YEAST	AMD1	AMP deaminase	865522
P15289	ARSA_HUMAN	ARSA	Arylsulfatase A	474567
P15291	B4GT1_HUMAN	B4GALT1	Beta-1,4-galactosyltransferase 1	3.6561e+06
P15303	SEC23_YEAST	SEC23	Protein transport protein SEC23	1.24038e+07
P15311	EZRI_HUMAN	EZR	Ezrin	5.76703e+07
P15328	FOLR1_HUMAN	FOLR1	Folate receptor alpha	1.29696e+08
P15374	UCHL3_HUMAN	UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	1.24649e+08
P15408	FOSL2_HUMAN	FOSL2	Fos-related antigen 2	4.14193e+06
P15424	MS116_YEAST	MSS116	ATP-dependent RNA helicase MSS116, mitochondrial	2.43967e+06
P15454	KGUA_YEAST	GUK1	Guanylate kinase	2.70836e+07
P15496	IDI1_YEAST	IDI1	Isopentenyl-diphosphate Delta-isomerase	1.27994e+07
P15529	MCP_HUMAN	CD46	Membrane cofactor protein	2.25613e+07
P15531	NDKA_HUMAN	NME1	Nucleoside diphosphate kinase A	1.18457e+08
P15559	NQO1_HUMAN	NQO1	NAD(P)H dehydrogenase [quinone] 1	4.05711e+07
P15586	GNS_HUMAN	GNS	N-acetylglucosamine-6-sulfatase	6.34597e+06
P15624	SYFB_YEAST	FRS1	Phenylalanine--tRNA ligase beta subunit	1.09139e+07
P15625	SYFA_YEAST	FRS2	Phenylalanine--tRNA ligase alpha subunit	1.11171e+07
P15646	FBRL_YEAST	NOP1	rRNA 2'-O-methyltransferase fibrillarin	2.34524e+07
P15700	KCY_YEAST	URA6	Uridylate kinase	2.28025e+06
P15703	BGL2_YEAST	BGL2	Glucan 1,3-beta-glucosidase	5.47432e+07
P15705	STI1_YEAST	STI1	Heat shock protein STI1	2.72938e+07
P15731	UBC4_YEAST	UBC4	Ubiquitin-conjugating enzyme E2 4	2.19055e+07
P15732	UBC5_YEAST	UBC5	Ubiquitin-conjugating enzyme E2-16 kDa	386799
P15735	PHKG2_HUMAN	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	1.56236e+06
P15848	ARSB_HUMAN	ARSB	Arylsulfatase B	168980
P15873	PCNA_YEAST	POL30	Proliferating cell nuclear antigen	1.00369e+07
P15880	RS2_HUMAN	RPS2	40S ribosomal protein S2	2.25372e+08
P15882	CHIN_HUMAN	CHN1	N-chimaerin	377105
P15891	ABP1_YEAST	ABP1	Actin-binding protein	3.83772e+07
P15924	DESP_HUMAN	DSP	Desmoplakin	1.87101e+07
P15927	RFA2_HUMAN	RPA2	Replication protein A 32 kDa subunit	2.95108e+07
P15941	MUC1_HUMAN	MUC1	Mucin-1	1.12791e+06
P15954	COX7C_HUMAN	COX7C	Cytochrome c oxidase subunit 7C, mitochondrial	4.69069e+07
P15992	HSP26_YEAST	HSP26	Heat shock protein 26	4.18886e+08
P16066	ANPRA_HUMAN	NPR1	Atrial natriuretic peptide receptor 1	4.10253e+06
P16070	CD44_HUMAN	CD44	CD44 antigen	2.65773e+07
P16083	NQO2_HUMAN	NQO2	Ribosyldihydronicotinamide dehydrogenase [quinone]	1.9961e+07
P16104	H2AX_HUMAN	H2AX	Histone H2AX	4.28935e+07
P16120	THRC_YEAST	THR4	Threonine synthase	1.84587e+07
P16140	VATB_YEAST	VMA2	V-type proton ATPase subunit B	4.70635e+07
P16144	ITB4_HUMAN	ITGB4	Integrin beta-4	3.64512e+06
P16152	CBR1_HUMAN	CBR1	Carbonyl reductase [NADPH] 1	3.02279e+07
P16219	ACADS_HUMAN	ACADS	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	1.65733e+06
P16220	CREB1_HUMAN	CREB1	Cyclic AMP-responsive element-binding protein 1	1.44572e+06
P16278	BGAL_HUMAN	GLB1	Beta-galactosidase	6.27862e+06
P16333	NCK1_HUMAN	NCK1	Cytoplasmic protein NCK1	2.62067e+06
P16356	RPB1_CAEEL	ama-1	DNA-directed RNA polymerase II subunit RPB1	2.1426e+06
P16370	RPB3_YEAST	RPB3	DNA-directed RNA polymerase II subunit RPB3	1.57593e+06
P16383	GCFC2_HUMAN	GCFC2	GC-rich sequence DNA-binding factor 2	6.7581e+06
P16387	ODPA_YEAST	PDA1	Pyruvate dehydrogenase E1 component subunit alpha, mitochondrial	2.21427e+07
P16401	H15_HUMAN	H1-5	Histone H1.5	1.83907e+08
P16403	H12_HUMAN	H1-2	Histone H1.2	5.66652e+08
P16422	EPCAM_HUMAN	EPCAM	Epithelial cell adhesion molecule	6.18832e+06
