Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01.mzML
P33442	RS3A1_YEAST	RPS1A	40S ribosomal protein S1-A	1.0371e+08
P33448	TOM6_YEAST	TOM6	Mitochondrial import receptor subunit TOM6	229311
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	6.05231e+06
P33552	CKS2_HUMAN	CKS2	Cyclin-dependent kinases regulatory subunit 2	3.96597e+06
P33734	HIS5_YEAST	HIS7	Imidazole glycerol phosphate synthase hisHF	6.52654e+06
P33755	NPL4_YEAST	NPL4	Nuclear protein localization protein 4	1.81094e+06
P33767	OSTB_YEAST	WBP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	4.51328e+06
P33775	PMT1_YEAST	PMT1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	5.35112e+06
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	8.88923e+07
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	8.21398e+06
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	1.00649e+07
P33981	TTK_HUMAN	TTK	Dual specificity protein kinase TTK	5.807e+06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	3.2576e+07
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	2.42315e+07
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	2.47429e+07
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	655268
P34087	RPB7_YEAST	RPB7	DNA-directed RNA polymerase II subunit RPB7	1.96988e+06
P34160	NCBP1_YEAST	STO1	Nuclear cap-binding protein complex subunit 1	2.87324e+06
P34163	TGL1_YEAST	TGL1	Sterol esterase TGL1	682110
P34167	IF4B_YEAST	TIF3	Eukaryotic translation initiation factor 4B	2.15382e+08
P34183	SYH_CAEEL	hars-1	Histidine--tRNA ligase	5.64884e+06
P34216	EDE1_YEAST	EDE1	EH domain-containing and endocytosis protein 1	3.00542e+07
P34217	PIN4_YEAST	PIN4	RNA-binding protein PIN4	1.12976e+06
P34221	PP2C3_YEAST	PTC3	Protein phosphatase 2C homolog 3	4.03872e+06
P34222	PTH2_YEAST	PTH2	Peptidyl-tRNA hydrolase 2	1.26589e+06
P34223	UBX1_YEAST	SHP1	UBX domain-containing protein 1	8.67508e+06
P34227	PRX1_YEAST	PRX1	Peroxiredoxin PRX1, mitochondrial	5.47174e+07
P34232	MTR2_YEAST	MTR2	mRNA transport regulator MTR2	1.49342e+06
P34237	CASP_YEAST	COY1	Protein CASP	839685
P34248	YKK0_YEAST	YKL100C	Probable intramembrane protease YKL100C	866887
P34255	ECHH_CAEEL	B0303.3	Probable 3-ketoacyl-CoA thiolase	1.57892e+07
P34280	YKK3_CAEEL	C02F5.3	Uncharacterized GTP-binding protein C02F5.3	985859
P34286	PSB1_CAEEL	pbs-6	Proteasome subunit beta type-1	1.06401e+07
P34304	YKQ9_CAEEL	C06E1.9	Uncharacterized protein C06E1.9	512847
P34308	CAN_CAEEL	clp-1	Calpain clp-1	7.26534e+06
P34325	CYK7_CAEEL	cyk-7	Cytokinesis defective protein 7	1.16631e+06
P34328	HSP10_CAEEL	hsp-12.2	Heat shock protein Hsp-12.2	7.81324e+07
P34329	PDIA4_CAEEL	C14B9.2	Probable protein disulfide-isomerase A4	4.95896e+07
P34331	PLK1_CAEEL	plk-1	Serine/threonine-protein kinase plk-1	246516
P34334	RL21_CAEEL	rpl-21	60S ribosomal protein L21	1.60174e+08
P34339	EIF3A_CAEEL	egl-45	Eukaryotic translation initiation factor 3 subunit A	1.2044e+07
P34340	COL90_CAEEL	col-90	Putative cuticle collagen 90	4.67995e+06
P34342	RGP2_CAEEL	ran-2	Ran GTPase-activating protein 2	911729
P34345	GSTO1_CAEEL	gsto-1	Glutathione transferase omega-1	1.6507e+06
P34346	KAD2_CAEEL	let-754	Adenylate kinase	2.74628e+07
P34355	ACX15_CAEEL	acox-1.5	Probable peroxisomal acyl-coenzyme A oxidase 1.5	4.67283e+06
P34369	PRP8_CAEEL	prp-8	Pre-mRNA-splicing factor 8 homolog	7.55782e+06
P34382	FAR1_CAEEL	far-1	Fatty-acid and retinol-binding protein 1	2.36853e+07
P34383	FAR2_CAEEL	far-2	Fatty-acid and retinol-binding protein 2	2.62923e+06
P34384	RM44_CAEEL	mrpl-44	Ribosomal protein L44, mitochondrial	3.80604e+06
P34385	MCCB_CAEEL	F02A9.10	Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	6.88436e+06
P34388	RT09_CAEEL	mrps-9	Probable 40S ribosomal protein S9, mitochondrial	2.61582e+06
P34429	RFC5_CAEEL	F44B9.8	Probable replication factor C subunit 5	729584
P34438	YL58_CAEEL	F44E2.8	Uncharacterized protein F44E2.8	4.81897e+06
P34446	PAT2_CAEEL	pat-2	Integrin alpha pat-2	1.61059e+06
P34453	PEX19_CAEEL	prx-19	Putative peroxisomal biogenesis factor 19	3.36695e+06
P34455	ACON_CAEEL	aco-2	Probable aconitate hydratase, mitochondrial	5.9854e+07
P34460	EF1B1_CAEEL	eef-1B.1	Probable elongation factor 1-beta/1-delta 1	6.48176e+07
P34462	VATD_CAEEL	vha-14	V-type proton ATPase subunit D	1.84123e+07
P34466	CLU_CAEEL	clu-1	Clustered mitochondria protein homolog	9.14555e+06
P34476	RPAC2_CAEEL	rpac-19	Probable DNA-directed RNA polymerases I and III subunit RPAC2	2.69823e+06
P34480	NAGA_CAEEL	F59B2.3	N-acetylglucosamine-6-phosphate deacetylase	2.04444e+06
P34496	MTSS1_CAEEL	mtss-1	Single-stranded DNA-binding protein, mitochondrial	2.72721e+07
P34500	TTR2_CAEEL	ttr-2	Transthyretin-like protein 2	1.10148e+07
P34519	TXTP_CAEEL	K11H3.3	Putative tricarboxylate transport protein, mitochondrial	1.91254e+07
P34524	BRX1_CAEEL	K12H4.3	Ribosome biogenesis protein BRX1 homolog	2.33528e+07
P34525	SPCS3_CAEEL	spcs-3	Probable signal peptidase complex subunit 3	1.56032e+06
P34526	YM65_CAEEL	K12H4.5	Uncharacterized protein K12H4.5	3.06856e+06
P34528	YM67_CAEEL	K12H4.7	Putative serine protease K12H4.7	8.31283e+06
P34537	BRE1_CAEEL	rfp-1	E3 ubiquitin-protein ligase bre-1	661211
P34539	ATP5E_CAEEL	R05D3.6	Putative ATP synthase subunit epsilon, mitochondrial	5.74531e+07
P34540	KINH_CAEEL	unc-116	Kinesin heavy chain	1.16372e+07
P34542	YNC9_CAEEL	R05D3.9/R05D3.10	Uncharacterized protein R05D3.9	1.12967e+06
P34544	MET2_CAEEL	met-2	Histone-lysine N-methyltransferase met-2	239725
P34546				2.09693e+07
P34552	ALXA_CAEEL	alx-1	Apoptosis-linked gene 2-interacting protein X 1	5.90449e+06
P34556	CDK1_CAEEL	cdk-1	Cyclin-dependent kinase 1	1.12389e+06
P34559	ECHM_CAEEL	ech-6	Probable enoyl-CoA hydratase, mitochondrial	8.7884e+07
P34560	RMD1_CAEEL	rmd-1	Regulator of microtubule dynamics protein 1	608818
P34565	YNV2_CAEEL	T16H12.2	Uncharacterized protein T16H12.2	3.03015e+06
P34574	CLH_CAEEL	chc-1	Probable clathrin heavy chain 1	7.76014e+06
P34575	CISY_CAEEL	cts-1	Probable citrate synthase, mitochondrial	8.06802e+07
P34580	DDX47_CAEEL	T26G10.1	Putative ATP-dependent RNA helicase T26G10.1	1.55481e+06
P34599	MTX2_CAEEL	mtx-2	Metaxin-2 homolog	4.67482e+06
P34604	EI2BA_CAEEL	ZK1098.4	Probable translation initiation factor eIF-2B subunit alpha	5.66377e+06
P34605	TPPC3_CAEEL	trpp-3	Trafficking protein particle complex subunit 3 homolog	1.58692e+06
P34610	PCP1_CAEEL	pcp-1	Putative serine protease pcp-1	1.85435e+06
P34618	CEC1_CAEEL	cec-1	Chromo domain-containing protein cec-1	2.74232e+07
P34623	DDRGK_CAEEL	ufbp-1	DDRGK domain-containing protein 1	1.5111e+06
P34631	UBXN4_CAEEL	ubxn-4	UBX domain-containing protein 4	701404
P34640	DDX55_CAEEL	ZK512.2	Probable ATP-dependent RNA helicase DDX55 homolog	4.71093e+06
P34645	YOQ7_CAEEL	ZK512.7	Uncharacterized protein ZK512.7	3.89668e+06
P34647	MCM6_CAEEL	mcm-6	DNA replication licensing factor mcm-6	2.31921e+07
P34649	RIOK3_CAEEL	riok-3	Serine/threonine-protein kinase RIO3	240927
P34650	MPI_CAEEL	ZK632.4	Probable mannose-6-phosphate isomerase	6.64742e+06
P34652	CALX_CAEEL	cnx-1	Calnexin	3.60677e+06
P34661	UFM1_CAEEL	ufm-1	Ubiquitin-fold modifier 1	2.47446e+06
P34662	RL35_CAEEL	rpl-35	60S ribosomal protein L35	1.09581e+08
P34666	COQ5_CAEEL	coq-5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	961286
P34669	OST3_CAEEL	ZK686.3	Probable dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3	3.38091e+06
P34685	CAPZA_CAEEL	cap-1	F-actin-capping protein subunit alpha	9.04366e+06
P34686	CAPZB_CAEEL	cap-2	F-actin-capping protein subunit beta	7.23527e+06
P34689	GLH1_CAEEL	glh-1	ATP-dependent RNA helicase glh-1	8.01493e+06
P34690	TBA2_CAEEL	tba-2	Tubulin alpha-2 chain	9.13374e+07
P34697	SODC_CAEEL	sod-1	Superoxide dismutase [Cu-Zn]	3.37585e+07
P34703	SPT6H_CAEEL	emb-5	Suppressor of Ty 6 homolog	982468
P34714	SPRC_CAEEL	ost-1	SPARC	2.2069e+06
P34730	BMH2_YEAST	BMH2	Protein BMH2	7.00136e+07
P34748	RT23_CAEEL	mrps-23	Probable 28S ribosomal protein S23, mitochondrial	4.39738e+06
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	3.93359e+08
P34815	UNC18_CAEEL	unc-18	Putative acetylcholine regulator unc-18	3.77547e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	5.50669e+07
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	1.14096e+08
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	4.59996e+06
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	4.79771e+07
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	9.25945e+06
P35030	TRY3_HUMAN	PRSS3	Trypsin-3	2.55011e+06
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	1.21888e+07
P35179	SC61G_YEAST	SSS1	Protein transport protein SSS1	2.90171e+07
P35180	TOM20_YEAST	TOM20	Mitochondrial import receptor subunit TOM20	7.24788e+06
P35189	TAF14_YEAST	TAF14	Transcription initiation factor TFIID subunit 14	2.92944e+06
P35191	MDJ1_YEAST	MDJ1	DnaJ homolog 1, mitochondrial	2.61375e+06
P35197	GCS1_YEAST	GCS1	ADP-ribosylation factor GTPase-activating protein GCS1	4.06166e+06
P35202	THI80_YEAST	THI80	Thiamine pyrophosphokinase	1.93483e+06
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	6.54941e+06
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	2.09288e+06
P35232	PHB_HUMAN	PHB	Prohibitin	7.22477e+07
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	4.13564e+07
P35240	MERL_HUMAN	NF2	Merlin	3.62239e+06
P35241	RADI_HUMAN	RDX	Radixin	1.83279e+08
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	1.09474e+07
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	2.81937e+07
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	1.74997e+07
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	4.83022e+06
P35268	RL22_HUMAN	RPL22	60S ribosomal protein L22	2.51618e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	1.198e+07
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	1.15233e+07
P35354	PGH2_HUMAN	PTGS2	Prostaglandin G/H synthase 2	2.38511e+06
P35520	CBS_HUMAN	CBS	Cystathionine beta-synthase	1.20621e+07
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	1.06691e+07
P35579	MYH9_HUMAN	MYH9	Myosin-9	4.82573e+07
P35580	MYH10_HUMAN	MYH10	Myosin-10	3.26594e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	2.13107e+07
P35609	ACTN2_HUMAN	ACTN2	Alpha-actinin-2	1.867e+06
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	1.69515e+07
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	2.6053e+06
P35613	BASI_HUMAN	BSG	Basigin	1.329e+08
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	8.38522e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	1.43787e+07
P35659	DEK_HUMAN	DEK	Protein DEK	6.45197e+07
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	1.47466e+08
P35719	MRP8_YEAST	MRP8	Uncharacterized protein MRP8	3.25064e+07
P35723	YET1_YEAST	YET1	Endoplasmic reticulum transmembrane protein 1	2.31404e+07
P35725	YKG3_YEAST	YKL063C	Uncharacterized protein YKL063C	1.22118e+06
P35732	DEF1_YEAST	DEF1	RNA polymerase II degradation factor 1	1.41412e+07
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	3.80511e+06
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	8.43927e+06
P35844	KES1_YEAST	KES1	Oxysterol-binding protein homolog 4	1.18482e+07
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	5.3342e+07
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	1.02303e+07
P35997;P38711	RS27A_YEAST;RS27B_YEAST	RPS27A;RPS27B	40S ribosomal protein S27-A	1.47622e+08
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	3.9179e+07
P36006	MYO3_YEAST	MYO3	Myosin-3	4.66131e+06
P36008	EF1G2_YEAST	TEF4	Elongation factor 1-gamma 2	4.01155e+07
P36010	NDK_YEAST	YNK1	Nucleoside diphosphate kinase	7.1552e+07
P36013	MAOM_YEAST	MAE1	NAD-dependent malic enzyme, mitochondrial	9.97223e+06
P36015	YKT6_YEAST	YKT6	Synaptobrevin homolog YKT6	4.72795e+06
P36016	LHS1_YEAST	LHS1	Heat shock protein 70 homolog LHS1	2.18619e+06
P36017	VPS21_YEAST	VPS21	Vacuolar protein sorting-associated protein 21	4.28256e+06
P36018	YPT52_YEAST	YPT52	GTP-binding protein YPT52	4.52213e+06
P36037	DOA1_YEAST	DOA1	Protein DOA1	2.11931e+06
P36041	EAP1_YEAST	EAP1	Protein EAP1	2.74028e+06
P36046	MIA40_YEAST	MIA40	Mitochondrial intermembrane space import and assembly protein 40	1.57597e+07
P36047	SDS22_YEAST	SDS22	Protein phosphatase 1 regulatory subunit SDS22	1.08006e+07
P36049	EBP2_YEAST	EBP2	rRNA-processing protein EBP2	3.03113e+06
P36059	NNRD_YEAST	NNR2	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	1.67568e+07
P36060	MCR1_YEAST	MCR1	NADH-cytochrome b5 reductase 2	8.66776e+07
P36069	PMU1_YEAST	PMU1	Probable phosphoglycerate mutase PMU1	1.10845e+06
P36081	PSG1_YEAST	PSG1	PMA1 stabilization in the Golgi protein 1	3.64798e+06
P36101	TCD2_YEAST	TCD2	tRNA threonylcarbamoyladenosine dehydratase 2	2.80173e+06
P36105	RL14A_YEAST	RPL14A	60S ribosomal protein L14-A	7.0878e+07
P36112	MIC60_YEAST	MIC60	MICOS complex subunit MIC60	6.96621e+06
P36114	YKR18_YEAST	YKR018C	IML2-like protein YKR018C	5.91726e+06
P36136	SHB17_YEAST	SHB17	Sedoheptulose 1,7-bisphosphatase	4.14491e+06
P36139	PET10_YEAST	PET10	Protein PET10	7.20615e+07
P36141	FMP46_YEAST	FMP46	Putative redox protein FMP46, mitochondrial	8.34629e+06
P36147	PAM17_YEAST	PAM17	Presequence translocated-associated motor subunit PAM17, mitochondrial	7.87416e+06
P36148	GPT2_YEAST	GPT2	Glycerol-3-phosphate O-acyltransferase 2	2.54518e+06
P36154	AIM29_YEAST	AIM29	Altered inheritance rate of mitochondria protein 29	7.8882e+06
P36160	RPF2_YEAST	RPF2	Ribosome biogenesis protein RPF2	1.74837e+06
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	1.23621e+07
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	6.03644e+06
P36406	TRI23_HUMAN	TRIM23	E3 ubiquitin-protein ligase TRIM23	2.11785e+06
P36421	SYYC_YEAST	TYS1	Tyrosine--tRNA ligase, cytoplasmic	1.78714e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	1.13048e+07
P36521	RM11_YEAST	MRPL11	54S ribosomal protein L11, mitochondrial	1.04834e+06
P36526	RM27_YEAST	MRPL27	54S ribosomal protein L27, mitochondrial	1.81163e+06
P36528	RM17_YEAST	MRPL17	54S ribosomal protein L17, mitochondrial	2.09242e+06
P36534	RM40_YEAST	MRPL40	54S ribosomal protein L40, mitochondrial	3.07295e+06
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	5.41626e+07
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	5.21335e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	7.78777e+06
P36578	RL4_HUMAN	RPL4	60S ribosomal protein L4	2.73722e+08
P36609	NCS2_CAEEL	ncs-2	Neuronal calcium sensor 2	6.58734e+06
P36639	8ODP_HUMAN	NUDT1	7,8-dihydro-8-oxoguanine triphosphatase	6.20619e+06
P36775	LONM_YEAST	PIM1	Lon protease homolog, mitochondrial	5.00707e+06
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	2.3153e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	2.97353e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	9.45112e+06
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	6.69361e+06
P36952	SPB5_HUMAN	SERPINB5	Serpin B5	2.03598e+07
P36954	RPB9_HUMAN	POLR2I	DNA-directed RNA polymerase II subunit RPB9	1.05782e+06
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	2.29274e+07
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	9.71936e+06
P36973	APT2_YEAST	APT2	Adenine phosphoribosyltransferase 2	775603
P37012	PGM2_YEAST	PGM2	Phosphoglucomutase 2	6.98748e+07
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	7.55887e+07
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	1.01088e+07
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	1.01335e+07
P37262	SOL2_YEAST	SOL2	6-phosphogluconolactonase-like protein 2	4.47086e+06
P37268	FDFT_HUMAN	FDFT1	Squalene synthase	499935
P37275	ZEB1_HUMAN	ZEB1	Zinc finger E-box-binding homeobox 1	2.05177e+08
P37287	PIGA_HUMAN	PIGA	Phosphatidylinositol N-acetylglucosaminyltransferase subunit A	2.45035e+07
P37291	GLYC_YEAST	SHM2	Serine hydroxymethyltransferase, cytosolic	2.66603e+08
P37292	GLYM_YEAST	SHM1	Serine hydroxymethyltransferase, mitochondrial	1.60782e+07
P37298	DHSD_YEAST	SDH4	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	2.27775e+06
P37299	QCR10_YEAST	QCR10	Cytochrome b-c1 complex subunit 10, mitochondrial	1.54652e+07
P37302	APE3_YEAST	APE3	Aminopeptidase Y	5.25571e+07
P37370	VRP1_YEAST	VRP1	Verprolin	1.72799e+06
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	2.17085e+08
P37806	UNC87_CAEEL	unc-87	Protein unc-87	6.4069e+07
P37837	TALDO_HUMAN	TALDO1	Transaldolase	7.52914e+07
P37840	SYUA_HUMAN	SNCA	Alpha-synuclein	1.93394e+06
P37898	AAP1_YEAST	AAP1	Alanine/arginine aminopeptidase	3.41755e+06
P38009	PUR92_YEAST	ADE17	Bifunctional purine biosynthesis protein ADE17	2.47292e+07
P38011	GBLP_YEAST	ASC1	Guanine nucleotide-binding protein subunit beta-like protein	1.19236e+08
P38013	AHP1_YEAST	AHP1	Peroxiredoxin AHP1	7.57224e+08
P38061	RL32_YEAST	RPL32	60S ribosomal protein L32	1.37156e+08
P38063	KPR4_YEAST	PRS4	Ribose-phosphate pyrophosphokinase 4	501239
P38066	RIB1_YEAST	RIB1	GTP cyclohydrolase-2	3.08392e+06
P38067	UGA2_YEAST	UGA2	Succinate-semialdehyde dehydrogenase [NADP(+)]	7.97885e+06
P38069	MNN2_YEAST	MNN2	Alpha-1,2-mannosyltransferase MNN2	3.16916e+06
P38071	ETR1_YEAST	ETR1	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	1.40652e+07
P38075	PDX3_YEAST	PDX3	Pyridoxamine 5'-phosphate oxidase	1.67126e+07
P38077	ATPG_YEAST	ATP3	ATP synthase subunit gamma, mitochondrial	3.27393e+07
P38079	YRO2_YEAST	YRO2	Protein YRO2	3.24224e+07
P38081	YBQ6_YEAST	YBR056W	Uncharacterized glycosyl hydrolase YBR056W	8.36207e+06
P38084	BAP2_YEAST	BAP2	Leu/Val/Ile amino-acid permease	1.92616e+06
P38088	SYG_YEAST	GRS1	Glycine--tRNA ligase 1, mitochondrial	2.23314e+07
P38109	YBY9_YEAST	YBR139W	Putative serine carboxypeptidase YBR139W	1.30731e+07
P38113	ADH5_YEAST	ADH5	Alcohol dehydrogenase 5	1.26663e+06
P38115	ARA1_YEAST	ARA1	D-arabinose dehydrogenase [NAD(P)+] heavy chain	4.28626e+07
P38116	ARL1_YEAST	ARL1	ADP-ribosylation factor-like protein 1	3.12291e+06
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	5.04061e+07
P38129	TAF5_YEAST	TAF5	Transcription initiation factor TFIID subunit 5	369423
P38130	KTR3_YEAST	KTR3	Probable mannosyltransferase KTR3	1.2085e+06
P38137	FAT2_YEAST	PCS60	Peroxisomal-coenzyme A synthetase	7.23561e+06
P38142	YB91_YEAST	YBR241C	Probable metabolite transport protein YBR241C	2.49052e+06
P38143	GPX2_YEAST	GPX2	Glutathione peroxidase-like peroxiredoxin 2	1.39282e+07
P38144	ISW1_YEAST	ISW1	ISWI chromatin-remodeling complex ATPase ISW1	551939
P38145	RISA_YEAST	RIB5	Riboflavin synthase	4.45676e+06
P38149	DUG2_YEAST	DUG2	Probable di- and tripeptidase DUG2	167136
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	1.48253e+08
P38166	SFT2_YEAST	SFT2	Protein transport protein SFT2	3.06916e+06
P38174	MAP2_YEAST	MAP2	Methionine aminopeptidase 2	4.28909e+06
P38197	PLPHP_YEAST	YBL036C	Pyridoxal phosphate homeostasis protein	4.26014e+06
P38199	HEK2_YEAST	HEK2	Heterogeneous nuclear rnp K-like protein 2	1.69801e+07
P38203	LSM2_YEAST	LSM2	U6 snRNA-associated Sm-like protein LSm2	3.94647e+06
P38205	NCL1_YEAST	NCL1	Multisite-specific tRNA:(cytosine-C(5))-methyltransferase	4.29646e+06
P38216	YBM6_YEAST	YBR016W	Uncharacterized protein YBR016W	952950
P38217	IMB2_YEAST	KAP104	Importin subunit beta-2	1.9071e+06
P38219	OLA1_YEAST	OLA1	Obg-like ATPase 1	2.58515e+07
P38221	CDS1_YEAST	CDS1	Phosphatidate cytidylyltransferase	4.31673e+06
P38225	FAT1_YEAST	FAT1	Very long-chain fatty acid transport protein	876739
P38230	QOR_YEAST	ZTA1	Probable quinone oxidoreductase	4.35196e+06
P38234	RFS1_YEAST	RFS1	Protein RFS1	7.9216e+06
P38235	YBQ3_YEAST	YBR053C	Uncharacterized protein YBR053C	5.52778e+06
P38237	UBP14_YEAST	UBP14	Ubiquitin carboxyl-terminal hydrolase 14	1.77095e+06
P38238	TRM7_YEAST	TRM7	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	3.61965e+06
P38247	SLM4_YEAST	SLM4	Protein SLM4	1.74019e+06
P38248	ECM33_YEAST	ECM33	Cell wall protein ECM33	2.75518e+07
P38249	EIF3A_YEAST	RPG1	Eukaryotic translation initiation factor 3 subunit A	7.06091e+06
P38250	IST2_YEAST	IST2	Increased sodium tolerance protein 2	5.07449e+06
P38254	TTL_YEAST	PBY1	Probable tubulin--tyrosine ligase PBY1	671055
P38256	YBU6_YEAST	YBR096W	Uncharacterized protein YBR096W	1.98548e+06
P38260	FES1_YEAST	FES1	Hsp70 nucleotide exchange factor FES1	2.23822e+06
P38261	EXO84_YEAST	EXO84	Exocyst complex component EXO84	992583
P38264	PHO88_YEAST	PHO88	SRP-independent targeting protein 3	1.41011e+07
P38272	SHE3_YEAST	SHE3	SWI5-dependent HO expression protein 3	3.68861e+06
P38276	YBY7_YEAST	YBR137W	UPF0303 protein YBR137W	3.2083e+06
P38281	APD1_YEAST	APD1	Actin patches distal protein 1	4.17444e+06
P38286	MKAR_YEAST	IFA38	Very-long-chain 3-oxoacyl-CoA reductase	4.1755e+06
P38288	TOS1_YEAST	TOS1	Protein TOS1	3.37845e+06
P38295	MCFS2_YEAST	EHT1	Medium-chain fatty acid ethyl ester synthase/esterase 2	1.07824e+07
P38300	MBA1_YEAST	MBA1	Inner membrane mitoribosome receptor MBA1, mitochondrial	471436
P38314	SDS24_YEAST	SDS24	Protein SDS24	5.54549e+06
P38323	CLPX_YEAST	MCX1	ATP-dependent clpX-like chaperone, mitochondrial	1.10628e+06
P38325	OM14_YEAST	OM14	Mitochondrial outer membrane protein OM14	1.19944e+07
P38328	ARPC1_YEAST	ARC40	Actin-related protein 2/3 complex subunit 1	8.44242e+06
P38345	SDHF4_YEAST	SDH8	Succinate dehydrogenase assembly factor 4, mitochondrial	7.43939e+06
P38348	HSM3_YEAST	HSM3	DNA mismatch repair protein HSM3	1.11016e+06
P38351	PAF1_YEAST	PAF1	RNA polymerase II-associated protein 1	2.25941e+06
P38353	SSH1_YEAST	SSH1	Sec sixty-one protein homolog	7.02251e+06
P38426	TPS3_YEAST	TPS3	Trehalose synthase complex regulatory subunit TPS3	6.34738e+06
P38427	TSL1_YEAST	TSL1	Trehalose synthase complex regulatory subunit TSL1	2.93291e+07
P38431	IF5_YEAST	TIF5	Eukaryotic translation initiation factor 5	1.75238e+07
P38432	COIL_HUMAN	COIL	Coilin	4.57014e+06
P38435	VKGC_HUMAN	GGCX	Vitamin K-dependent gamma-carboxylase	1.50861e+07
P38439	LEO1_YEAST	LEO1	RNA polymerase-associated protein LEO1	2.35236e+06
P38523	GRPE_YEAST	MGE1	GrpE protein homolog, mitochondrial	1.56969e+07
P38555	YPT31_YEAST	YPT31	GTP-binding protein YPT31/YPT8	1.25651e+07
