Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
P11274	BCR_HUMAN	BCR	Breakpoint cluster region protein	1.40775e+07
P11277	SPTB1_HUMAN	SPTB	Spectrin beta chain, erythrocytic	6.69149e+06
P11279	LAMP1_HUMAN	LAMP1	Lysosome-associated membrane glycoprotein 1	1.13973e+08
P11310	ACADM_HUMAN	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	8.64928e+07
P11387	TOP1_HUMAN	TOP1	DNA topoisomerase 1	1.76779e+07
P11413	G6PD_HUMAN	G6PD	Glucose-6-phosphate 1-dehydrogenase	2.55403e+07
P11441	UBL4A_HUMAN	UBL4A	Ubiquitin-like protein 4A	7.32514e+06
P11498	PYC_HUMAN	PC	Pyruvate carboxylase, mitochondrial	5.52416e+07
P11509	CP2A6_HUMAN	CYP2A6	Cytochrome P450 2A6	1.82848e+06
P11532	DMD_HUMAN	DMD	Dystrophin	1.93025e+07
P11586	C1TC_HUMAN	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic	5.74845e+08
P11678	PERE_HUMAN	EPX	Eosinophil peroxidase	2.08396e+07
P11717	MPRI_HUMAN	IGF2R	Cation-independent mannose-6-phosphate receptor	1.92479e+07
P11766	ADHX_HUMAN	ADH5	Alcohol dehydrogenase class-3	7.07404e+07
P11940	PABP1_HUMAN	PABPC1	Polyadenylate-binding protein 1	1.73375e+08
P12004	PCNA_HUMAN	PCNA	Proliferating cell nuclear antigen	2.13278e+07
P12074	CX6A1_HUMAN	COX6A1	Cytochrome c oxidase subunit 6A1, mitochondrial	5.96611e+06
P12081	HARS1_HUMAN	HARS1	Histidine--tRNA ligase, cytoplasmic	3.24789e+08
P12109	CO6A1_HUMAN	COL6A1	Collagen alpha-1(VI) chain	6.45025e+08
P12110	CO6A2_HUMAN	COL6A2	Collagen alpha-2(VI) chain	6.23901e+08
P12111	CO6A3_HUMAN	COL6A3	Collagen alpha-3(VI) chain	7.63052e+08
P12235	ADT1_HUMAN	SLC25A4	ADP/ATP translocase 1	2.41854e+07
P12236	ADT3_HUMAN	SLC25A6	ADP/ATP translocase 3	3.39075e+07
P12268	IMDH2_HUMAN	IMPDH2	Inosine-5'-monophosphate dehydrogenase 2	5.5552e+07
P12270	TPR_HUMAN	TPR	Nucleoprotein TPR	1.71405e+08
P12273	PIP_HUMAN	PIP	Prolactin-inducible protein	8.62621e+06
P12277	KCRB_HUMAN	CKB	Creatine kinase B-type	5.74946e+07
P12429	ANXA3_HUMAN	ANXA3	Annexin A3	8.49833e+07
P12532	KCRU_HUMAN	CKMT1A	Creatine kinase U-type, mitochondrial	1.76689e+07
P12694	ODBA_HUMAN	BCKDHA	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	5.89495e+07
P12724	ECP_HUMAN	RNASE3	Eosinophil cationic protein	9.15061e+06
P12757	SKIL_HUMAN	SKIL	Ski-like protein	1.88909e+08
P12814	ACTN1_HUMAN	ACTN1	Alpha-actinin-1	1.94008e+08
P12821	ACE_HUMAN	ACE	Angiotensin-converting enzyme	1.39875e+07
P12830	CADH1_HUMAN	CDH1	Cadherin-1	6.71528e+07
P12931	SRC_HUMAN	SRC	Proto-oncogene tyrosine-protein kinase Src	3.35337e+07
P12955	PEPD_HUMAN	PEPD	Xaa-Pro dipeptidase	3.72887e+07
P12956	XRCC6_HUMAN	XRCC6	X-ray repair cross-complementing protein 6	1.04953e+08
P13010	XRCC5_HUMAN	XRCC5	X-ray repair cross-complementing protein 5	1.19708e+08
P13073	COX41_HUMAN	COX4I1	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	1.7183e+08
P13284	GILT_HUMAN	IFI30	Gamma-interferon-inducible lysosomal thiol reductase	6.01273e+07
P13473	LAMP2_HUMAN	LAMP2	Lysosome-associated membrane glycoprotein 2	9.88953e+07
P13489	RINI_HUMAN	RNH1	Ribonuclease inhibitor	1.37916e+08
P13521	SCG2_HUMAN	SCG2	Secretogranin-2	1.60505e+07
P13569	CFTR_HUMAN	CFTR	Cystic fibrosis transmembrane conductance regulator	1.11274e+07
P13611	CSPG2_HUMAN	VCAN	Versican core protein	1.21888e+08
P13639	EF2_HUMAN	EEF2	Elongation factor 2	4.51761e+08
P13645	K1C10_HUMAN	KRT10	Keratin, type I cytoskeletal 10	3.60858e+08
P13646	K1C13_HUMAN	KRT13	Keratin, type I cytoskeletal 13	1.18796e+07
P13647	K2C5_HUMAN	KRT5	Keratin, type II cytoskeletal 5	8.41894e+08
P13667	PDIA4_HUMAN	PDIA4	Protein disulfide-isomerase A4	4.8663e+08
P13671	CO6_HUMAN	C6	Complement component C6	7.93008e+06
P13674	P4HA1_HUMAN	P4HA1	Prolyl 4-hydroxylase subunit alpha-1	7.31405e+06
P13693	TCTP_HUMAN	TPT1	Translationally-controlled tumor protein	1.00411e+08
P13716	HEM2_HUMAN	ALAD	Delta-aminolevulinic acid dehydratase	6.24924e+07
P13796	PLSL_HUMAN	LCP1	Plastin-2	8.12128e+07
P13797	PLST_HUMAN	PLS3	Plastin-3	4.68735e+07
P13798	ACPH_HUMAN	APEH	Acylamino-acid-releasing enzyme	2.88759e+07
P13804	ETFA_HUMAN	ETFA	Electron transfer flavoprotein subunit alpha, mitochondrial	6.63278e+07
P13807	GYS1_HUMAN	GYS1	Glycogen [starch] synthase, muscle	9.88651e+06
P13861	KAP2_HUMAN	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit	6.24779e+07
P13942	COBA2_HUMAN	COL11A2	Collagen alpha-2(XI) chain	5.44104e+07
P13984	T2FB_HUMAN	GTF2F2	General transcription factor IIF subunit 2	2.09299e+06
P13987	CD59_HUMAN	CD59	CD59 glycoprotein	2.15474e+07
P13995	MTDC_HUMAN	MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial	1.73825e+07
P14091	CATE_HUMAN	CTSE	Cathepsin E	8.49972e+06
P14174	MIF_HUMAN	MIF	Macrophage migration inhibitory factor	2.50713e+08
P14314	GLU2B_HUMAN	PRKCSH	Glucosidase 2 subunit beta	1.81133e+08
P14317	HCLS1_HUMAN	HCLS1	Hematopoietic lineage cell-specific protein	1.09768e+07
P14324	FPPS_HUMAN	FDPS	Farnesyl pyrophosphate synthase	4.08637e+07
P14384	CBPM_HUMAN	CPM	Carboxypeptidase M	268972
P14406	CX7A2_HUMAN	COX7A2	Cytochrome c oxidase subunit 7A2, mitochondrial	5.39237e+07
P14543	NID1_HUMAN	NID1	Nidogen-1	1.20992e+08
P14550	AK1A1_HUMAN	AKR1A1	Aldo-keto reductase family 1 member A1	1.96883e+08
P14618	KPYM_HUMAN	PKM	Pyruvate kinase PKM	3.39359e+08
P14621	ACYP2_HUMAN	ACYP2	Acylphosphatase-2	2.72936e+06
P14625	ENPL_HUMAN	HSP90B1	Endoplasmin	1.08755e+09
P14649	MYL6B_HUMAN	MYL6B	Myosin light chain 6B	1.09319e+07
P14678	RSMB_HUMAN	SNRPB	Small nuclear ribonucleoprotein-associated proteins B and B'	5.25938e+07
P14735	IDE_HUMAN	IDE	Insulin-degrading enzyme	1.55391e+07
P14780	MMP9_HUMAN	MMP9	Matrix metalloproteinase-9	1.35776e+06
P14854	CX6B1_HUMAN	COX6B1	Cytochrome c oxidase subunit 6B1	6.4212e+06
P14866	HNRPL_HUMAN	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	8.39258e+07
P14868	SYDC_HUMAN	DARS1	Aspartate--tRNA ligase, cytoplasmic	6.08798e+07
P14923	PLAK_HUMAN	JUP	Junction plakoglobin	4.69238e+07
P14927	QCR7_HUMAN	UQCRB	Cytochrome b-c1 complex subunit 7	2.27551e+07
P15085	CBPA1_HUMAN	CPA1	Carboxypeptidase A1	6.52063e+09
P15086	CBPB1_HUMAN	CPB1	Carboxypeptidase B	6.16195e+09
P15088	CBPA3_HUMAN	CPA3	Mast cell carboxypeptidase A	2.47749e+07
P15090	FABP4_HUMAN	FABP4	Fatty acid-binding protein, adipocyte	3.96896e+07
P15104	GLNA_HUMAN	GLUL	Glutamine synthetase	7.84129e+06
P15121	ALDR_HUMAN	AKR1B1	Aldo-keto reductase family 1 member B1	6.30683e+07
P15144	AMPN_HUMAN	ANPEP	Aminopeptidase N	4.80933e+07
P15153	RAC2_HUMAN	RAC2	Ras-related C3 botulinum toxin substrate 2	1.46669e+07
P15170	ERF3A_HUMAN	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	3.60671e+07
P15289	ARSA_HUMAN	ARSA	Arylsulfatase A	1.99175e+07
P15291	B4GT1_HUMAN	B4GALT1	Beta-1,4-galactosyltransferase 1	5.89005e+06
P15311	EZRI_HUMAN	EZR	Ezrin	1.09226e+08
P15336	ATF2_HUMAN	ATF2	Cyclic AMP-dependent transcription factor ATF-2	764295
P15374	UCHL3_HUMAN	UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	2.73875e+07
P15502	ELN_HUMAN	ELN	Elastin	4.35826e+07
P15531	NDKA_HUMAN	NME1	Nucleoside diphosphate kinase A	1.92162e+08
P15559	NQO1_HUMAN	NQO1	NAD(P)H dehydrogenase [quinone] 1	1.16483e+07
P15586	GNS_HUMAN	GNS	N-acetylglucosamine-6-sulfatase	7.4566e+06
P15735	PHKG2_HUMAN	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	6.2404e+06
P15848	ARSB_HUMAN	ARSB	Arylsulfatase B	2.18326e+06
P15880	RS2_HUMAN	RPS2	Small ribosomal subunit protein uS5	5.02146e+08
P15924	DESP_HUMAN	DSP	Desmoplakin	6.41894e+07
P15927	RFA2_HUMAN	RPA2	Replication protein A 32 kDa subunit	2.10885e+07
P15941	MUC1_HUMAN	MUC1	Mucin-1	1.51819e+07
P15954	COX7C_HUMAN	COX7C	Cytochrome c oxidase subunit 7C, mitochondrial	2.00326e+07
P16070	CD44_HUMAN	CD44	CD44 antigen	3.65469e+07
P16083	NQO2_HUMAN	NQO2	Ribosyldihydronicotinamide dehydrogenase [quinone]	2.43752e+07
P16144	ITB4_HUMAN	ITGB4	Integrin beta-4	2.80003e+07
P16150	LEUK_HUMAN	SPN	Leukosialin	3.1936e+06
P16152	CBR1_HUMAN	CBR1	Carbonyl reductase [NADPH] 1	1.21592e+08
P16157	ANK1_HUMAN	ANK1	Ankyrin-1	1.68952e+07
P16219	ACADS_HUMAN	ACADS	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	5.33493e+07
P16220	CREB1_HUMAN	CREB1	Cyclic AMP-responsive element-binding protein 1	6.90784e+06
P16233	LIPP_HUMAN	PNLIP	Pancreatic triacylglycerol lipase	5.38032e+09
P16278	BGAL_HUMAN	GLB1	Beta-galactosidase	2.14728e+07
P16284	PECA1_HUMAN	PECAM1	Platelet endothelial cell adhesion molecule	1.16532e+07
P16298	PP2BB_HUMAN	PPP3CB	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	5.82814e+06
P16333	NCK1_HUMAN	NCK1	Cytoplasmic protein NCK1	1.28973e+07
P16383	GCFC2_HUMAN	GCFC2	Intron Large complex component GCFC2	1.22642e+09
P16401	H15_HUMAN	H1-5	Histone H1.5	1.39106e+08
P16435	NCPR_HUMAN	POR	NADPH--cytochrome P450 reductase	2.36067e+07
P16444	DPEP1_HUMAN	DPEP1	Dipeptidase 1	2.7208e+07
P16455	MGMT_HUMAN	MGMT	Methylated-DNA--protein-cysteine methyltransferase	8.61468e+06
P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	6.26704e+07
P16662	UD2B7_HUMAN	UGT2B7	UDP-glucuronosyltransferase 2B7	1.64557e+07
P16671	CD36_HUMAN	CD36	Platelet glycoprotein 4	1.55729e+07
P16870	CBPE_HUMAN	CPE	Carboxypeptidase E	1.42596e+07
P16885	PLCG2_HUMAN	PLCG2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2	2.61803e+06
P16930	FAAA_HUMAN	FAH	Fumarylacetoacetase	1.71176e+07
P16949	STMN1_HUMAN	STMN1	Stathmin	1.20778e+07
P16989	YBOX3_HUMAN	YBX3	Y-box-binding protein 3	1.02151e+08
P17026	ZNF22_HUMAN	ZNF22	Zinc finger protein 22	1.05101e+07
P17028	ZNF24_HUMAN	ZNF24	Zinc finger protein 24	1.39445e+06
P17050	NAGAB_HUMAN	NAGA	Alpha-N-acetylgalactosaminidase	1.36038e+07
P17096	HMGA1_HUMAN	HMGA1	High mobility group protein HMG-I/HMG-Y	3.01023e+07
P17152	TMM11_HUMAN	TMEM11	Transmembrane protein 11, mitochondrial	9.71317e+06
P17174	AATC_HUMAN	GOT1	Aspartate aminotransferase, cytoplasmic	4.20745e+07
P17252	KPCA_HUMAN	PRKCA	Protein kinase C alpha type	3.09127e+06
P17301	ITA2_HUMAN	ITGA2	Integrin alpha-2	1.07767e+07
P17405	ASM_HUMAN	SMPD1	Sphingomyelin phosphodiesterase	5.51705e+06
P17480	UBF1_HUMAN	UBTF	Nucleolar transcription factor 1	1.4388e+07
P17538	CTRB1_HUMAN	CTRB1	Chymotrypsinogen B	4.43688e+07
P17568	NDUB7_HUMAN	NDUFB7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	3.77058e+06
P17612	KAPCA_HUMAN	PRKACA	cAMP-dependent protein kinase catalytic subunit alpha	5.37749e+07
P17655	CAN2_HUMAN	CAPN2	Calpain-2 catalytic subunit	5.75326e+07
P17661	DESM_HUMAN	DES	Desmin	2.44675e+07
P17677	NEUM_HUMAN	GAP43	Neuromodulin	1.58817e+06
P17706	PTN2_HUMAN	PTPN2	Tyrosine-protein phosphatase non-receptor type 2	1.48245e+07
P17812	PYRG1_HUMAN	CTPS1	CTP synthase 1	1.24233e+06
P17813	EGLN_HUMAN	ENG	Endoglin	6.5546e+06
P17844	DDX5_HUMAN	DDX5	Probable ATP-dependent RNA helicase DDX5	7.7395e+07
P17858	PFKAL_HUMAN	PFKL	ATP-dependent 6-phosphofructokinase, liver type	4.50844e+07
P17900	SAP3_HUMAN	GM2A	Ganglioside GM2 activator	5.85661e+06
P17931	LEG3_HUMAN	LGALS3	Galectin-3	1.50426e+08
P17948	VGFR1_HUMAN	FLT1	Vascular endothelial growth factor receptor 1	2.16655e+09
P17980	PRS6A_HUMAN	PSMC3	26S proteasome regulatory subunit 6A	4.44499e+07
P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	9.00487e+07
P18031	PTN1_HUMAN	PTPN1	Tyrosine-protein phosphatase non-receptor type 1	1.0096e+07
P18065	IBP2_HUMAN	IGFBP2	Insulin-like growth factor-binding protein 2	4.23339e+07
P18077	RL35A_HUMAN	RPL35A	Large ribosomal subunit protein eL33	5.63634e+08
P18084	ITB5_HUMAN	ITGB5	Integrin beta-5	1.21983e+07
P18085	ARF4_HUMAN	ARF4	ADP-ribosylation factor 4	1.69328e+08
P18124	RL7_HUMAN	RPL7	Large ribosomal subunit protein uL30	7.74792e+08
P18206	VINC_HUMAN	VCL	Vinculin	1.31167e+08
P18283	GPX2_HUMAN	GPX2	Glutathione peroxidase 2	6.87742e+06
P18428	LBP_HUMAN	LBP	Lipopolysaccharide-binding protein	1.23953e+07
P18433	PTPRA_HUMAN	PTPRA	Receptor-type tyrosine-protein phosphatase alpha	5.98359e+06
P18440	ARY1_HUMAN	NAT1	Arylamine N-acetyltransferase 1	2.35095e+06
P18583	SON_HUMAN	SON	Protein SON	2.60326e+07
P18615	NELFE_HUMAN	NELFE	Negative elongation factor E	7.51886e+06
P18621	RL17_HUMAN	RPL17	Large ribosomal subunit protein uL22	2.12041e+08
P18669	PGAM1_HUMAN	PGAM1	Phosphoglycerate mutase 1	1.97213e+08
P18754	RCC1_HUMAN	RCC1	Regulator of chromosome condensation	1.86031e+07
P18859	ATP5J_HUMAN	ATP5PF	ATP synthase-coupling factor 6, mitochondrial	4.13598e+07
P18887	XRCC1_HUMAN	XRCC1	DNA repair protein XRCC1	4.66567e+06
P19021	AMD_HUMAN	PAM	Peptidyl-glycine alpha-amidating monooxygenase	2.77608e+06
P19075	TSN8_HUMAN	TSPAN8	Tetraspanin-8	6.47728e+06
P19224	UD16_HUMAN	UGT1A6	UDP-glucuronosyltransferase 1-6	3.69658e+07
P19338	NUCL_HUMAN	NCL	Nucleolin	2.19253e+08
P19367	HXK1_HUMAN	HK1	Hexokinase-1	2.45599e+07
P19387	RPB3_HUMAN	POLR2C	DNA-directed RNA polymerase II subunit RPB3	7.09304e+06
P19388	RPAB1_HUMAN	POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1	7.91528e+06
P19404	NDUV2_HUMAN	NDUFV2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	6.14805e+07
P19440	GGT1_HUMAN	GGT1	Glutathione hydrolase 1 proenzyme	8.08166e+07
P19525	E2AK2_HUMAN	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase	3.39801e+07
P19623	SPEE_HUMAN	SRM	Spermidine synthase	8.69384e+07
P19652	A1AG2_HUMAN	ORM2	Alpha-1-acid glycoprotein 2	5.80937e+07
P19784	CSK22_HUMAN	CSNK2A2	Casein kinase II subunit alpha'	3.94511e+07
P19823	ITIH2_HUMAN	ITIH2	Inter-alpha-trypsin inhibitor heavy chain H2	4.38564e+07
P19827	ITIH1_HUMAN	ITIH1	Inter-alpha-trypsin inhibitor heavy chain H1	7.89338e+07
P19835	CEL_HUMAN	CEL	Bile salt-activated lipase	1.58896e+09
P19838	NFKB1_HUMAN	NFKB1	Nuclear factor NF-kappa-B p105 subunit	2.29558e+07
P19878	NCF2_HUMAN	NCF2	Neutrophil cytosol factor 2	2.55679e+06
P19961	AMY2B_HUMAN	AMY2B	Alpha-amylase 2B	1.81276e+07
P19971	TYPH_HUMAN	TYMP	Thymidine phosphorylase	5.23412e+07
P20020	AT2B1_HUMAN	ATP2B1	Plasma membrane calcium-transporting ATPase 1	1.48191e+07
P20036	DPA1_HUMAN	HLA-DPA1	HLA class II histocompatibility antigen, DP alpha 1 chain	2.67026e+06
P20042	IF2B_HUMAN	EIF2S2	Eukaryotic translation initiation factor 2 subunit 2	5.17865e+07
P20073	ANXA7_HUMAN	ANXA7	Annexin A7	4.68292e+07
P20160	CAP7_HUMAN	AZU1	Azurocidin	5.74847e+06
P20231	TRYB2_HUMAN	TPSB2	Tryptase beta-2	4.90673e+08
P20290	BTF3_HUMAN	BTF3	Transcription factor BTF3	4.68542e+07
P20292	AL5AP_HUMAN	ALOX5AP	Arachidonate 5-lipoxygenase-activating protein	2.43278e+07
P20336	RAB3A_HUMAN	RAB3A	Ras-related protein Rab-3A	5.65801e+07
P20338	RAB4A_HUMAN	RAB4A	Ras-related protein Rab-4A	9.85347e+06
P20339	RAB5A_HUMAN	RAB5A	Ras-related protein Rab-5A	5.77679e+07
P20340	RAB6A_HUMAN	RAB6A	Ras-related protein Rab-6A	6.38038e+07
P20591	MX1_HUMAN	MX1	Interferon-induced GTP-binding protein Mx1	4.84965e+06
P20592	MX2_HUMAN	MX2	Interferon-induced GTP-binding protein Mx2	2.55628e+06
P20618	PSB1_HUMAN	PSMB1	Proteasome subunit beta type-1	7.35061e+07
P20645	MPRD_HUMAN	M6PR	Cation-dependent mannose-6-phosphate receptor	5.00112e+06
P20648	ATP4A_HUMAN	ATP4A	Potassium-transporting ATPase alpha chain 1	6.24242e+06
P20674	COX5A_HUMAN	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial	1.48609e+08
P20700	LMNB1_HUMAN	LMNB1	Lamin-B1	1.86384e+08
P20701	ITAL_HUMAN	ITGAL	Integrin alpha-L	3.8e+06
P20702	ITAX_HUMAN	ITGAX	Integrin alpha-X	912835
P20774	MIME_HUMAN	OGN	Mimecan	2.52909e+08
P20810	ICAL_HUMAN	CAST	Calpastatin	2.57468e+07
P20839	IMDH1_HUMAN	IMPDH1	Inosine-5'-monophosphate dehydrogenase 1	4.89278e+06
P20908	CO5A1_HUMAN	COL5A1	Collagen alpha-1(V) chain	4.25361e+07
P20933	ASPG_HUMAN	AGA	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	9.00475e+07
P20936	RASA1_HUMAN	RASA1	Ras GTPase-activating protein 1	2.45463e+07
P20962	PTMS_HUMAN	PTMS	Parathymosin	5.0979e+07
P21127	CD11B_HUMAN	CDK11B	Cyclin-dependent kinase 11B	3.40306e+06
P21266	GSTM3_HUMAN	GSTM3	Glutathione S-transferase Mu 3	1.70906e+08
P21281	VATB2_HUMAN	ATP6V1B2	V-type proton ATPase subunit B, brain isoform	5.67461e+07
P21283	VATC1_HUMAN	ATP6V1C1	V-type proton ATPase subunit C 1	8.68074e+06
P21291	CSRP1_HUMAN	CSRP1	Cysteine and glycine-rich protein 1	1.22994e+08
P21333	FLNA_HUMAN	FLNA	Filamin-A	4.27376e+08
P21397	AOFA_HUMAN	MAOA	Amine oxidase [flavin-containing] A	8.02553e+07
P21399	ACOHC_HUMAN	ACO1	Cytoplasmic aconitate hydratase	9.47759e+07
P21589	5NTD_HUMAN	NT5E	5'-nucleotidase	3.90085e+06
P21796	VDAC1_HUMAN	VDAC1	Voltage-dependent anion-selective channel protein 1	1.3087e+08
P21810	PGS1_HUMAN	BGN	Biglycan	3.86906e+08
P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	3.52224e+07
P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase	2.02745e+07
P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	1.6042e+08
P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial	3.25859e+07
P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1	1.89604e+07
P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	3.74231e+07
P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	1.02386e+08
P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3	2.81409e+07
P22105	TENX_HUMAN	TNXB	Tenascin-X	5.13714e+07
P22234	PUR6_HUMAN	PAICS	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase	2.11806e+07
P22307	SCP2_HUMAN	SCP2	Sterol carrier protein 2	1.23351e+08
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	1.85164e+08
P22352	GPX3_HUMAN	GPX3	Glutathione peroxidase 3	6.87271e+07
P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	1.88266e+09
P22413	ENPP1_HUMAN	ENPP1	Ectonucleotide pyrophosphatase/phosphodiesterase family member 1	2.02753e+07
P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	1.63077e+07
P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	7.70445e+08
P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta	3.1765e+06
P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	1.37062e+08
P22748	CAH4_HUMAN	CA4	Carbonic anhydrase 4	2.08359e+07
P22760	AAAD_HUMAN	AADAC	Arylacetamide deacetylase	5.12419e+06
P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial	8.62491e+06
P22897	MRC1_HUMAN	MRC1	Macrophage mannose receptor 1	6.17048e+06
P23141	EST1_HUMAN	CES1	Liver carboxylesterase 1	1.96665e+07
P23142	FBLN1_HUMAN	FBLN1	Fibulin-1	5.78584e+07
P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1	3.40923e+07
P23219	PGH1_HUMAN	PTGS1	Prostaglandin G/H synthase 1	3.52386e+06
P23229	ITA6_HUMAN	ITGA6	Integrin alpha-6	1.80546e+07
P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	1.54301e+08
P23258	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain	1.33642e+07
P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	9.42823e+08
P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	3.96303e+07
P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic	9.65958e+07
P23396	RS3_HUMAN	RPS3	Small ribosomal subunit protein uS3	5.64082e+08
P23434	GCSH_HUMAN	GCSH	Glycine cleavage system H protein, mitochondrial	3.70026e+06
P23443	KS6B1_HUMAN	RPS6KB1	Ribosomal protein S6 kinase beta-1	502239
P23458	JAK1_HUMAN	JAK1	Tyrosine-protein kinase JAK1	2.65139e+06
P23497	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100	1.0566e+07
P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	1.28149e+08
P23528	COF1_HUMAN	CFL1	Cofilin-1	2.05689e+08
P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B	4.11012e+07
P23610	HAP40_HUMAN	F8A1	40-kDa huntingtin-associated protein	741519
P23634	AT2B4_HUMAN	ATP2B4	Plasma membrane calcium-transporting ATPase 4	1.53179e+07
P23743	DGKA_HUMAN	DGKA	Diacylglycerol kinase alpha	7.96456e+06
P23786	CPT2_HUMAN	CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial	7.40087e+07
P23919	KTHY_HUMAN	DTYMK	Thymidylate kinase	3.66572e+07
P24043	LAMA2_HUMAN	LAMA2	Laminin subunit alpha-2	2.43763e+07
P24158	PRTN3_HUMAN	PRTN3	Myeloblastin	1.57733e+07
P24298	ALAT1_HUMAN	GPT	Alanine aminotransferase 1	6.49387e+06
P24534	EF1B_HUMAN	EEF1B2	Elongation factor 1-beta	3.28383e+08
P24539	AT5F1_HUMAN	ATP5PB	ATP synthase F(0) complex subunit B1, mitochondrial	1.68913e+08
P24557	THAS_HUMAN	TBXAS1	Thromboxane-A synthase	3.96482e+06
P24666	PPAC_HUMAN	ACP1	Low molecular weight phosphotyrosine protein phosphatase	6.13905e+07
P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	3.74491e+08
P24821	TENA_HUMAN	TNC	Tenascin	1.12903e+08
P24844	MYL9_HUMAN	MYL9	Myosin regulatory light polypeptide 9	5.49911e+07
P24928	RPB1_HUMAN	POLR2A	DNA-directed RNA polymerase II subunit RPB1	5.74994e+06
P25098	ARBK1_HUMAN	GRK2	Beta-adrenergic receptor kinase 1	3.31867e+06
P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3	3.02087e+06
P25208	NFYB_HUMAN	NFYB	Nuclear transcription factor Y subunit beta	5.88621e+06
P25311	ZA2G_HUMAN	AZGP1	Zinc-alpha-2-glycoprotein	4.20443e+07
P25325	THTM_HUMAN	MPST	3-mercaptopyruvate sulfurtransferase	4.74477e+07
P25398	RS12_HUMAN	RPS12	Small ribosomal subunit protein eS12	1.80766e+08
P25490	TYY1_HUMAN	YY1	Transcriptional repressor protein YY1	4.42788e+06
P25685	DNJB1_HUMAN	DNAJB1	DnaJ homolog subfamily B member 1	7.04185e+06
P25686	DNJB2_HUMAN	DNAJB2	DnaJ homolog subfamily B member 2	4.6575e+06
P25705	ATPA_HUMAN	ATP5F1A	ATP synthase subunit alpha, mitochondrial	7.94871e+08
P25774	CATS_HUMAN	CTSS	Cathepsin S	1.58353e+07
