Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	8.21874e+07
P30838	AL3A1_HUMAN	ALDH3A1	Aldehyde dehydrogenase, dimeric NADP-preferring	2.78558e+06
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	1.5586e+07
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	4.8525e+07
P31146	COR1A_HUMAN	CORO1A	Coronin-1A	1.17527e+08
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	9.44489e+07
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	6.24339e+07
P31323	KAP3_HUMAN	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	3.70756e+07
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	1.20145e+08
P31350	RIR2_HUMAN	RRM2	Ribonucleoside-diphosphate reductase subunit M2	4.48161e+06
P31483	TIA1_HUMAN	TIA1	Cytotoxic granule associated RNA binding protein TIA1	5.61001e+06
P31513	FMO3_HUMAN	FMO3	Flavin-containing monooxygenase 3	3.18115e+06
P31629	ZEP2_HUMAN	HIVEP2	Transcription factor HIVEP2	1.02443e+08
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	3.20864e+07
P31749	AKT1_HUMAN	AKT1	RAC-alpha serine/threonine-protein kinase	8.32309e+06
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	7.57261e+07
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	6.68738e+07
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	6.7498e+07
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	8.64324e+07
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	2.41989e+08
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	2.76913e+08
P31947	1433S_HUMAN	SFN	14-3-3 protein sigma	3.85644e+07
P31948	STIP1_HUMAN	STIP1	Stress-induced-phosphoprotein 1	1.18004e+08
P31949	S10AB_HUMAN	S100A11	Protein S100-A11	7.15344e+07
P31994	FCG2B_HUMAN	FCGR2B	Low affinity immunoglobulin gamma Fc region receptor II-b	2.00282e+06
P31997	CEAM8_HUMAN	CEACAM8	Carcinoembryonic antigen-related cell adhesion molecule 8	8.09661e+06
P32004	L1CAM_HUMAN	L1CAM	Neural cell adhesion molecule L1	1.3175e+07
P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2	2.77636e+08
P32121	ARRB2_HUMAN	ARRB2	Beta-arrestin-2	4.25776e+06
P32189	GLPK_HUMAN	GK	Glycerol kinase	4.4296e+06
P32321	DCTD_HUMAN	DCTD	Deoxycytidylate deaminase	1.25473e+07
P32322	P5CR1_HUMAN	PYCR1	Pyrroline-5-carboxylate reductase 1, mitochondrial	1.61398e+07
P32455	GBP1_HUMAN	GBP1	Guanylate-binding protein 1	2.57964e+07
P32456	GBP2_HUMAN	GBP2	Guanylate-binding protein 2	1.60862e+07
P32519	ELF1_HUMAN	ELF1	ETS-related transcription factor Elf-1	1.76805e+06
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	1.35988e+07
P32969	RL9_HUMAN	RPL9	Large ribosomal subunit protein uL6	1.38279e+08
P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1	2.7853e+07
P33151	CADH5_HUMAN	CDH5	Cadherin-5	6.20348e+07
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	3.37883e+07
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	4.62158e+07
P33241	LSP1_HUMAN	LSP1	Lymphocyte-specific protein 1	2.23536e+07
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	1.00686e+07
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	2.26349e+07
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	6.41643e+06
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	8.99853e+06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	7.52202e+06
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	1.98486e+07
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	9.85911e+06
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	6.17222e+06
P34096	RNAS4_HUMAN	RNASE4	Ribonuclease 4	5.06365e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	1.84814e+07
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	4.54721e+07
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	1.76648e+07
P34931	HS71L_HUMAN	HSPA1L	Heat shock 70 kDa protein 1-like	2.82082e+06
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	5.09611e+07
P34947	GRK5_HUMAN	GRK5	G protein-coupled receptor kinase 5	2.87133e+06
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	1.70004e+07
P35030	TRY3_HUMAN	PRSS3	Trypsin-3	8.35917e+06
P35052	GPC1_HUMAN	GPC1	Glypican-1	6.63559e+06
P35080	PROF2_HUMAN	PFN2	Profilin-2	5.51576e+07
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	8.73866e+07
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	7.21683e+07
P35232	PHB1_HUMAN	PHB1	Prohibitin 1	7.32522e+08
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	1.64029e+08
P35240	MERL_HUMAN	NF2	Merlin	1.89682e+06
P35241	RADI_HUMAN	RDX	Radixin	2.26639e+07
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	1.94723e+07
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	9.91423e+06
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	6.53754e+06
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	1.83687e+07
P35268	RL22_HUMAN	RPL22	Large ribosomal subunit protein eL22	3.07608e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	1.44637e+07
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	5.0117e+07
P35442	TSP2_HUMAN	THBS2	Thrombospondin-2	8.35624e+07
P35443	TSP4_HUMAN	THBS4	Thrombospondin-4	2.30289e+07
P35475	IDUA_HUMAN	IDUA	Alpha-L-iduronidase	6.47191e+06
P35527	K1C9_HUMAN	KRT9	Keratin, type I cytoskeletal 9	1.24202e+09
P35542	SAA4_HUMAN	SAA4	Serum amyloid A-4 protein	6.10816e+07
P35555	FBN1_HUMAN	FBN1	Fibrillin-1	1.98206e+08
P35558	PCKGC_HUMAN	PCK1	Phosphoenolpyruvate carboxykinase, cytosolic [GTP]	5.21745e+06
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	2.61151e+07
P35579	MYH9_HUMAN	MYH9	Myosin-9	9.07828e+08
P35580	MYH10_HUMAN	MYH10	Myosin-10	6.34337e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	8.57472e+07
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	1.33586e+06
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	4.72693e+07
P35612	ADDB_HUMAN	ADD2	Beta-adducin	7.56177e+06
P35613	BASI_HUMAN	BSG	Basigin	6.40144e+07
P35625	TIMP3_HUMAN	TIMP3	Metalloproteinase inhibitor 3	1.01132e+07
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	1.25099e+08
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	3.80766e+07
P35659	DEK_HUMAN	DEK	Protein DEK	5.24326e+07
P35749	MYH11_HUMAN	MYH11	Myosin-11	1.65988e+09
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	3.18089e+07
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	2.0266e+07
P35858	ALS_HUMAN	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	1.38563e+07
P35900	K1C20_HUMAN	KRT20	Keratin, type I cytoskeletal 20	5.28648e+08
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	3.21742e+08
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	1.36706e+07
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	2.80978e+07
P36269	GGT5_HUMAN	GGT5	Glutathione hydrolase 5 proenzyme	4.57292e+07
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	2.63031e+07
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	2.26231e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	9.3312e+07
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	1.13578e+08
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	4.13393e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	1.59201e+07
P36578	RL4_HUMAN	RPL4	Large ribosomal subunit protein uL4	2.3851e+08
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	2.39211e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	8.23341e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	2.5087e+07
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	3.63591e+07
P36952	SPB5_HUMAN	SERPINB5	Serpin B5	1.66631e+07
P36954	RPB9_HUMAN	POLR2I	DNA-directed RNA polymerase II subunit RPB9	1.99046e+06
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	1.0973e+08
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	1.09055e+08
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	9.76273e+07
P37059	DHB2_HUMAN	HSD17B2	17-beta-hydroxysteroid dehydrogenase type 2	3.4344e+07
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	8.38626e+07
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	1.07553e+07
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	1.60791e+07
P37268	FDFT_HUMAN	FDFT1	Squalene synthase	1.84098e+06
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	8.55209e+08
P37837	TALDO_HUMAN	TALDO1	Transaldolase	1.50921e+08
P37840	SYUA_HUMAN	SNCA	Alpha-synuclein	3.73719e+06
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	1.01408e+08
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	1.87049e+08
P38432	COIL_HUMAN	COIL	Coilin	601509
P38435	VKGC_HUMAN	GGCX	Vitamin K-dependent gamma-carboxylase	6.2843e+06
P38571	LICH_HUMAN	LIPA	Lysosomal acid lipase/cholesteryl ester hydrolase	6.88454e+06
P38606	VATA_HUMAN	ATP6V1A	V-type proton ATPase catalytic subunit A	7.60055e+07
P38646	GRP75_HUMAN	HSPA9	Stress-70 protein, mitochondrial	2.06009e+08
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	7.07697e+07
P39019	RS19_HUMAN	RPS19	Small ribosomal subunit protein eS19	2.22126e+08
P39023	RL3_HUMAN	RPL3	Large ribosomal subunit protein uL3	3.8369e+08
P39059	COFA1_HUMAN	COL15A1	Collagen alpha-1(XV) chain	7.80435e+07
P39060	COIA1_HUMAN	COL18A1	Collagen alpha-1(XVIII) chain	1.41119e+08
P39656	OST48_HUMAN	DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	1.98659e+08
P39687	AN32A_HUMAN	ANP32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A	6.11043e+07
P39748	FEN1_HUMAN	FEN1	Flap endonuclease 1	1.07888e+07
P39880	CUX1_HUMAN	CUX1	Homeobox protein cut-like 1	2.73058e+07
P40121	CAPG_HUMAN	CAPG	Macrophage-capping protein	1.55972e+08
P40123	CAP2_HUMAN	CAP2	Adenylyl cyclase-associated protein 2	2.17376e+07
P40199	CEAM6_HUMAN	CEACAM6	Carcinoembryonic antigen-related cell adhesion molecule 6	9.02323e+07
P40222	TXLNA_HUMAN	TXLNA	Alpha-taxilin	7.86734e+06
P40227	TCPZ_HUMAN	CCT6A	T-complex protein 1 subunit zeta	8.94335e+07
P40261	NNMT_HUMAN	NNMT	Nicotinamide N-methyltransferase	1.58626e+08
P40306	PSB10_HUMAN	PSMB10	Proteasome subunit beta type-10	2.33173e+07
P40313	CTRL_HUMAN	CTRL	Chymotrypsin-like protease CTRL-1	1.41923e+08
P40424	PBX1_HUMAN	PBX1	Pre-B-cell leukemia transcription factor 1	6.83046e+06
P40429	RL13A_HUMAN	RPL13A	Large ribosomal subunit protein uL13	2.6341e+08
P40616	ARL1_HUMAN	ARL1	ADP-ribosylation factor-like protein 1	2.4739e+07
P40763	STAT3_HUMAN	STAT3	Signal transducer and activator of transcription 3	3.82855e+07
P40818	UBP8_HUMAN	USP8	Ubiquitin carboxyl-terminal hydrolase 8	1.25542e+07
P40925	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	2.59333e+08
P40926	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	3.09293e+08
P40937	RFC5_HUMAN	RFC5	Replication factor C subunit 5	6.22332e+07
P40938	RFC3_HUMAN	RFC3	Replication factor C subunit 3	2.44345e+06
P40939	ECHA_HUMAN	HADHA	Trifunctional enzyme subunit alpha, mitochondrial	1.52486e+08
P41091	IF2G_HUMAN	EIF2S3	Eukaryotic translation initiation factor 2 subunit 3	6.8329e+07
P41212	ETV6_HUMAN	ETV6	Transcription factor ETV6	8.59177e+06
P41214	EIF2D_HUMAN	EIF2D	Eukaryotic translation initiation factor 2D	2.56003e+06
P41218	MNDA_HUMAN	MNDA	Myeloid cell nuclear differentiation antigen	2.85205e+07
P41219	PERI_HUMAN	PRPH	Peripherin	9.14629e+07
P41222	PTGDS_HUMAN	PTGDS	Prostaglandin-H2 D-isomerase	3.27736e+06
P41223	BUD31_HUMAN	BUD31	Protein BUD31 homolog	4.94395e+06
P41226	UBA7_HUMAN	UBA7	Ubiquitin-like modifier-activating enzyme 7	1.81102e+07
P41227	NAA10_HUMAN	NAA10	N-alpha-acetyltransferase 10	1.10305e+07
P41236	IPP2_HUMAN	PPP1R2	Protein phosphatase inhibitor 2	1.5483e+07
P41240	CSK_HUMAN	CSK	Tyrosine-protein kinase CSK	1.62514e+07
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	4.15654e+07
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	4.8797e+07
P41567	EIF1_HUMAN	EIF1	Eukaryotic translation initiation factor 1	2.76242e+07
P42081	CD86_HUMAN	CD86	T-lymphocyte activation antigen CD86	4.96886e+06
P42126	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	6.76735e+07
P42166	LAP2A_HUMAN	TMPO	Lamina-associated polypeptide 2, isoform alpha	6.49416e+06
P42167	LAP2B_HUMAN	TMPO	Lamina-associated polypeptide 2, isoforms beta/gamma	9.63396e+07
P42224	STAT1_HUMAN	STAT1	Signal transducer and activator of transcription 1-alpha/beta	5.91502e+07
P42226	STAT6_HUMAN	STAT6	Signal transducer and activator of transcription 6	1.65519e+07
P42229	STA5A_HUMAN	STAT5A	Signal transducer and activator of transcription 5A	6.0908e+06
P42285	MTREX_HUMAN	MTREX	Exosome RNA helicase MTR4	1.28429e+07
P42330	AK1C3_HUMAN	AKR1C3	Aldo-keto reductase family 1 member C3	1.81309e+08
P42331	RHG25_HUMAN	ARHGAP25	Rho GTPase-activating protein 25	4.26209e+06
P42345	MTOR_HUMAN	MTOR	Serine/threonine-protein kinase mTOR	7.79575e+06
P42356	PI4KA_HUMAN	PI4KA	Phosphatidylinositol 4-kinase alpha	3.47003e+06
P42566	EPS15_HUMAN	EPS15	Epidermal growth factor receptor substrate 15	1.1529e+07
P42574	CASP3_HUMAN	CASP3	Caspase-3	2.03482e+07
P42677	RS27_HUMAN	RPS27	Small ribosomal subunit protein eS27	8.64417e+07
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	5.51583e+07
P42765	THIM_HUMAN	ACAA2	3-ketoacyl-CoA thiolase, mitochondrial	1.01799e+08
P42766	RL35_HUMAN	RPL35	Large ribosomal subunit protein uL29	2.28479e+08
P42768	WASP_HUMAN	WAS	Actin nucleation-promoting factor WAS	6.55257e+06
P42771	CDN2A_HUMAN	CDKN2A	Cyclin-dependent kinase inhibitor 2A	1.05611e+06
P42773	CDN2C_HUMAN	CDKN2C	Cyclin-dependent kinase 4 inhibitor C	1.35177e+06
P42785	PCP_HUMAN	PRCP	Lysosomal Pro-X carboxypeptidase	1.43671e+07
P42858	HD_HUMAN	HTT	Huntingtin	1.14804e+08
P42892	ECE1_HUMAN	ECE1	Endothelin-converting enzyme 1	5.59442e+06
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit beta	4.68092e+07
P43121	MUC18_HUMAN	MCAM	Cell surface glycoprotein MUC18	5.53236e+07
P43155	CACP_HUMAN	CRAT	Carnitine O-acetyltransferase	2.13543e+07
P43243	MATR3_HUMAN	MATR3	Matrin-3	7.94536e+07
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	4.22142e+07
P43251	BTD_HUMAN	BTD	Biotinidase	1.77834e+07
P43304	GPDM_HUMAN	GPD2	Glycerol-3-phosphate dehydrogenase, mitochondrial	5.56218e+07
P43307	SSRA_HUMAN	SSR1	Translocon-associated protein subunit alpha	9.26104e+07
P43353	AL3B1_HUMAN	ALDH3B1	Aldehyde dehydrogenase family 3 member B1	4.67082e+06
P43378	PTN9_HUMAN	PTPN9	Tyrosine-protein phosphatase non-receptor type 9	5.8583e+06
P43405	KSYK_HUMAN	SYK	Tyrosine-protein kinase SYK	1.26088e+07
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	2.74499e+08
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	3.25161e+07
P43652	AFAM_HUMAN	AFM	Afamin	1.59667e+07
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	5.84545e+07
P43694	GATA4_HUMAN	GATA4	Transcription factor GATA-4	2.7813e+06
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	7.01638e+06
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	2.02553e+07
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	2.21792e+08
P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	2.00818e+07
P45973	CBX5_HUMAN	CBX5	Chromobox protein homolog 5	3.17263e+06
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	5.23022e+07
P45984	MK09_HUMAN	MAPK9	Mitogen-activated protein kinase 9	2.55206e+06
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	1.00528e+07
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	2.08678e+07
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	2.3161e+07
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	1.05968e+07
P46100	ATRX_HUMAN	ATRX	Transcriptional regulator ATRX	3.86026e+06
P46108	CRK_HUMAN	CRK	Adapter molecule crk	2.11691e+07
P46109	CRKL_HUMAN	CRKL	Crk-like protein	2.88965e+07
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	5.08286e+06
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	2.33943e+07
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	5.03625e+07
P46527	CDN1B_HUMAN	CDKN1B	Cyclin-dependent kinase inhibitor 1B	6.02428e+06
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	7.22975e+06
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	6.47062e+06
P46776	RL27A_HUMAN	RPL27A	Large ribosomal subunit protein uL15	4.88379e+08
P46777	RL5_HUMAN	RPL5	Large ribosomal subunit protein uL18	1.41347e+08
P46778	RL21_HUMAN	RPL21	Large ribosomal subunit protein eL21	2.13777e+08
P46779	RL28_HUMAN	RPL28	Large ribosomal subunit protein eL28	1.04306e+08
P46781	RS9_HUMAN	RPS9	Small ribosomal subunit protein uS4	4.02637e+08
P46782	RS5_HUMAN	RPS5	Small ribosomal subunit protein uS7	1.24312e+08
P46783	RS10_HUMAN	RPS10	Small ribosomal subunit protein eS10	1.15618e+08
P46821	MAP1B_HUMAN	MAP1B	Microtubule-associated protein 1B	4.96563e+07
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	5.77499e+07
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	1.62112e+08
P46939	UTRN_HUMAN	UTRN	Utrophin	2.66449e+08
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	1.78706e+08
P46952	3HAO_HUMAN	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	1.9763e+07
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	4.82029e+07
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	1.28312e+08
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	3.43794e+07
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	1.19933e+07
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	7.0347e+07
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	1.32847e+08
P47813	IF1AX_HUMAN	EIF1AX	Eukaryotic translation initiation factor 1A, X-chromosomal	2.41676e+07
P47895	AL1A3_HUMAN	ALDH1A3	Retinaldehyde dehydrogenase 3	2.20061e+07
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	4.73346e+07
P47914	RL29_HUMAN	RPL29	Large ribosomal subunit protein eL29	3.10225e+08
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	7.53943e+07
P47989	XDH_HUMAN	XDH	Xanthine dehydrogenase/oxidase	8.21538e+06
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	1.74167e+08
P48052	CBPA2_HUMAN	CPA2	Carboxypeptidase A2	1.71889e+08
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	2.28621e+07
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	3.04456e+07
P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	1.45227e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	934728
P48304	REG1B_HUMAN	REG1B	Lithostathine-1-beta	4.70294e+07
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	1.8124e+07
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	5.85223e+07
P48449	LSS_HUMAN	LSS	Lanosterol synthase	1.52842e+07
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	1.41013e+07
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	5.04215e+07
P48539	PCP4_HUMAN	PCP4	Calmodulin regulator protein PCP4	1.48121e+07
P48553	TPC10_HUMAN	TRAPPC10	Trafficking protein particle complex subunit 10	1.09441e+06
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	6.2639e+07
P48595	SPB10_HUMAN	SERPINB10	Serpin B10	1.84877e+06
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	4.94424e+07
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	5.55037e+07
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	7.67126e+07
P48681	NEST_HUMAN	NES	Nestin	3.51979e+07
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	6.4571e+06
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	1.96129e+07
P48730	KC1D_HUMAN	CSNK1D	Casein kinase I isoform delta	1.37921e+07
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	2.09256e+08
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	1.97014e+07
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	9.75582e+06
P49005	DPOD2_HUMAN	POLD2	DNA polymerase delta subunit 2	5.53733e+06
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	2.55971e+07
P49023	PAXI_HUMAN	PXN	Paxillin	1.19819e+07
P49137	MAPK2_HUMAN	MAPKAPK2	MAP kinase-activated protein kinase 2	2.06069e+07
P49184	DNSL1_HUMAN	DNASE1L1	Deoxyribonuclease-1-like 1	9.8239e+06
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	1.14226e+08
P49207	RL34_HUMAN	RPL34	Large ribosomal subunit protein eL34	2.18539e+08
P49247	RPIA_HUMAN	RPIA	Ribose-5-phosphate isomerase	1.85067e+07
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	1.05007e+08
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	3.11339e+07
P49327	FAS_HUMAN	FASN	Fatty acid synthase	5.21651e+07
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	1.71077e+07
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	1.21043e+08
P49406	RM19_HUMAN	MRPL19	Large ribosomal subunit protein bL19m	1.62227e+07
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	1.64511e+08
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	1.68429e+08
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	8.94854e+07
P49441	INPP_HUMAN	INPP1	Inositol polyphosphate 1-phosphatase	4.71901e+06
P49458	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein	3.92422e+07
