Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200930yuanch_Connie_TCPA_60minDIA_b3-1.mzML
P49916	DNLI3_HUMAN	LIG3	DNA ligase 3	1.38088e+07
P49959	MRE11_HUMAN	MRE11	Double-strand break repair protein MRE11	3.00271e+07
P49961	ENTP1_HUMAN	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	2.3668e+07
P50053	KHK_HUMAN	KHK	Ketohexokinase	6.98192e+06
P50120	RET2_HUMAN	RBP2	Retinol-binding protein 2	1.41436e+07
P50135	HNMT_HUMAN	HNMT	Histamine N-methyltransferase	1.73196e+07
P50148	GNAQ_HUMAN	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha	9.85338e+06
P50213	IDH3A_HUMAN	IDH3A	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	4.57666e+07
P50225	ST1A1_HUMAN	SULT1A1	Sulfotransferase 1A1	1.49641e+07
P50281	MMP14_HUMAN	MMP14	Matrix metalloproteinase-14	1.08137e+07
P50336	PPOX_HUMAN	PPOX	Protoporphyrinogen oxidase	4.69725e+06
P50395	GDIB_HUMAN	GDI2	Rab GDP dissociation inhibitor beta	1.92945e+08
P50402	EMD_HUMAN	EMD	Emerin	2.71981e+07
P50416	CPT1A_HUMAN	CPT1A	Carnitine O-palmitoyltransferase 1, liver isoform	1.1729e+08
P50440	GATM_HUMAN	GATM	Glycine amidinotransferase, mitochondrial	8.36418e+08
P50452	SPB8_HUMAN	SERPINB8	Serpin B8	6.42713e+06
P50453	SPB9_HUMAN	SERPINB9	Serpin B9	6.00549e+07
P50454	SERPH_HUMAN	SERPINH1	Serpin H1	1.66614e+08
P50479	PDLI4_HUMAN	PDLIM4	PDZ and LIM domain protein 4	1.53126e+07
P50502	F10A1_HUMAN	ST13	Hsc70-interacting protein	4.14136e+07
P50542	PEX5_HUMAN	PEX5	Peroxisomal targeting signal 1 receptor	5.27371e+06
P50552	VASP_HUMAN	VASP	Vasodilator-stimulated phosphoprotein	4.42975e+07
P50570	DYN2_HUMAN	DNM2	Dynamin-2	5.05826e+07
P50579	MAP2_HUMAN	METAP2	Methionine aminopeptidase 2	7.17563e+06
P50583	AP4A_HUMAN	NUDT2	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]	1.27006e+07
P50749	RASF2_HUMAN	RASSF2	Ras association domain-containing protein 2	8.08508e+06
P50750	CDK9_HUMAN	CDK9	Cyclin-dependent kinase 9	5.05059e+06
P50851	LRBA_HUMAN	LRBA	Lipopolysaccharide-responsive and beige-like anchor protein	1.57888e+08
P50895	BCAM_HUMAN	BCAM	Basal cell adhesion molecule	1.40113e+07
P50897	PPT1_HUMAN	PPT1	Palmitoyl-protein thioesterase 1	4.98523e+07
P50914	RL14_HUMAN	RPL14	Large ribosomal subunit protein eL14	1.94269e+08
P50990	TCPQ_HUMAN	CCT8	T-complex protein 1 subunit theta	8.72923e+07
P50991	TCPD_HUMAN	CCT4	T-complex protein 1 subunit delta	3.17436e+08
P50995	ANX11_HUMAN	ANXA11	Annexin A11	4.65659e+07
P51003	PAPOA_HUMAN	PAPOLA	Poly(A) polymerase alpha	4.01239e+06
P51114	FXR1_HUMAN	FXR1	RNA-binding protein FXR1	3.37648e+07
P51116	FXR2_HUMAN	FXR2	RNA-binding protein FXR2	7.74854e+06
P51148	RAB5C_HUMAN	RAB5C	Ras-related protein Rab-5C	6.50179e+07
P51149	RAB7A_HUMAN	RAB7A	Ras-related protein Rab-7a	8.41038e+07
P51151	RAB9A_HUMAN	RAB9A	Ras-related protein Rab-9A	6.13048e+06
P51153	RAB13_HUMAN	RAB13	Ras-related protein Rab-13	1.7733e+07
P51159	RB27A_HUMAN	RAB27A	Ras-related protein Rab-27A	1.15355e+07
P51178	PLCD1_HUMAN	PLCD1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1	2.95969e+06
P51397	DAP1_HUMAN	DAP	Death-associated protein 1	1.56031e+07
P51398	RT29_HUMAN	DAP3	Small ribosomal subunit protein mS29	5.17206e+06
P51452	DUS3_HUMAN	DUSP3	Dual specificity protein phosphatase 3	1.82732e+07
P51512	MMP16_HUMAN	MMP16	Matrix metalloproteinase-16	1.75042e+07
P51531	SMCA2_HUMAN	SMARCA2	Probable global transcription activator SNF2L2	4.69742e+06
P51532	SMCA4_HUMAN	SMARCA4	Transcription activator BRG1	7.7082e+06
P51553	IDH3G_HUMAN	IDH3G	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	9.85039e+06
P51570	GALK1_HUMAN	GALK1	Galactokinase	2.30231e+07
P51571	SSRD_HUMAN	SSR4	Translocon-associated protein subunit delta	1.69878e+08
P51572	BAP31_HUMAN	BCAP31	B-cell receptor-associated protein 31	1.06524e+08
P51580	TPMT_HUMAN	TPMT	Thiopurine S-methyltransferase	5.29207e+07
P51606	RENBP_HUMAN	RENBP	N-acylglucosamine 2-epimerase	7.68145e+07
P51608	MECP2_HUMAN	MECP2	Methyl-CpG-binding protein 2	2.24512e+07
P51610	HCFC1_HUMAN	HCFC1	Host cell factor 1	1.0433e+07
P51617	IRAK1_HUMAN	IRAK1	Interleukin-1 receptor-associated kinase 1	1.20282e+07
P51636	CAV2_HUMAN	CAV2	Caveolin-2	3.4314e+06
P51648	AL3A2_HUMAN	ALDH3A2	Aldehyde dehydrogenase family 3 member A2	2.47122e+07
P51649	SSDH_HUMAN	ALDH5A1	Succinate-semialdehyde dehydrogenase, mitochondrial	1.35208e+07
P51659	DHB4_HUMAN	HSD17B4	Peroxisomal multifunctional enzyme type 2	3.00728e+07
P51665	PSMD7_HUMAN	PSMD7	26S proteasome non-ATPase regulatory subunit 7	2.41279e+07
P51668	UB2D1_HUMAN	UBE2D1	Ubiquitin-conjugating enzyme E2 D1	1.86403e+06
P51687	SUOX_HUMAN	SUOX	Sulfite oxidase, mitochondrial	1.37457e+07
P51688	SPHM_HUMAN	SGSH	N-sulphoglucosamine sulphohydrolase	1.52288e+07
P51689	ARSD_HUMAN	ARSD	Arylsulfatase D	2.93727e+06
P51690	ARSL_HUMAN	ARSL	Arylsulfatase L	2.25611e+07
P51692	STA5B_HUMAN	STAT5B	Signal transducer and activator of transcription 5B	1.78433e+07
P51798	CLCN7_HUMAN	CLCN7	H(+)/Cl(-) exchange transporter 7	5.07041e+06
P51809	VAMP7_HUMAN	VAMP7	Vesicle-associated membrane protein 7	4.65155e+06
P51812	KS6A3_HUMAN	RPS6KA3	Ribosomal protein S6 kinase alpha-3	1.94936e+07
P51857	AK1D1_HUMAN	AKR1D1	Aldo-keto reductase family 1 member D1	5.15191e+06
P51858	HDGF_HUMAN	HDGF	Hepatoma-derived growth factor	1.09155e+08
P51884	LUM_HUMAN	LUM	Lumican	3.15517e+08
P51888	PRELP_HUMAN	PRELP	Prolargin	1.40977e+08
P51911	CNN1_HUMAN	CNN1	Calponin-1	5.75891e+07
P51970	NDUA8_HUMAN	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	1.00751e+07
P51991	ROA3_HUMAN	HNRNPA3	Heterogeneous nuclear ribonucleoprotein A3	1.87265e+08
P52209	6PGD_HUMAN	PGD	6-phosphogluconate dehydrogenase, decarboxylating	7.48993e+07
P52272	HNRPM_HUMAN	HNRNPM	Heterogeneous nuclear ribonucleoprotein M	2.18139e+08
P52292	IMA1_HUMAN	KPNA2	Importin subunit alpha-1	5.0902e+06
P52294	IMA5_HUMAN	KPNA1	Importin subunit alpha-5	4.92269e+06
P52298	NCBP2_HUMAN	NCBP2	Nuclear cap-binding protein subunit 2	1.10506e+07
P52306	GDS1_HUMAN	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	1.3223e+07
P52434	RPAB3_HUMAN	POLR2H	DNA-directed RNA polymerases I, II, and III subunit RPABC3	7.42756e+06
P52435	RPB11_HUMAN	POLR2J	DNA-directed RNA polymerase II subunit RPB11-a	5.14945e+06
P52564	MP2K6_HUMAN	MAP2K6	Dual specificity mitogen-activated protein kinase kinase 6	4.64134e+06
P52565	GDIR1_HUMAN	ARHGDIA	Rho GDP-dissociation inhibitor 1	2.50091e+08
P52566	GDIR2_HUMAN	ARHGDIB	Rho GDP-dissociation inhibitor 2	1.36766e+08
P52594	AGFG1_HUMAN	AGFG1	Arf-GAP domain and FG repeat-containing protein 1	4.5368e+07
P52597	HNRPF_HUMAN	HNRNPF	Heterogeneous nuclear ribonucleoprotein F	1.37775e+08
P52630	STAT2_HUMAN	STAT2	Signal transducer and activator of transcription 2	8.27087e+06
P52655	TF2AA_HUMAN	GTF2A1	Transcription initiation factor IIA subunit 1	6.23309e+06
P52701	MSH6_HUMAN	MSH6	DNA mismatch repair protein Msh6	5.16149e+06
P52735	VAV2_HUMAN	VAV2	Guanine nucleotide exchange factor VAV2	4.79761e+06
P52756	RBM5_HUMAN	RBM5	RNA-binding protein 5	5.83427e+06
P52758	RIDA_HUMAN	RIDA	2-iminobutanoate/2-iminopropanoate deaminase	1.6991e+07
P52788	SPSY_HUMAN	SMS	Spermine synthase	1.39674e+07
P52789	HXK2_HUMAN	HK2	Hexokinase-2	2.5598e+06
P52790	HXK3_HUMAN	HK3	Hexokinase-3	7.92424e+06
P52815	RM12_HUMAN	MRPL12	Large ribosomal subunit protein bL12m	1.6248e+07
P52888	THOP1_HUMAN	THOP1	Thimet oligopeptidase	1.05484e+07
P52895	AK1C2_HUMAN	AKR1C2	Aldo-keto reductase family 1 member C2	2.79938e+06
P52907	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1	1.78347e+08
P52926	HMGA2_HUMAN	HMGA2	High mobility group protein HMGI-C	2.08746e+08
P52943	CRIP2_HUMAN	CRIP2	Cysteine-rich protein 2	3.67146e+07
P52948	NUP98_HUMAN	NUP98	Nuclear pore complex protein Nup98-Nup96	8.87943e+06
P53004	BIEA_HUMAN	BLVRA	Biliverdin reductase A	2.47345e+07
P53007	TXTP_HUMAN	SLC25A1	Tricarboxylate transport protein, mitochondrial	1.27835e+07
P53041	PPP5_HUMAN	PPP5C	Serine/threonine-protein phosphatase 5	1.98522e+07
P53365	ARFP2_HUMAN	ARFIP2	Arfaptin-2	3.21051e+06
P53367	ARFP1_HUMAN	ARFIP1	Arfaptin-1	1.41859e+07
P53384	NUBP1_HUMAN	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1	7.6928e+06
P53396	ACLY_HUMAN	ACLY	ATP-citrate synthase	1.5729e+08
P53582	MAP11_HUMAN	METAP1	Methionine aminopeptidase 1	1.38269e+07
P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	3.70855e+07
P53602	MVD1_HUMAN	MVD	Diphosphomevalonate decarboxylase	1.46617e+08
P53609	PGTB1_HUMAN	PGGT1B	Geranylgeranyl transferase type-1 subunit beta	2.68145e+07
P53611	PGTB2_HUMAN	RABGGTB	Geranylgeranyl transferase type-2 subunit beta	6.70504e+08
P53618	COPB_HUMAN	COPB1	Coatomer subunit beta	5.08289e+07
P53621	COPA_HUMAN	COPA	Coatomer subunit alpha	7.00794e+07
P53634	CATC_HUMAN	CTSC	Dipeptidyl peptidase 1	6.94726e+07
P53667	LIMK1_HUMAN	LIMK1	LIM domain kinase 1	1.40388e+06
P53675	CLH2_HUMAN	CLTCL1	Clathrin heavy chain 2	7.78699e+06
P53680	AP2S1_HUMAN	AP2S1	AP-2 complex subunit sigma	4.15735e+07
P53801	PTTG_HUMAN	PTTG1IP	Pituitary tumor-transforming gene 1 protein-interacting protein	4.09993e+06
P53814	SMTN_HUMAN	SMTN	Smoothelin	3.78714e+06
P53990	IST1_HUMAN	IST1	IST1 homolog	1.92761e+07
P53992	SC24C_HUMAN	SEC24C	Protein transport protein Sec24C	3.11692e+07
P53999	TCP4_HUMAN	SUB1	Activated RNA polymerase II transcriptional coactivator p15	2.02432e+08
P54105	ICLN_HUMAN	CLNS1A	Methylosome subunit pICln	1.49461e+07
P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic	4.8781e+07
P54252	ATX3_HUMAN	ATXN3	Ataxin-3	3.0815e+06
P54289	CA2D1_HUMAN	CACNA2D1	Voltage-dependent calcium channel subunit alpha-2/delta-1	8.7377e+06
P54315	LIPR1_HUMAN	PNLIPRP1	Inactive pancreatic lipase-related protein 1	1.44434e+07
P54317	LIPR2_HUMAN	PNLIPRP2	Pancreatic lipase-related protein 2	1.68688e+08
P54577	SYYC_HUMAN	YARS1	Tyrosine--tRNA ligase, cytoplasmic	5.77191e+07
P54578	UBP14_HUMAN	USP14	Ubiquitin carboxyl-terminal hydrolase 14	4.89599e+07
P54619	AAKG1_HUMAN	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1	1.08398e+08
P54652	HSP72_HUMAN	HSPA2	Heat shock-related 70 kDa protein 2	3.07363e+07
P54687	BCAT1_HUMAN	BCAT1	Branched-chain-amino-acid aminotransferase, cytosolic	2.81672e+07
P54709	AT1B3_HUMAN	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3	5.19925e+06
P54725	RD23A_HUMAN	RAD23A	UV excision repair protein RAD23 homolog A	1.74639e+07
P54727	RD23B_HUMAN	RAD23B	UV excision repair protein RAD23 homolog B	7.35708e+07
P54753	EPHB3_HUMAN	EPHB3	Ephrin type-B receptor 3	1.88531e+06
P54760	EPHB4_HUMAN	EPHB4	Ephrin type-B receptor 4	822378
P54802	ANAG_HUMAN	NAGLU	Alpha-N-acetylglucosaminidase	3.64873e+06
P54803	GALC_HUMAN	GALC	Galactocerebrosidase	3.31045e+06
P54819	KAD2_HUMAN	AK2	Adenylate kinase 2, mitochondrial	4.65621e+07
P54840	GYS2_HUMAN	GYS2	Glycogen [starch] synthase, liver	2.65648e+06
P54868	HMCS2_HUMAN	HMGCS2	Hydroxymethylglutaryl-CoA synthase, mitochondrial	8.03298e+07
P54886	P5CS_HUMAN	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase	3.4881e+07
P54920	SNAA_HUMAN	NAPA	Alpha-soluble NSF attachment protein	3.48188e+07
P54922	ADPRH_HUMAN	ADPRH	ADP-ribosylhydrolase ARH1	4.81782e+06
P55008	AIF1_HUMAN	AIF1	Allograft inflammatory factor 1	1.55224e+07
P55010	IF5_HUMAN	EIF5	Eukaryotic translation initiation factor 5	7.83149e+07
P55011	S12A2_HUMAN	SLC12A2	Solute carrier family 12 member 2	5.04359e+06
P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4	6.96428e+07
P55039	DRG2_HUMAN	DRG2	Developmentally-regulated GTP-binding protein 2	7.29607e+06
P55058	PLTP_HUMAN	PLTP	Phospholipid transfer protein	1.31633e+07
P55060	XPO2_HUMAN	CSE1L	Exportin-2	2.28227e+08
P55061	BI1_HUMAN	TMBIM6	Bax inhibitor 1	2.31326e+06
P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase	1.32506e+08
P55081	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1	3.22225e+06
P55083	MFAP4_HUMAN	MFAP4	Microfibril-associated glycoprotein 4	1.73293e+07
P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial	1.49216e+08
P55145	MANF_HUMAN	MANF	Mesencephalic astrocyte-derived neurotrophic factor	2.6972e+07
P55157	MTP_HUMAN	MTTP	Microsomal triglyceride transfer protein large subunit	3.49091e+07
P55160	NCKPL_HUMAN	NCKAP1L	Nck-associated protein 1-like	8.72151e+06
P55196	AFAD_HUMAN	AFDN	Afadin	7.02273e+06
P55199	ELL_HUMAN	ELL	RNA polymerase II elongation factor ELL	1.03284e+06
P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1	5.85023e+07
P55210	CASP7_HUMAN	CASP7	Caspase-7	4.98611e+06
P55211	CASP9_HUMAN	CASP9	Caspase-9	1.33549e+07
P55212	CASP6_HUMAN	CASP6	Caspase-6	3.94402e+06
P55259	GP2_HUMAN	GP2	Pancreatic secretory granule membrane major glycoprotein GP2	2.02569e+08
P55263	ADK_HUMAN	ADK	Adenosine kinase	2.93548e+07
P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase	2.34854e+07
P55268	LAMB2_HUMAN	LAMB2	Laminin subunit beta-2	5.81686e+07
P55287	CAD11_HUMAN	CDH11	Cadherin-11	4.36702e+06
P55290	CAD13_HUMAN	CDH13	Cadherin-13	3.32822e+06
P55327	TPD52_HUMAN	TPD52	Tumor protein D52	1.95804e+07
P55735	SEC13_HUMAN	SEC13	Protein SEC13 homolog	4.82022e+07
P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1	7.76914e+07
P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase	6.43255e+07
P55789	ALR_HUMAN	GFER	FAD-linked sulfhydryl oxidase ALR	735052
P55795	HNRH2_HUMAN	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2	1.47936e+07
P55809	SCOT1_HUMAN	OXCT1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	1.52625e+07
P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B	5.84303e+07
P55899	FCGRN_HUMAN	FCGRT	IgG receptor FcRn large subunit p51	9.67977e+06
P55957	BID_HUMAN	BID	BH3-interacting domain death agonist	1.62198e+07
P56134	ATPK_HUMAN	ATP5MF	ATP synthase subunit f, mitochondrial	2.07474e+06
P56181	NDUV3_HUMAN	NDUFV3	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	1.57809e+09
P56182	RRP1_HUMAN	RRP1	Ribosomal RNA processing protein 1 homolog A	4.8385e+06
P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic	3.42821e+07
P56199	ITA1_HUMAN	ITGA1	Integrin alpha-1	1.90139e+07
P56270	MAZ_HUMAN	MAZ	Myc-associated zinc finger protein	1.26394e+06
P56377	AP1S2_HUMAN	AP1S2	AP-1 complex subunit sigma-2	2.93017e+06
P56381	ATP5E_HUMAN	ATP5F1E	ATP synthase subunit epsilon, mitochondrial	6.07893e+07
P56385	ATP5I_HUMAN	ATP5ME	ATP synthase subunit e, mitochondrial	3.61858e+07
P56470	LEG4_HUMAN	LGALS4	Galectin-4	1.86452e+08
P56524	HDAC4_HUMAN	HDAC4	Histone deacetylase 4	936946
P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6	4.44824e+07
P56545	CTBP2_HUMAN	CTBP2	C-terminal-binding protein 2	7.96587e+06
P56556	NDUA6_HUMAN	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	1.53586e+07
P56589	PEX3_HUMAN	PEX3	Peroxisomal biogenesis factor 3	2.50524e+06
P56937	DHB7_HUMAN	HSD17B7	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7	3.54335e+06
P56945	BCAR1_HUMAN	BCAR1	Breast cancer anti-estrogen resistance protein 1	1.89991e+07
P56962	STX17_HUMAN	STX17	Syntaxin-17	3.85506e+06
P57053	H2BFS_HUMAN	H2BC12L	Histone H2B type F-S	652351
P57078	RIPK4_HUMAN	RIPK4	Receptor-interacting serine/threonine-protein kinase 4	180849
P57088	TMM33_HUMAN	TMEM33	Transmembrane protein 33	1.15321e+07
P57105	SYJ2B_HUMAN	SYNJ2BP	Synaptojanin-2-binding protein	8.31034e+06
P57737	CORO7_HUMAN	CORO7	Coronin-7	2.25326e+07
P57740	NU107_HUMAN	NUP107	Nuclear pore complex protein Nup107	1.09525e+07
P57764	GSDMD_HUMAN	GSDMD	Gasdermin-D	2.7725e+07
P57772	SELB_HUMAN	EEFSEC	Selenocysteine-specific elongation factor	8.19492e+06
P58107	EPIPL_HUMAN	EPPK1	Epiplakin	3.57964e+07
P58546	MTPN_HUMAN	MTPN	Myotrophin	7.128e+07
P58557	YBEY_HUMAN	YBEY	Endoribonuclease YbeY	601680
P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4	1.70292e+08
P60033	CD81_HUMAN	CD81	CD81 antigen	1.33325e+07
P60174	TPIS_HUMAN	TPI1	Triosephosphate isomerase	5.63878e+08
P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E	6.04266e+07
P60468	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta	9.88127e+07
P60484	PTEN_HUMAN	PTEN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	1.36556e+07
P60510	PP4C_HUMAN	PPP4C	Serine/threonine-protein phosphatase 4 catalytic subunit	3.2017e+07
P60520	GBRL2_HUMAN	GABARAPL2	Gamma-aminobutyric acid receptor-associated protein-like 2	601171
P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6	9.59246e+08
P60709	ACTB_HUMAN	ACTB	Actin, cytoplasmic 1	7.95692e+09
P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I	1.99295e+08
P60866	RS20_HUMAN	RPS20	Small ribosomal subunit protein uS10	2.11355e+08
P60891	PRPS1_HUMAN	PRPS1	Ribose-phosphate pyrophosphokinase 1	3.525e+07
P60900	PSA6_HUMAN	PSMA6	Proteasome subunit alpha type-6	1.00386e+08
P60903	S10AA_HUMAN	S100A10	Protein S100-A10	9.63227e+07
P60953	CDC42_HUMAN	CDC42	Cell division control protein 42 homolog	2.92011e+07
P60981	DEST_HUMAN	DSTN	Destrin	9.71884e+07
P60983	GMFB_HUMAN	GMFB	Glia maturation factor beta	1.07336e+07
P61006	RAB8A_HUMAN	RAB8A	Ras-related protein Rab-8A	6.05466e+07
P61009	SPCS3_HUMAN	SPCS3	Signal peptidase complex subunit 3	5.4709e+07
P61011	SRP54_HUMAN	SRP54	Signal recognition particle subunit SRP54	3.0261e+07
P61018	RAB4B_HUMAN	RAB4B	Ras-related protein Rab-4B	4.61406e+06
P61019	RAB2A_HUMAN	RAB2A	Ras-related protein Rab-2A	6.32025e+07
P61020	RAB5B_HUMAN	RAB5B	Ras-related protein Rab-5B	1.29628e+07
P61026	RAB10_HUMAN	RAB10	Ras-related protein Rab-10	4.67021e+07
P61077	UB2D3_HUMAN	UBE2D3	Ubiquitin-conjugating enzyme E2 D3	3.17222e+07
P61081	UBC12_HUMAN	UBE2M	NEDD8-conjugating enzyme Ubc12	5.19926e+07
P61086	UBE2K_HUMAN	UBE2K	Ubiquitin-conjugating enzyme E2 K	1.78466e+07
P61088	UBE2N_HUMAN	UBE2N	Ubiquitin-conjugating enzyme E2 N	1.02415e+08
P61106	RAB14_HUMAN	RAB14	Ras-related protein Rab-14	4.90595e+07
P61158	ARP3_HUMAN	ACTR3	Actin-related protein 3	1.26117e+08
P61160	ARP2_HUMAN	ACTR2	Actin-related protein 2	2.00799e+08
P61163	ACTZ_HUMAN	ACTR1A	Alpha-centractin	3.40873e+07
P61165	TM258_HUMAN	TMEM258	Transmembrane protein 258	5.12969e+06
P61201	CSN2_HUMAN	COPS2	COP9 signalosome complex subunit 2	1.42255e+07
P61218	RPAB2_HUMAN	POLR2F	DNA-directed RNA polymerases I, II, and III subunit RPABC2	6.91163e+06
P61221	ABCE1_HUMAN	ABCE1	ATP-binding cassette sub-family E member 1	1.74584e+07
P61224	RAP1B_HUMAN	RAP1B	Ras-related protein Rap-1b	1.11328e+08
P61225	RAP2B_HUMAN	RAP2B	Ras-related protein Rap-2b	1.42286e+07
P61244	MAX_HUMAN	MAX	Protein max	3.1666e+06
P61247	RS3A_HUMAN	RPS3A	Small ribosomal subunit protein eS1	2.2759e+08
P61254	RL26_HUMAN	RPL26	Large ribosomal subunit protein uL24	1.34715e+08
P61289	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3	1.66028e+07
P61313	RL15_HUMAN	RPL15	Large ribosomal subunit protein eL15	2.89306e+08
P61326	MGN_HUMAN	MAGOH	Protein mago nashi homolog	3.36205e+07
P61353	RL27_HUMAN	RPL27	Large ribosomal subunit protein eL27	1.37488e+08
P61421	VA0D1_HUMAN	ATP6V0D1	V-type proton ATPase subunit d 1	1.45739e+07
P61457	PHS_HUMAN	PCBD1	Pterin-4-alpha-carbinolamine dehydratase	6.15551e+07
P61513	RL37A_HUMAN	RPL37A	Large ribosomal subunit protein eL43	5.54842e+07
P61586	RHOA_HUMAN	RHOA	Transforming protein RhoA	3.11501e+08
P61599	NAA20_HUMAN	NAA20	N-alpha-acetyltransferase 20	2.51668e+06
P61604	CH10_HUMAN	HSPE1	10 kDa heat shock protein, mitochondrial	3.83936e+08
P61619	S61A1_HUMAN	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	5.39373e+07
P61626	LYSC_HUMAN	LYZ	Lysozyme C	1.33239e+08
P61758	PFD3_HUMAN	VBP1	Prefoldin subunit 3	1.14381e+07
P61764	STXB1_HUMAN	STXBP1	Syntaxin-binding protein 1	2.94686e+06
P61769	B2MG_HUMAN	B2M	Beta-2-microglobulin	7.83048e+07
P61803	DAD1_HUMAN	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	3.18234e+07
P61812	TGFB2_HUMAN	TGFB2	Transforming growth factor beta-2 proprotein	2.05782e+06
P61916	NPC2_HUMAN	NPC2	NPC intracellular cholesterol transporter 2	4.27266e+06
P61923	COPZ1_HUMAN	COPZ1	Coatomer subunit zeta-1	4.44389e+07
P61927	RL37_HUMAN	RPL37	Large ribosomal subunit protein eL37	1.39394e+07
P61956	SUMO2_HUMAN	SUMO2	Small ubiquitin-related modifier 2	1.36101e+08
P61960	UFM1_HUMAN	UFM1	Ubiquitin-fold modifier 1	5.71866e+07
P61962	DCAF7_HUMAN	DCAF7	DDB1- and CUL4-associated factor 7	6.6272e+06
P61964	WDR5_HUMAN	WDR5	WD repeat-containing protein 5	6.887e+06
P61966	AP1S1_HUMAN	AP1S1	AP-1 complex subunit sigma-1A	7.10136e+06
P61970	NTF2_HUMAN	NUTF2	Nuclear transport factor 2	5.91939e+07
P61978	HNRPK_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	1.97452e+08
P61981	1433G_HUMAN	YWHAG	14-3-3 protein gamma	2.11268e+08
P62070	RRAS2_HUMAN	RRAS2	Ras-related protein R-Ras2	7.02086e+06
P62072	TIM10_HUMAN	TIMM10	Mitochondrial import inner membrane translocase subunit Tim10	1.04787e+07
P62081	RS7_HUMAN	RPS7	Small ribosomal subunit protein eS7	2.78654e+08
P62136	PP1A_HUMAN	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	2.85551e+07
P62140	PP1B_HUMAN	PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	3.49653e+07
P62191	PRS4_HUMAN	PSMC1	26S proteasome regulatory subunit 4	4.34816e+07
P62195	PRS8_HUMAN	PSMC5	26S proteasome regulatory subunit 8	2.71231e+07
P62241	RS8_HUMAN	RPS8	Small ribosomal subunit protein eS8	2.25696e+08
P62244	RS15A_HUMAN	RPS15A	Small ribosomal subunit protein uS8	2.04932e+08
P62249	RS16_HUMAN	RPS16	Small ribosomal subunit protein uS9	1.66758e+08
P62253	UB2G1_HUMAN	UBE2G1	Ubiquitin-conjugating enzyme E2 G1	8.34419e+06
P62256	UBE2H_HUMAN	UBE2H	Ubiquitin-conjugating enzyme E2 H	4.61562e+06
P62258	1433E_HUMAN	YWHAE	14-3-3 protein epsilon	8.74682e+08
P62263	RS14_HUMAN	RPS14	Small ribosomal subunit protein uS11	2.61279e+08
P62266	RS23_HUMAN	RPS23	Small ribosomal subunit protein uS12	1.63645e+08
