Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-15.mzML
P21397	AOFA_HUMAN	MAOA	Amine oxidase [flavin-containing] A	6.01578e+07
P21399	ACOHC_HUMAN	ACO1	Cytoplasmic aconitate hydratase	7.12742e+07
P21583	SCF_HUMAN	KITLG	Kit ligand	1.0344e+06
P21589	5NTD_HUMAN	NT5E	5'-nucleotidase	1.11677e+07
P21695	GPDA_HUMAN	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	1.11336e+07
P21796	VDAC1_HUMAN	VDAC1	Voltage-dependent anion-selective channel protein 1	1.76154e+08
P21810	PGS1_HUMAN	BGN	Biglycan	2.23408e+09
P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	3.78182e+07
P21926	CD9_HUMAN	CD9	CD9 antigen	8.88916e+06
P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase	3.15858e+07
P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	8.46428e+08
P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial	1.65845e+07
P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1	1.68292e+07
P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	7.82116e+07
P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	1.43736e+08
P22090	RS4Y1_HUMAN	RPS4Y1	Small ribosomal subunit protein eS4, Y isoform 1	2.17038e+06
P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3	3.19559e+07
P22105	TENX_HUMAN	TNXB	Tenascin-X	1.13139e+08
P22234	PUR6_HUMAN	PAICS	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase	2.1473e+07
P22307	SCP2_HUMAN	SCP2	Sterol carrier protein 2	1.92145e+07
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	2.02481e+08
P22352	GPX3_HUMAN	GPX3	Glutathione peroxidase 3	2.78163e+08
P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	2.62976e+08
P22413	ENPP1_HUMAN	ENPP1	Ectonucleotide pyrophosphatase/phosphodiesterase family member 1	1.17418e+07
P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	9.70637e+06
P22612	KAPCG_HUMAN	PRKACG	cAMP-dependent protein kinase catalytic subunit gamma	8.6145e+06
P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	4.66694e+08
P22670	RFX1_HUMAN	RFX1	MHC class II regulatory factor RFX1	871962
P22676	CALB2_HUMAN	CALB2	Calretinin	1.42578e+07
P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta	4.53149e+06
P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	9.2981e+07
P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial	4.30353e+06
P22897	MRC1_HUMAN	MRC1	Macrophage mannose receptor 1	7.65105e+06
P23083	HV102_HUMAN	IGHV1-2	Immunoglobulin heavy variable 1-2	4.46359e+06
P23141	EST1_HUMAN	CES1	Liver carboxylesterase 1	8.70902e+06
P23142	FBLN1_HUMAN	FBLN1	Fibulin-1	3.36625e+08
P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1	1.90238e+07
P23219	PGH1_HUMAN	PTGS1	Prostaglandin G/H synthase 1	9.96956e+06
P23229	ITA6_HUMAN	ITGA6	Integrin alpha-6	4.0157e+07
P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	1.63388e+08
P23258	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain	1.29952e+07
P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	3.63426e+08
P23297	S10A1_HUMAN	S100A1	Protein S100-A1	2.06911e+07
P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	1.5122e+07
P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic	6.77086e+07
P23396	RS3_HUMAN	RPS3	Small ribosomal subunit protein uS3	2.20868e+08
P23434	GCSH_HUMAN	GCSH	Glycine cleavage system H protein, mitochondrial	2.03748e+06
P23458	JAK1_HUMAN	JAK1	Tyrosine-protein kinase JAK1	1.79872e+07
P23469	PTPRE_HUMAN	PTPRE	Receptor-type tyrosine-protein phosphatase epsilon	4.93202e+06
P23470	PTPRG_HUMAN	PTPRG	Receptor-type tyrosine-protein phosphatase gamma	7.87534e+06
P23497	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100	1.26114e+07
P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	1.03813e+08
P23528	COF1_HUMAN	CFL1	Cofilin-1	3.57445e+08
P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B	2.76785e+07
P23634	AT2B4_HUMAN	ATP2B4	Plasma membrane calcium-transporting ATPase 4	2.3571e+07
P23743	DGKA_HUMAN	DGKA	Diacylglycerol kinase alpha	1.0922e+07
P23786	CPT2_HUMAN	CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial	2.42373e+07
P23919	KTHY_HUMAN	DTYMK	Thymidylate kinase	1.41588e+07
P23946	CMA1_HUMAN	CMA1	Chymase	3.34894e+06
P24043	LAMA2_HUMAN	LAMA2	Laminin subunit alpha-2	6.02175e+07
P24158	PRTN3_HUMAN	PRTN3	Myeloblastin	5.44607e+06
P24468	COT2_HUMAN	NR2F2	COUP transcription factor 2	2.32451e+06
P24534	EF1B_HUMAN	EEF1B2	Elongation factor 1-beta	2.29203e+08
P24539	AT5F1_HUMAN	ATP5PB	ATP synthase F(0) complex subunit B1, mitochondrial	1.09173e+08
P24557	THAS_HUMAN	TBXAS1	Thromboxane-A synthase	2.32645e+07
P24592	IBP6_HUMAN	IGFBP6	Insulin-like growth factor-binding protein 6	3.84466e+06
P24593	IBP5_HUMAN	IGFBP5	Insulin-like growth factor-binding protein 5	3.26284e+07
P24666	PPAC_HUMAN	ACP1	Low molecular weight phosphotyrosine protein phosphatase	5.10415e+07
P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	7.48763e+07
P24821	TENA_HUMAN	TNC	Tenascin	1.32338e+08
P24844	MYL9_HUMAN	MYL9	Myosin regulatory light polypeptide 9	2.01365e+08
P24928	RPB1_HUMAN	POLR2A	DNA-directed RNA polymerase II subunit RPB1	7.49159e+06
P24941	CDK2_HUMAN	CDK2	Cyclin-dependent kinase 2	1.54068e+06
P25067	CO8A2_HUMAN	COL8A2	Collagen alpha-2(VIII) chain	2.14059e+07
P25098	ARBK1_HUMAN	GRK2	Beta-adrenergic receptor kinase 1	9.52426e+06
P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3	1.00092e+07
P25208	NFYB_HUMAN	NFYB	Nuclear transcription factor Y subunit beta	6.32528e+06
P25311	ZA2G_HUMAN	AZGP1	Zinc-alpha-2-glycoprotein	9.24017e+07
P25325	THTM_HUMAN	MPST	3-mercaptopyruvate sulfurtransferase	5.46394e+07
P25398	RS12_HUMAN	RPS12	Small ribosomal subunit protein eS12	6.20152e+07
P25490	TYY1_HUMAN	YY1	Transcriptional repressor protein YY1	2.77234e+06
P25685	DNJB1_HUMAN	DNAJB1	DnaJ homolog subfamily B member 1	4.31396e+07
P25686	DNJB2_HUMAN	DNAJB2	DnaJ homolog subfamily B member 2	6.11026e+06
P25705	ATPA_HUMAN	ATP5F1A	ATP synthase subunit alpha, mitochondrial	7.98507e+08
P25774	CATS_HUMAN	CTSS	Cathepsin S	9.33754e+07
P25786	PSA1_HUMAN	PSMA1	Proteasome subunit alpha type-1	9.78463e+07
P25787	PSA2_HUMAN	PSMA2	Proteasome subunit alpha type-2	4.30169e+07
P25788	PSA3_HUMAN	PSMA3	Proteasome subunit alpha type-3	6.18573e+07
P25789	PSA4_HUMAN	PSMA4	Proteasome subunit alpha type-4	4.80302e+07
P25815	S100P_HUMAN	S100P	Protein S100-P	1.73319e+08
P25963	IKBA_HUMAN	NFKBIA	NF-kappa-B inhibitor alpha	3.87361e+06
P26006	ITA3_HUMAN	ITGA3	Integrin alpha-3	2.08908e+07
P26022	PTX3_HUMAN	PTX3	Pentraxin-related protein PTX3	2.44229e+06
P26038	MOES_HUMAN	MSN	Moesin	5.14018e+08
P26196	DDX6_HUMAN	DDX6	Probable ATP-dependent RNA helicase DDX6	3.61733e+07
P26358	DNMT1_HUMAN	DNMT1	DNA (cytosine-5)-methyltransferase 1	9.0633e+07
P26368	U2AF2_HUMAN	U2AF2	Splicing factor U2AF 65 kDa subunit	5.56574e+07
P26373	RL13_HUMAN	RPL13	Large ribosomal subunit protein eL13	2.5456e+08
P26440	IVD_HUMAN	IVD	Isovaleryl-CoA dehydrogenase, mitochondrial	2.44591e+07
P26447	S10A4_HUMAN	S100A4	Protein S100-A4	1.16789e+08
P26572	MGAT1_HUMAN	MGAT1	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	1.36178e+07
P26583	HMGB2_HUMAN	HMGB2	High mobility group protein B2	2.81825e+07
P26599	PTBP1_HUMAN	PTBP1	Polypyrimidine tract-binding protein 1	1.04624e+08
P26639	SYTC_HUMAN	TARS1	Threonine--tRNA ligase 1, cytoplasmic	6.69885e+07
P26640	SYVC_HUMAN	VARS1	Valine--tRNA ligase	7.84174e+07
P26641	EF1G_HUMAN	EEF1G	Elongation factor 1-gamma	2.58662e+08
P26885	FKBP2_HUMAN	FKBP2	Peptidyl-prolyl cis-trans isomerase FKBP2	6.52194e+07
P27105	STOM_HUMAN	STOM	Stomatin	5.5029e+07
P27144	KAD4_HUMAN	AK4	Adenylate kinase 4, mitochondrial	2.17735e+07
P27169	PON1_HUMAN	PON1	Serum paraoxonase/arylesterase 1	1.31148e+07
P27338	AOFB_HUMAN	MAOB	Amine oxidase [flavin-containing] B	1.32022e+08
P27348	1433T_HUMAN	YWHAQ	14-3-3 protein theta	1.37348e+08
P27361	MK03_HUMAN	MAPK3	Mitogen-activated protein kinase 3	4.56884e+07
P27487	DPP4_HUMAN	DPP4	Dipeptidyl peptidase 4	2.19773e+07
P27635	RL10_HUMAN	RPL10	Large ribosomal subunit protein uL16	1.52872e+08
P27658	CO8A1_HUMAN	COL8A1	Collagen alpha-1(VIII) chain	1.11117e+08
P27694	RFA1_HUMAN	RPA1	Replication protein A 70 kDa DNA-binding subunit	3.11974e+08
P27695	APEX1_HUMAN	APEX1	DNA-(apurinic or apyrimidinic site) endonuclease	4.53404e+07
P27708	PYR1_HUMAN	CAD	CAD protein	4.88431e+07
P27797	CALR_HUMAN	CALR	Calreticulin	3.55503e+08
P27816	MAP4_HUMAN	MAP4	Microtubule-associated protein 4	1.83729e+08
P27824	CALX_HUMAN	CANX	Calnexin	2.11005e+08
P27986	P85A_HUMAN	PIK3R1	Phosphatidylinositol 3-kinase regulatory subunit alpha	2.51004e+06
P28062	PSB8_HUMAN	PSMB8	Proteasome subunit beta type-8	5.28735e+07
P28065	PSB9_HUMAN	PSMB9	Proteasome subunit beta type-9	5.93515e+07
P28066	PSA5_HUMAN	PSMA5	Proteasome subunit alpha type-5	6.76777e+07
P28070	PSB4_HUMAN	PSMB4	Proteasome subunit beta type-4	5.13418e+07
P28072	PSB6_HUMAN	PSMB6	Proteasome subunit beta type-6	3.52191e+07
P28074	PSB5_HUMAN	PSMB5	Proteasome subunit beta type-5	7.54946e+07
P28161	GSTM2_HUMAN	GSTM2	Glutathione S-transferase Mu 2	5.58819e+07
P28288	ABCD3_HUMAN	ABCD3	ATP-binding cassette sub-family D member 3	1.39705e+07
P28290	ITPI2_HUMAN	ITPRID2	Protein ITPRID2	1.12656e+07
P28300	LYOX_HUMAN	LOX	Protein-lysine 6-oxidase	2.12736e+07
P28331	NDUS1_HUMAN	NDUFS1	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	6.24106e+07
P28340	DPOD1_HUMAN	POLD1	DNA polymerase delta catalytic subunit	4.87687e+06
P28482	MK01_HUMAN	MAPK1	Mitogen-activated protein kinase 1	4.88907e+07
P28676	GRAN_HUMAN	GCA	Grancalcin	4.20602e+07
P28702	RXRB_HUMAN	RXRB	Retinoic acid receptor RXR-beta	3.02724e+06
P28838	AMPL_HUMAN	LAP3	Cytosol aminopeptidase	1.214e+08
P28907	CD38_HUMAN	CD38	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1	3.89424e+06
P29017	CD1C_HUMAN	CD1C	T-cell surface glycoprotein CD1c	697437
P29120	NEC1_HUMAN	PCSK1	Neuroendocrine convertase 1	5.07472e+06
P29144	TPP2_HUMAN	TPP2	Tripeptidyl-peptidase 2	2.0142e+07
P29218	IMPA1_HUMAN	IMPA1	Inositol monophosphatase 1	2.07144e+07
P29279	CCN2_HUMAN	CCN2	CCN family member 2	4.66136e+06
P29320	EPHA3_HUMAN	EPHA3	Ephrin type-A receptor 3	2.0251e+06
P29350	PTN6_HUMAN	PTPN6	Tyrosine-protein phosphatase non-receptor type 6	3.20115e+07
P29353	SHC1_HUMAN	SHC1	SHC-transforming protein 1	1.01968e+07
P29372	3MG_HUMAN	MPG	DNA-3-methyladenine glycosylase	3.08652e+06
P29373	RABP2_HUMAN	CRABP2	Cellular retinoic acid-binding protein 2	1.27006e+07
P29401	TKT_HUMAN	TKT	Transketolase	1.46342e+08
P29466	CASP1_HUMAN	CASP1	Caspase-1	2.87819e+07
P29536	LMOD1_HUMAN	LMOD1	Leiomodin-1	1.59101e+07
P29558	RBMS1_HUMAN	RBMS1	RNA-binding motif, single-stranded-interacting protein 1	1.05901e+07
P29590	PML_HUMAN	PML	Protein PML	5.33091e+07
P29622	KAIN_HUMAN	SERPINA4	Kallistatin	2.49272e+07
P29692	EF1D_HUMAN	EEF1D	Elongation factor 1-delta	1.4476e+08
P29728	OAS2_HUMAN	OAS2	2'-5'-oligoadenylate synthase 2	7.97618e+07
P29966	MARCS_HUMAN	MARCKS	Myristoylated alanine-rich C-kinase substrate	1.57922e+08
P29972	AQP1_HUMAN	AQP1	Aquaporin-1	1.96695e+06
P29992	GNA11_HUMAN	GNA11	Guanine nucleotide-binding protein subunit alpha-11	7.45472e+07
P30038	AL4A1_HUMAN	ALDH4A1	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	3.90613e+07
P30039	PBLD_HUMAN	PBLD	Phenazine biosynthesis-like domain-containing protein	2.67607e+07
P30040	ERP29_HUMAN	ERP29	Endoplasmic reticulum resident protein 29	6.87744e+07
P30041	PRDX6_HUMAN	PRDX6	Peroxiredoxin-6	3.57631e+08
P30043	BLVRB_HUMAN	BLVRB	Flavin reductase (NADPH)	1.34502e+08
P30044	PRDX5_HUMAN	PRDX5	Peroxiredoxin-5, mitochondrial	3.30598e+08
P30046	DOPD_HUMAN	DDT	D-dopachrome decarboxylase	8.01239e+07
P30047	GFRP_HUMAN	GCHFR	GTP cyclohydrolase 1 feedback regulatory protein	4.57764e+06
P30048	PRDX3_HUMAN	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial	2.74698e+08
P30049	ATPD_HUMAN	ATP5F1D	ATP synthase subunit delta, mitochondrial	6.80129e+07
P30050	RL12_HUMAN	RPL12	Large ribosomal subunit protein uL11	1.4653e+08
P30084	ECHM_HUMAN	ECHS1	Enoyl-CoA hydratase, mitochondrial	1.1622e+08
P30085	KCY_HUMAN	CMPK1	UMP-CMP kinase	6.2516e+07
P30086	PEBP1_HUMAN	PEBP1	Phosphatidylethanolamine-binding protein 1	4.14697e+08
P30101	PDIA3_HUMAN	PDIA3	Protein disulfide-isomerase A3	5.54931e+08
P30153	2AAA_HUMAN	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	1.08458e+08
P30154	2AAB_HUMAN	PPP2R1B	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform	2.07883e+06
P30260	CDC27_HUMAN	CDC27	Cell division cycle protein 27 homolog	1.64217e+06
P30419	NMT1_HUMAN	NMT1	Glycylpeptide N-tetradecanoyltransferase 1	9.39192e+06
P30519	HMOX2_HUMAN	HMOX2	Heme oxygenase 2	1.76896e+07
P30520	PURA2_HUMAN	ADSS2	Adenylosuccinate synthetase isozyme 2	1.97908e+07
P30533	AMRP_HUMAN	LRPAP1	Alpha-2-macroglobulin receptor-associated protein	1.39335e+07
P30536	TSPO_HUMAN	TSPO	Translocator protein	9.18277e+07
P30566	PUR8_HUMAN	ADSL	Adenylosuccinate lyase	1.58979e+08
P30622	CLIP1_HUMAN	CLIP1	CAP-Gly domain-containing linker protein 1	1.09948e+07
P30626	SORCN_HUMAN	SRI	Sorcin	8.60318e+07
P30711	GSTT1_HUMAN	GSTT1	Glutathione S-transferase theta-1	4.36386e+07
P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor	1.99376e+08
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	2.41886e+07
P30838	AL3A1_HUMAN	ALDH3A1	Aldehyde dehydrogenase, dimeric NADP-preferring	1.09546e+07
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	5.88248e+07
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	3.5763e+07
P31146	COR1A_HUMAN	CORO1A	Coronin-1A	8.85625e+07
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	9.24736e+07
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	4.76714e+07
P31323	KAP3_HUMAN	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	1.18786e+07
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	1.06889e+07
P31483	TIA1_HUMAN	TIA1	Cytotoxic granule associated RNA binding protein TIA1	5.83489e+06
P31513	FMO3_HUMAN	FMO3	Flavin-containing monooxygenase 3	9.37294e+06
P31629	ZEP2_HUMAN	HIVEP2	Transcription factor HIVEP2	1.78257e+08
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	1.88859e+07
P31749	AKT1_HUMAN	AKT1	RAC-alpha serine/threonine-protein kinase	6.88576e+06
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	7.31801e+07
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	3.42244e+07
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	8.32471e+07
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	6.57014e+07
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	2.26915e+08
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	1.52316e+08
P31947	1433S_HUMAN	SFN	14-3-3 protein sigma	4.34953e+07
P31948	STIP1_HUMAN	STIP1	Stress-induced-phosphoprotein 1	8.72505e+07
P31949	S10AB_HUMAN	S100A11	Protein S100-A11	1.47013e+08
P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2	1.5575e+08
P32121	ARRB2_HUMAN	ARRB2	Beta-arrestin-2	1.93767e+06
P32189	GLPK_HUMAN	GK	Glycerol kinase	4.03073e+06
P32321	DCTD_HUMAN	DCTD	Deoxycytidylate deaminase	1.08422e+07
P32322	P5CR1_HUMAN	PYCR1	Pyrroline-5-carboxylate reductase 1, mitochondrial	9.90627e+06
P32418	NAC1_HUMAN	SLC8A1	Sodium/calcium exchanger 1	498727
P32455	GBP1_HUMAN	GBP1	Guanylate-binding protein 1	1.95288e+07
P32456	GBP2_HUMAN	GBP2	Guanylate-binding protein 2	7.04536e+07
P32519	ELF1_HUMAN	ELF1	ETS-related transcription factor Elf-1	2.30256e+07
P32969	RL9_HUMAN	RPL9	Large ribosomal subunit protein uL6	1.20051e+08
P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1	1.53162e+07
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	3.64546e+07
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	1.48596e+07
P33241	LSP1_HUMAN	LSP1	Lymphocyte-specific protein 1	2.47751e+07
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	1.28282e+07
P33402	GCYA2_HUMAN	GUCY1A2	Guanylate cyclase soluble subunit alpha-2	2.39914e+07
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	3.66605e+07
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	4.71163e+06
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	4.46623e+06
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	7.49173e+06
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	1.10538e+07
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	4.19194e+06
P34096	RNAS4_HUMAN	RNASE4	Ribonuclease 4	8.04304e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	5.43221e+06
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	5.18955e+07
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	3.51664e+06
P34931	HS71L_HUMAN	HSPA1L	Heat shock 70 kDa protein 1-like	4.11887e+06
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	3.76345e+07
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	1.15436e+07
P35052	GPC1_HUMAN	GPC1	Glypican-1	1.86059e+07
P35080	PROF2_HUMAN	PFN2	Profilin-2	3.42919e+07
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	1.17489e+08
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	7.13727e+07
P35232	PHB1_HUMAN	PHB1	Prohibitin 1	1.64627e+08
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	1.70175e+08
P35240	MERL_HUMAN	NF2	Merlin	3.61417e+06
P35241	RADI_HUMAN	RDX	Radixin	8.69042e+06
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	1.70484e+07
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	4.3844e+06
P35268	RL22_HUMAN	RPL22	Large ribosomal subunit protein eL22	1.98056e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	1.00744e+07
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	9.08848e+07
P35442	TSP2_HUMAN	THBS2	Thrombospondin-2	5.1176e+08
P35443	TSP4_HUMAN	THBS4	Thrombospondin-4	1.62703e+07
P35475	IDUA_HUMAN	IDUA	Alpha-L-iduronidase	2.81141e+07
P35527	K1C9_HUMAN	KRT9	Keratin, type I cytoskeletal 9	1.37661e+09
P35542	SAA4_HUMAN	SAA4	Serum amyloid A-4 protein	1.02857e+07
P35555	FBN1_HUMAN	FBN1	Fibrillin-1	3.57025e+08
P35568	IRS1_HUMAN	IRS1	Insulin receptor substrate 1	1.54548e+06
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	7.20814e+06
P35579	MYH9_HUMAN	MYH9	Myosin-9	9.95251e+08
P35580	MYH10_HUMAN	MYH10	Myosin-10	8.44075e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	6.55431e+07
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	3.18682e+06
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	4.01441e+07
P35613	BASI_HUMAN	BSG	Basigin	4.19789e+07
P35625	TIMP3_HUMAN	TIMP3	Metalloproteinase inhibitor 3	7.06747e+06
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	7.17386e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	2.11121e+07
P35659	DEK_HUMAN	DEK	Protein DEK	4.02489e+07
P35749	MYH11_HUMAN	MYH11	Myosin-11	2.37091e+08
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	3.7325e+07
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	2.06935e+07
P35858	ALS_HUMAN	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	1.75429e+07
P35869	AHR_HUMAN	AHR	Aryl hydrocarbon receptor	4.70596e+06
P35900	K1C20_HUMAN	KRT20	Keratin, type I cytoskeletal 20	1.52884e+08
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	8.92789e+07
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	1.31292e+07
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	1.8599e+07
P36269	GGT5_HUMAN	GGT5	Glutathione hydrolase 5 proenzyme	9.83798e+07
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	2.99747e+07
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	2.5577e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	1.29429e+07
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	7.83971e+07
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	4.7487e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	1.80012e+07
P36578	RL4_HUMAN	RPL4	Large ribosomal subunit protein uL4	1.6157e+08
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	3.54859e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	7.17122e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	1.66885e+07
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	9.41127e+06
P36952	SPB5_HUMAN	SERPINB5	Serpin B5	2.24894e+07
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	1.81594e+08
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	9.05621e+07
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	9.41911e+07
P37059	DHB2_HUMAN	HSD17B2	17-beta-hydroxysteroid dehydrogenase type 2	1.40438e+07
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	8.12308e+07
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	1.48828e+07
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	1.90849e+07
P37268	FDFT_HUMAN	FDFT1	Squalene synthase	4.05929e+06
P37275	ZEB1_HUMAN	ZEB1	Zinc finger E-box-binding homeobox 1	129366
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	1.38651e+09
P37837	TALDO_HUMAN	TALDO1	Transaldolase	1.08874e+08
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	8.08416e+07
