Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
P30260	CDC27_HUMAN	CDC27	Cell division cycle protein 27 homolog	743761
P30405	PPIF_HUMAN	PPIF	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	2.28021e+07
P30419	NMT1_HUMAN	NMT1	Glycylpeptide N-tetradecanoyltransferase 1	1.76602e+07
P30519	HMOX2_HUMAN	HMOX2	Heme oxygenase 2	1.41961e+07
P30520	PURA2_HUMAN	ADSS2	Adenylosuccinate synthetase isozyme 2	1.00848e+07
P30533	AMRP_HUMAN	LRPAP1	Alpha-2-macroglobulin receptor-associated protein	4.57264e+06
P30566	PUR8_HUMAN	ADSL	Adenylosuccinate lyase	3.77437e+07
P30613	KPYR_HUMAN	PKLR	Pyruvate kinase PKLR	2.30575e+06
P30622	CLIP1_HUMAN	CLIP1	CAP-Gly domain-containing linker protein 1	1.8791e+07
P30626	SORCN_HUMAN	SRI	Sorcin	8.61663e+07
P30711	GSTT1_HUMAN	GSTT1	Glutathione S-transferase theta-1	5.08493e+07
P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor	3.42793e+08
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	4.70547e+07
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	4.3599e+07
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	6.22173e+07
P31146	COR1A_HUMAN	CORO1A	Coronin-1A	4.56931e+07
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	5.26982e+07
P31151;Q86SG5	S10A7_HUMAN;S1A7A_HUMAN	S100A7;S100A7A	Protein S100-A7	1.02723e+06
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	1.50126e+08
P31323	KAP3_HUMAN	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	1.32434e+07
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	2.80302e+08
P31483	TIA1_HUMAN	TIA1	Cytotoxic granule associated RNA binding protein TIA1	1.48799e+07
P31513	FMO3_HUMAN	FMO3	Flavin-containing monooxygenase 3	1.07719e+08
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	2.50382e+07
P31751	AKT2_HUMAN	AKT2	RAC-beta serine/threonine-protein kinase	877166
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	8.8079e+07
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	4.40929e+07
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	5.30644e+07
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	5.99944e+07
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	2.19689e+08
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	1.80295e+08
P31947	1433S_HUMAN	SFN	14-3-3 protein sigma	9.3994e+06
P31948	STIP1_HUMAN	STIP1	Stress-induced-phosphoprotein 1	8.73673e+07
P31949	S10AB_HUMAN	S100A11	Protein S100-A11	4.26708e+07
P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2	2.60337e+08
P32121	ARRB2_HUMAN	ARRB2	Beta-arrestin-2	2.12152e+06
P32189	GLPK_HUMAN	GK	Glycerol kinase	1.33846e+07
P32321	DCTD_HUMAN	DCTD	Deoxycytidylate deaminase	7.25266e+06
P32322	P5CR1_HUMAN	PYCR1	Pyrroline-5-carboxylate reductase 1, mitochondrial	8.44312e+07
P32455	GBP1_HUMAN	GBP1	Guanylate-binding protein 1	2.13488e+07
P32456	GBP2_HUMAN	GBP2	Guanylate-binding protein 2	3.87216e+06
P32519	ELF1_HUMAN	ELF1	ETS-related transcription factor Elf-1	9.41977e+06
P32754	HPPD_HUMAN	HPD	4-hydroxyphenylpyruvate dioxygenase	1.9284e+07
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	2.55825e+07
P32969	RL9_HUMAN	RPL9	Large ribosomal subunit protein uL6	2.85866e+08
P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1	3.00987e+07
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	3.78435e+07
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	8.1939e+06
P33241	LSP1_HUMAN	LSP1	Lymphocyte-specific protein 1	6.27721e+06
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	5.36953e+06
P33402	GCYA2_HUMAN	GUCY1A2	Guanylate cyclase soluble subunit alpha-2	400290
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	5.32439e+06
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	1.08685e+07
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	1.04492e+06
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	850640
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	2.39255e+06
P34096	RNAS4_HUMAN	RNASE4	Ribonuclease 4	2.09271e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	1.14057e+07
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	1.67242e+08
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	3.08993e+07
P34931	HS71L_HUMAN	HSPA1L	Heat shock 70 kDa protein 1-like	2.49066e+08
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	6.28181e+07
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	2.68228e+07
P35030	TRY3_HUMAN	PRSS3	Trypsin-3	3.52933e+09
P35080	PROF2_HUMAN	PFN2	Profilin-2	5.08145e+07
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	7.0081e+07
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	9.02541e+07
P35232	PHB1_HUMAN	PHB1	Prohibitin 1	1.96421e+08
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	1.85437e+08
P35240	MERL_HUMAN	NF2	Merlin	3.59091e+06
P35241	RADI_HUMAN	RDX	Radixin	2.57097e+07
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	1.08732e+07
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	3.80024e+06
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	6.39638e+06
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	2.87261e+06
P35268	RL22_HUMAN	RPL22	Large ribosomal subunit protein eL22	6.77139e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	3.32739e+06
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	6.88326e+07
P35442	TSP2_HUMAN	THBS2	Thrombospondin-2	1.62631e+07
P35475	IDUA_HUMAN	IDUA	Alpha-L-iduronidase	4.92096e+06
P35520	CBS_HUMAN	CBS	Cystathionine beta-synthase	2.58786e+07
P35527	K1C9_HUMAN	KRT9	Keratin, type I cytoskeletal 9	7.52829e+08
P35555	FBN1_HUMAN	FBN1	Fibrillin-1	1.12981e+08
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	1.41954e+07
P35579	MYH9_HUMAN	MYH9	Myosin-9	4.37415e+08
P35580	MYH10_HUMAN	MYH10	Myosin-10	3.04442e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	1.10586e+08
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	1.88078e+06
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	4.51703e+07
P35613	BASI_HUMAN	BSG	Basigin	3.25213e+07
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	8.64354e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	2.06234e+07
P35659	DEK_HUMAN	DEK	Protein DEK	5.78468e+07
P35749	MYH11_HUMAN	MYH11	Myosin-11	6.5198e+07
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	1.07017e+07
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	2.25829e+07
P35858	ALS_HUMAN	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	2.48096e+06
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	8.47457e+08
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	2.14712e+07
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	2.82304e+07
P36269	GGT5_HUMAN	GGT5	Glutathione hydrolase 5 proenzyme	2.57935e+07
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	1.00564e+07
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	1.36352e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	6.08666e+07
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	9.18016e+07
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	3.3122e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	5.43641e+06
P36578	RL4_HUMAN	RPL4	Large ribosomal subunit protein uL4	4.12083e+08
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	4.2492e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	1.96924e+08
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	1.3977e+07
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	1.00286e+07
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	3.30012e+07
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	1.2438e+08
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	4.81487e+07
P37059	DHB2_HUMAN	HSD17B2	17-beta-hydroxysteroid dehydrogenase type 2	1.21432e+07
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	9.45803e+07
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	1.0383e+07
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	1.5669e+07
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	4.41085e+08
P37837	TALDO_HUMAN	TALDO1	Transaldolase	1.10859e+08
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	9.01234e+07
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	1.44541e+08
P38432	COIL_HUMAN	COIL	Coilin	695454
P38435	VKGC_HUMAN	GGCX	Vitamin K-dependent gamma-carboxylase	2.77506e+06
P38606	VATA_HUMAN	ATP6V1A	V-type proton ATPase catalytic subunit A	5.36149e+07
P38646	GRP75_HUMAN	HSPA9	Stress-70 protein, mitochondrial	3.22989e+08
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	9.80112e+07
P39019	RS19_HUMAN	RPS19	Small ribosomal subunit protein eS19	4.3511e+08
P39023	RL3_HUMAN	RPL3	Large ribosomal subunit protein uL3	7.35434e+08
P39059	COFA1_HUMAN	COL15A1	Collagen alpha-1(XV) chain	6.50615e+07
P39060	COIA1_HUMAN	COL18A1	Collagen alpha-1(XVIII) chain	1.28409e+08
P39656	OST48_HUMAN	DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	3.45693e+08
P39687	AN32A_HUMAN	ANP32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A	9.86743e+07
P39748	FEN1_HUMAN	FEN1	Flap endonuclease 1	1.25239e+07
P40121	CAPG_HUMAN	CAPG	Macrophage-capping protein	5.78208e+07
P40123	CAP2_HUMAN	CAP2	Adenylyl cyclase-associated protein 2	2.41407e+06
P40199	CEAM6_HUMAN	CEACAM6	Carcinoembryonic antigen-related cell adhesion molecule 6	1.86019e+07
P40222	TXLNA_HUMAN	TXLNA	Alpha-taxilin	8.16588e+06
P40227	TCPZ_HUMAN	CCT6A	T-complex protein 1 subunit zeta	7.60377e+07
P40261	NNMT_HUMAN	NNMT	Nicotinamide N-methyltransferase	3.69553e+07
P40306	PSB10_HUMAN	PSMB10	Proteasome subunit beta type-10	1.1382e+07
P40313	CTRL_HUMAN	CTRL	Chymotrypsin-like protease CTRL-1	4.84438e+08
P40424	PBX1_HUMAN	PBX1	Pre-B-cell leukemia transcription factor 1	2.08826e+07
P40429	RL13A_HUMAN	RPL13A	Large ribosomal subunit protein uL13	4.988e+08
P40616	ARL1_HUMAN	ARL1	ADP-ribosylation factor-like protein 1	2.40811e+07
P40763	STAT3_HUMAN	STAT3	Signal transducer and activator of transcription 3	2.35928e+07
P40818	UBP8_HUMAN	USP8	Ubiquitin carboxyl-terminal hydrolase 8	4.44044e+06
P40925	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	2.05839e+08
P40926	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	4.92842e+08
P40937	RFC5_HUMAN	RFC5	Replication factor C subunit 5	5.45342e+06
P40938	RFC3_HUMAN	RFC3	Replication factor C subunit 3	1.50653e+06
P40939	ECHA_HUMAN	HADHA	Trifunctional enzyme subunit alpha, mitochondrial	1.38865e+08
P41091	IF2G_HUMAN	EIF2S3	Eukaryotic translation initiation factor 2 subunit 3	9.51668e+07
P41212	ETV6_HUMAN	ETV6	Transcription factor ETV6	2.19703e+06
P41214	EIF2D_HUMAN	EIF2D	Eukaryotic translation initiation factor 2D	4.69738e+06
P41218	MNDA_HUMAN	MNDA	Myeloid cell nuclear differentiation antigen	8.1476e+06
P41219	PERI_HUMAN	PRPH	Peripherin	2.03959e+07
P41222	PTGDS_HUMAN	PTGDS	Prostaglandin-H2 D-isomerase	1.58693e+07
P41223	BUD31_HUMAN	BUD31	Protein BUD31 homolog	5.22943e+06
P41226	UBA7_HUMAN	UBA7	Ubiquitin-like modifier-activating enzyme 7	7.66214e+06
P41227	NAA10_HUMAN	NAA10	N-alpha-acetyltransferase 10	1.25874e+07
P41236	IPP2_HUMAN	PPP1R2	Protein phosphatase inhibitor 2	1.10862e+07
P41240	CSK_HUMAN	CSK	Tyrosine-protein kinase CSK	1.66315e+07
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	7.32813e+07
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	1.3563e+08
P42025	ACTY_HUMAN	ACTR1B	Beta-centractin	3.53882e+07
P42126	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	9.83183e+07
P42166	LAP2A_HUMAN	TMPO	Lamina-associated polypeptide 2, isoform alpha	4.87277e+06
P42167	LAP2B_HUMAN	TMPO	Lamina-associated polypeptide 2, isoforms beta/gamma	9.25991e+07
P42224	STAT1_HUMAN	STAT1	Signal transducer and activator of transcription 1-alpha/beta	5.86046e+07
P42226	STAT6_HUMAN	STAT6	Signal transducer and activator of transcription 6	6.61434e+06
P42229;P51692	STA5A_HUMAN;STA5B_HUMAN	STAT5A;STAT5B	Signal transducer and activator of transcription 5A	1.11039e+07
P42285	MTREX_HUMAN	MTREX	Exosome RNA helicase MTR4	8.75606e+06
P42330	AK1C3_HUMAN	AKR1C3	Aldo-keto reductase family 1 member C3	4.51058e+07
P42331	RHG25_HUMAN	ARHGAP25	Rho GTPase-activating protein 25	1.81621e+06
P42345	MTOR_HUMAN	MTOR	Serine/threonine-protein kinase mTOR	5.56118e+06
P42356	PI4KA_HUMAN	PI4KA	Phosphatidylinositol 4-kinase alpha	5.17416e+06
P42357	HUTH_HUMAN	HAL	Histidine ammonia-lyase	4.99706e+06
P42566	EPS15_HUMAN	EPS15	Epidermal growth factor receptor substrate 15	6.96291e+06
P42574	CASP3_HUMAN	CASP3	Caspase-3	4.81147e+06
P42677	RS27_HUMAN	RPS27	Small ribosomal subunit protein eS27	1.78396e+08
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	5.5856e+07
P42765	THIM_HUMAN	ACAA2	3-ketoacyl-CoA thiolase, mitochondrial	1.41962e+08
P42766	RL35_HUMAN	RPL35	Large ribosomal subunit protein uL29	4.4712e+08
P42771;P42772	CDN2A_HUMAN;CDN2B_HUMAN	CDKN2A;CDKN2B	Cyclin-dependent kinase inhibitor 2A	712074
P42773	CDN2C_HUMAN	CDKN2C	Cyclin-dependent kinase 4 inhibitor C	8.47271e+06
P42785	PCP_HUMAN	PRCP	Lysosomal Pro-X carboxypeptidase	1.31249e+07
P42858	HD_HUMAN	HTT	Huntingtin	4.63816e+06
P42892	ECE1_HUMAN	ECE1	Endothelin-converting enzyme 1	6.05756e+06
P43004	EAA2_HUMAN	SLC1A2	Excitatory amino acid transporter 2	2.98139e+06
P43007	SATT_HUMAN	SLC1A4	Neutral amino acid transporter A	1.7845e+06
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit beta	4.59931e+07
P43121	MUC18_HUMAN	MCAM	Cell surface glycoprotein MUC18	6.02473e+07
P43155	CACP_HUMAN	CRAT	Carnitine O-acetyltransferase	1.21671e+08
P43243	MATR3_HUMAN	MATR3	Matrin-3	4.30019e+07
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	4.47952e+06
P43304	GPDM_HUMAN	GPD2	Glycerol-3-phosphate dehydrogenase, mitochondrial	1.63811e+07
P43307	SSRA_HUMAN	SSR1	Translocon-associated protein subunit alpha	2.61122e+08
P43405	KSYK_HUMAN	SYK	Tyrosine-protein kinase SYK	1.69613e+08
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	1.96592e+08
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	1.66712e+07
P43652	AFAM_HUMAN	AFM	Afamin	5.00642e+06
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	2.88883e+07
P43694	GATA4_HUMAN	GATA4	Transcription factor GATA-4	6.68556e+06
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	1.42288e+07
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	6.64508e+06
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	1.5471e+08
P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	3.61517e+07
P45973	CBX5_HUMAN	CBX5	Chromobox protein homolog 5	6.37964e+06
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	5.22599e+07
P45984	MK09_HUMAN	MAPK9	Mitogen-activated protein kinase 9	2.08567e+07
P45985	MP2K4_HUMAN	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4	5.37303e+06
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	2.59027e+06
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	1.33515e+07
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	1.78239e+07
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	1.65759e+07
P46108	CRK_HUMAN	CRK	Adapter molecule crk	2.15183e+07
P46109	CRKL_HUMAN	CRKL	Crk-like protein	3.10222e+07
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	2.79036e+07
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	1.52732e+07
P46439	GSTM5_HUMAN	GSTM5	Glutathione S-transferase Mu 5	707301
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	7.55677e+07
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	5.6962e+06
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	7.51459e+06
P46776	RL27A_HUMAN	RPL27A	Large ribosomal subunit protein uL15	8.27388e+08
P46777	RL5_HUMAN	RPL5	Large ribosomal subunit protein uL18	2.76074e+08
P46778	RL21_HUMAN	RPL21	Large ribosomal subunit protein eL21	4.27791e+08
P46779	RL28_HUMAN	RPL28	Large ribosomal subunit protein eL28	2.15307e+08
P46781	RS9_HUMAN	RPS9	Small ribosomal subunit protein uS4	7.13956e+08
P46782	RS5_HUMAN	RPS5	Small ribosomal subunit protein uS7	1.78854e+08
P46783	RS10_HUMAN	RPS10	Small ribosomal subunit protein eS10	1.7695e+08
P46821	MAP1B_HUMAN	MAP1B	Microtubule-associated protein 1B	1.09055e+07
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	4.39645e+07
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	1.01718e+07
P46939	UTRN_HUMAN	UTRN	Utrophin	5.97782e+07
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	1.12784e+08
P46952	3HAO_HUMAN	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	2.13124e+07
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	3.20598e+07
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	2.39962e+08
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	729743
P47736	RPGP1_HUMAN	RAP1GAP	Rap1 GTPase-activating protein 1	2.4743e+07
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	1.78934e+08
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	9.11882e+07
P47895	AL1A3_HUMAN	ALDH1A3	Retinaldehyde dehydrogenase 3	1.79946e+07
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	5.28438e+07
P47914	RL29_HUMAN	RPL29	Large ribosomal subunit protein eL29	3.84899e+08
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	7.32134e+07
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	2.10353e+08
P48052	CBPA2_HUMAN	CPA2	Carboxypeptidase A2	9.98678e+08
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	1.8801e+07
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	2.90685e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	717491
P48304	REG1B_HUMAN	REG1B	Lithostathine-1-beta	3.93747e+07
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	5.7338e+06
P48436	SOX9_HUMAN	SOX9	Transcription factor SOX-9	2.61318e+06
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	9.04648e+07
P48449	LSS_HUMAN	LSS	Lanosterol synthase	9.27396e+06
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	1.57272e+07
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	8.37961e+06
P48544	KCNJ5_HUMAN	KCNJ5	G protein-activated inward rectifier potassium channel 4	3.03424e+06
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	3.9911e+07
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	4.57974e+06
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	3.76745e+07
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	5.02928e+07
P48681	NEST_HUMAN	NES	Nestin	2.19443e+07
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	1.09454e+07
P48728	GCST_HUMAN	AMT	Aminomethyltransferase, mitochondrial	2.12548e+07
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	1.21055e+07
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	3.15848e+08
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	1.4423e+07
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	7.90968e+06
P49023	PAXI_HUMAN	PXN	Paxillin	4.45349e+06
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	1.34609e+08
P49207	RL34_HUMAN	RPL34	Large ribosomal subunit protein eL34	4.60623e+08
P49247	RPIA_HUMAN	RPIA	Ribose-5-phosphate isomerase	2.00312e+07
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	2.39687e+08
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	8.79333e+06
P49327	FAS_HUMAN	FASN	Fatty acid synthase	1.45979e+07
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	1.04714e+07
P49356	FNTB_HUMAN	FNTB	Protein farnesyltransferase subunit beta	3.45051e+06
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	1.20003e+08
P49406	RM19_HUMAN	MRPL19	Large ribosomal subunit protein bL19m	1.04955e+07
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	1.3793e+07
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	2.77288e+08
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	1.41162e+08
P49448	DHE4_HUMAN	GLUD2	Glutamate dehydrogenase 2, mitochondrial	7.86713e+06
P49458	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein	5.65024e+07
P49585	PCY1A_HUMAN	PCYT1A	Choline-phosphate cytidylyltransferase A	1.7412e+07
P49588	SYAC_HUMAN	AARS1	Alanine--tRNA ligase, cytoplasmic	1.00264e+08
P49589	SYCC_HUMAN	CARS1	Cysteine--tRNA ligase, cytoplasmic	3.35479e+07
P49590	SYHM_HUMAN	HARS2	Histidine--tRNA ligase, mitochondrial	1.17104e+07
P49591	SYSC_HUMAN	SARS1	Serine--tRNA ligase, cytoplasmic	6.4591e+07
P49593	PPM1F_HUMAN	PPM1F	Protein phosphatase 1F	1.34807e+07
P49662	CASP4_HUMAN	CASP4	Caspase-4	1.0039e+06
P49711;Q8NI51	CTCFL_HUMAN;CTCF_HUMAN	CTCF;CTCFL	Transcriptional repressor CTCF	2.4713e+06
P49720	PSB3_HUMAN	PSMB3	Proteasome subunit beta type-3	4.22072e+07
P49721	PSB2_HUMAN	PSMB2	Proteasome subunit beta type-2	5.32185e+07
P49746	TSP3_HUMAN	THBS3	Thrombospondin-3	892200
P49747	COMP_HUMAN	COMP	Cartilage oligomeric matrix protein	9.04161e+06
P49748	ACADV_HUMAN	ACADVL	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	9.75711e+07
P49750	YLPM1_HUMAN	YLPM1	YLP motif-containing protein 1	8.90083e+06
P49754	VPS41_HUMAN	VPS41	Vacuolar protein sorting-associated protein 41 homolog	1.8818e+06
P49755	TMEDA_HUMAN	TMED10	Transmembrane emp24 domain-containing protein 10	1.83455e+08
