Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200928yuanch_Connie_TCPA_60minDIA_b1-10.mzML
P16422	EPCAM_HUMAN	EPCAM	Epithelial cell adhesion molecule	1.54466e+07
P16435	NCPR_HUMAN	POR	NADPH--cytochrome P450 reductase	1.97744e+07
P16452	EPB42_HUMAN	EPB42	Protein 4.2	2.21381e+06
P16455	MGMT_HUMAN	MGMT	Methylated-DNA--protein-cysteine methyltransferase	3.51434e+06
P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	5.34485e+07
P16662	UD2B7_HUMAN	UGT2B7	UDP-glucuronosyltransferase 2B7	4.54417e+06
P16885	PLCG2_HUMAN	PLCG2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2	3.46897e+06
P16930	FAAA_HUMAN	FAH	Fumarylacetoacetase	2.99032e+07
P16949	STMN1_HUMAN	STMN1	Stathmin	3.98563e+07
P16989	YBOX3_HUMAN	YBX3	Y-box-binding protein 3	5.95836e+07
P17026	ZNF22_HUMAN	ZNF22	Zinc finger protein 22	2.9281e+06
P17029	ZKSC1_HUMAN	ZKSCAN1	Zinc finger protein with KRAB and SCAN domains 1	1.23307e+07
P17050	NAGAB_HUMAN	NAGA	Alpha-N-acetylgalactosaminidase	2.85781e+07
P17096	HMGA1_HUMAN	HMGA1	High mobility group protein HMG-I/HMG-Y	6.72862e+07
P17152	TMM11_HUMAN	TMEM11	Transmembrane protein 11, mitochondrial	3.88857e+06
P17174	AATC_HUMAN	GOT1	Aspartate aminotransferase, cytoplasmic	6.18675e+07
P17252	KPCA_HUMAN	PRKCA	Protein kinase C alpha type	1.21872e+08
P17275	JUNB_HUMAN	JUNB	Transcription factor JunB	2.83445e+06
P17301	ITA2_HUMAN	ITGA2	Integrin alpha-2	2.75704e+07
P17405	ASM_HUMAN	SMPD1	Sphingomyelin phosphodiesterase	946657
P17480	UBF1_HUMAN	UBTF	Nucleolar transcription factor 1	5.71759e+07
P17509	HXB6_HUMAN	HOXB6	Homeobox protein Hox-B6	7.93107e+06
P17516	AK1C4_HUMAN	AKR1C4	Aldo-keto reductase family 1 member C4	2.5163e+06
P17535	JUND_HUMAN	JUND	Transcription factor JunD	928198
P17538;Q6GPI1	CTRB1_HUMAN;CTRB2_HUMAN	CTRB1;CTRB2	Chymotrypsinogen B	9.65508e+06
P17568	NDUB7_HUMAN	NDUFB7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	5.20728e+06
P17612	KAPCA_HUMAN	PRKACA	cAMP-dependent protein kinase catalytic subunit alpha	4.25646e+07
P17655	CAN2_HUMAN	CAPN2	Calpain-2 catalytic subunit	9.6546e+07
P17661	DESM_HUMAN	DES	Desmin	1.98467e+08
P17706	PTN2_HUMAN	PTPN2	Tyrosine-protein phosphatase non-receptor type 2	1.45497e+06
P17812	PYRG1_HUMAN	CTPS1	CTP synthase 1	1.04284e+07
P17844	DDX5_HUMAN	DDX5	Probable ATP-dependent RNA helicase DDX5	8.22714e+07
P17858	PFKAL_HUMAN	PFKL	ATP-dependent 6-phosphofructokinase, liver type	1.0337e+08
P17931	LEG3_HUMAN	LGALS3	Galectin-3	3.17064e+08
P17936	IBP3_HUMAN	IGFBP3	Insulin-like growth factor-binding protein 3	5.12133e+07
P17980	PRS6A_HUMAN	PSMC3	26S proteasome regulatory subunit 6A	3.57618e+07
P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	1.26646e+08
P18031	PTN1_HUMAN	PTPN1	Tyrosine-protein phosphatase non-receptor type 1	2.1501e+07
P18077	RL35A_HUMAN	RPL35A	Large ribosomal subunit protein eL33	1.87346e+08
P18084	ITB5_HUMAN	ITGB5	Integrin beta-5	9.02469e+06
P18085	ARF4_HUMAN	ARF4	ADP-ribosylation factor 4	1.91749e+08
P18124	RL7_HUMAN	RPL7	Large ribosomal subunit protein uL30	2.5814e+08
P18206	VINC_HUMAN	VCL	Vinculin	2.03969e+08
P18283	GPX2_HUMAN	GPX2	Glutathione peroxidase 2	3.82679e+07
P18428	LBP_HUMAN	LBP	Lipopolysaccharide-binding protein	9.29492e+06
P18433	PTPRA_HUMAN	PTPRA	Receptor-type tyrosine-protein phosphatase alpha	3.87632e+06
P18440	ARY1_HUMAN	NAT1	Arylamine N-acetyltransferase 1	6.07818e+06
P18510	IL1RA_HUMAN	IL1RN	Interleukin-1 receptor antagonist protein	1.71503e+08
P18564	ITB6_HUMAN	ITGB6	Integrin beta-6	7.99144e+07
P18583	SON_HUMAN	SON	Protein SON	4.53038e+07
P18615	NELFE_HUMAN	NELFE	Negative elongation factor E	8.93782e+06
P18621	RL17_HUMAN	RPL17	Large ribosomal subunit protein uL22	8.57806e+07
P18669	PGAM1_HUMAN	PGAM1	Phosphoglycerate mutase 1	1.82988e+08
P18754	RCC1_HUMAN	RCC1	Regulator of chromosome condensation	3.47691e+07
P18827	SDC1_HUMAN	SDC1	Syndecan-1	8.84949e+06
P18858	DNLI1_HUMAN	LIG1	DNA ligase 1	8.8271e+06
P18859	ATP5J_HUMAN	ATP5PF	ATP synthase-coupling factor 6, mitochondrial	2.75031e+07
P18887	XRCC1_HUMAN	XRCC1	DNA repair protein XRCC1	8.34849e+06
P19013	K2C4_HUMAN	KRT4	Keratin, type II cytoskeletal 4	5.88543e+06
P19075	TSN8_HUMAN	TSPAN8	Tetraspanin-8	1.40141e+07
P19338	NUCL_HUMAN	NCL	Nucleolin	3.18533e+08
P19367	HXK1_HUMAN	HK1	Hexokinase-1	6.2105e+07
P19387	RPB3_HUMAN	POLR2C	DNA-directed RNA polymerase II subunit RPB3	1.03518e+07
P19388	RPAB1_HUMAN	POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1	1.23626e+07
P19404	NDUV2_HUMAN	NDUFV2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	5.72573e+07
P19440	GGT1_HUMAN	GGT1	Glutathione hydrolase 1 proenzyme	2.2569e+07
P19474	RO52_HUMAN	TRIM21	E3 ubiquitin-protein ligase TRIM21	1.21871e+07
P19525	E2AK2_HUMAN	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase	1.67681e+07
P19623	SPEE_HUMAN	SRM	Spermidine synthase	2.63366e+07
P19634	SL9A1_HUMAN	SLC9A1	Sodium/hydrogen exchanger 1	1.05271e+07
P19652	A1AG2_HUMAN	ORM2	Alpha-1-acid glycoprotein 2	1.11176e+07
P19784	CSK22_HUMAN	CSNK2A2	Casein kinase II subunit alpha'	2.01173e+07
P19801	AOC1_HUMAN	AOC1	Amiloride-sensitive amine oxidase [copper-containing]	8.97616e+06
P19823	ITIH2_HUMAN	ITIH2	Inter-alpha-trypsin inhibitor heavy chain H2	8.83961e+07
P19827	ITIH1_HUMAN	ITIH1	Inter-alpha-trypsin inhibitor heavy chain H1	1.33423e+08
P19838	NFKB1_HUMAN	NFKB1	Nuclear factor NF-kappa-B p105 subunit	3.70068e+07
P19878	NCF2_HUMAN	NCF2	Neutrophil cytosol factor 2	3.63716e+06
P19971	TYPH_HUMAN	TYMP	Thymidine phosphorylase	1.89835e+08
P20020	AT2B1_HUMAN	ATP2B1	Plasma membrane calcium-transporting ATPase 1	4.90193e+06
P20042	IF2B_HUMAN	EIF2S2	Eukaryotic translation initiation factor 2 subunit 2	4.25146e+07
P20073	ANXA7_HUMAN	ANXA7	Annexin A7	4.28421e+07
P20142	PEPC_HUMAN	PGC	Gastricsin	4.66106e+06
P20160	CAP7_HUMAN	AZU1	Azurocidin	8.92795e+06
P20231;Q15661	TRYB1_HUMAN;TRYB2_HUMAN	TPSAB1;TPSB2	Tryptase beta-2	1.22739e+08
P20290	BTF3_HUMAN	BTF3	Transcription factor BTF3	4.52076e+07
P20292	AL5AP_HUMAN	ALOX5AP	Arachidonate 5-lipoxygenase-activating protein	3.02191e+07
P20338	RAB4A_HUMAN	RAB4A	Ras-related protein Rab-4A	2.27482e+07
P20339	RAB5A_HUMAN	RAB5A	Ras-related protein Rab-5A	9.53285e+07
P20340	RAB6A_HUMAN	RAB6A	Ras-related protein Rab-6A	8.55814e+07
P20585	MSH3_HUMAN	MSH3	DNA mismatch repair protein Msh3	4.95767e+07
P20591	MX1_HUMAN	MX1	Interferon-induced GTP-binding protein Mx1	3.63255e+07
P20592	MX2_HUMAN	MX2	Interferon-induced GTP-binding protein Mx2	1.21072e+07
P20618	PSB1_HUMAN	PSMB1	Proteasome subunit beta type-1	1.02651e+08
P20645	MPRD_HUMAN	M6PR	Cation-dependent mannose-6-phosphate receptor	3.73828e+06
P20674	COX5A_HUMAN	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial	1.20781e+08
P20700	LMNB1_HUMAN	LMNB1	Lamin-B1	1.69337e+08
P20701	ITAL_HUMAN	ITGAL	Integrin alpha-L	2.86205e+06
P20702	ITAX_HUMAN	ITGAX	Integrin alpha-X	6.59457e+06
P20774	MIME_HUMAN	OGN	Mimecan	1.58624e+08
P20810	ICAL_HUMAN	CAST	Calpastatin	1.20972e+08
P20839	IMDH1_HUMAN	IMPDH1	Inosine-5'-monophosphate dehydrogenase 1	3.74196e+06
P20908	CO5A1_HUMAN	COL5A1	Collagen alpha-1(V) chain	2.96808e+08
P20933	ASPG_HUMAN	AGA	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	3.05521e+07
P20936	RASA1_HUMAN	RASA1	Ras GTPase-activating protein 1	1.81617e+06
P20962	PTMS_HUMAN	PTMS	Parathymosin	6.82608e+07
P21127;Q9UQ88	CD11A_HUMAN;CD11B_HUMAN	CDK11A;CDK11B	Cyclin-dependent kinase 11B	6.24086e+06
P21217;Q11128	FUT3_HUMAN;FUT5_HUMAN	FUT3;FUT5	3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3	1.21099e+07
P21266	GSTM3_HUMAN	GSTM3	Glutathione S-transferase Mu 3	7.60521e+07
P21281	VATB2_HUMAN	ATP6V1B2	V-type proton ATPase subunit B, brain isoform	5.30127e+07
P21283	VATC1_HUMAN	ATP6V1C1	V-type proton ATPase subunit C 1	3.76522e+07
P21291	CSRP1_HUMAN	CSRP1	Cysteine and glycine-rich protein 1	3.01997e+08
P21333	FLNA_HUMAN	FLNA	Filamin-A	5.12898e+08
P21397	AOFA_HUMAN	MAOA	Amine oxidase [flavin-containing] A	9.45512e+06
P21399	ACOHC_HUMAN	ACO1	Cytoplasmic aconitate hydratase	3.30598e+07
P21549	AGT1_HUMAN	AGXT	Alanine--glyoxylate aminotransferase	4.11904e+07
P21695	GPDA_HUMAN	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	6.8262e+07
P21796	VDAC1_HUMAN	VDAC1	Voltage-dependent anion-selective channel protein 1	2.49017e+08
P21810	PGS1_HUMAN	BGN	Biglycan	2.11488e+08
P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	2.62977e+07
P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase	1.8307e+07
P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	1.76073e+08
P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial	2.47466e+07
P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1	2.86935e+07
P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	6.44493e+07
P22083	FUT4_HUMAN	FUT4	Alpha-(1,3)-fucosyltransferase 4	1.19712e+06
P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	1.40746e+08
P22090	RS4Y1_HUMAN	RPS4Y1	Small ribosomal subunit protein eS4, Y isoform 1	1.75081e+07
P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3	8.10219e+07
P22105	TENX_HUMAN	TNXB	Tenascin-X	1.61512e+07
P22234	PUR6_HUMAN	PAICS	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase	3.92487e+07
P22307	SCP2_HUMAN	SCP2	Sterol carrier protein 2	5.44836e+07
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	3.00539e+08
P22352	GPX3_HUMAN	GPX3	Glutathione peroxidase 3	8.86289e+07
P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	1.63717e+08
P22455	FGFR4_HUMAN	FGFR4	Fibroblast growth factor receptor 4	9.02691e+06
P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	1.7356e+07
P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	6.19503e+08
P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta	5.41793e+06
P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	8.52756e+07
P22792	CPN2_HUMAN	CPN2	Carboxypeptidase N subunit 2	5.59201e+06
P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial	2.53961e+06
P22897	MRC1_HUMAN	MRC1	Macrophage mannose receptor 1	4.99426e+06
P23141	EST1_HUMAN	CES1	Liver carboxylesterase 1	2.53816e+08
P23142	FBLN1_HUMAN	FBLN1	Fibulin-1	1.0751e+08
P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1	3.2426e+07
P23219	PGH1_HUMAN	PTGS1	Prostaglandin G/H synthase 1	6.96153e+06
P23229	ITA6_HUMAN	ITGA6	Integrin alpha-6	2.28062e+07
P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	3.40651e+08
P23258	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain	1.61428e+07
P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	4.90917e+08
P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	2.41303e+07
P23378	GCSP_HUMAN	GLDC	Glycine dehydrogenase (decarboxylating), mitochondrial	5.65992e+06
P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic	1.03421e+08
P23396	RS3_HUMAN	RPS3	Small ribosomal subunit protein uS3	2.589e+08
P23443	KS6B1_HUMAN	RPS6KB1	Ribosomal protein S6 kinase beta-1	4.44701e+06
P23458	JAK1_HUMAN	JAK1	Tyrosine-protein kinase JAK1	1.01355e+07
P23469	PTPRE_HUMAN	PTPRE	Receptor-type tyrosine-protein phosphatase epsilon	4.2304e+06
P23497	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100	1.37471e+07
P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	1.65941e+08
P23528	COF1_HUMAN	CFL1	Cofilin-1	3.90198e+08
P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B	7.80544e+07
P23610	HAP40_HUMAN	F8A1	40-kDa huntingtin-associated protein	4.34893e+06
P23634	AT2B4_HUMAN	ATP2B4	Plasma membrane calcium-transporting ATPase 4	2.14239e+07
P23743	DGKA_HUMAN	DGKA	Diacylglycerol kinase alpha	1.45644e+07
P23786	CPT2_HUMAN	CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial	1.20507e+07
P23919	KTHY_HUMAN	DTYMK	Thymidylate kinase	1.90058e+08
P23946	CMA1_HUMAN	CMA1	Chymase	7.50401e+06
P24043	LAMA2_HUMAN	LAMA2	Laminin subunit alpha-2	1.38883e+07
P24158	PRTN3_HUMAN	PRTN3	Myeloblastin	1.04365e+07
P24298	ALAT1_HUMAN	GPT	Alanine aminotransferase 1	1.45447e+07
P24347	MMP11_HUMAN	MMP11	Stromelysin-3	2.99211e+06
P24468	COT2_HUMAN	NR2F2	COUP transcription factor 2	9.82126e+06
P24534	EF1B_HUMAN	EEF1B2	Elongation factor 1-beta	9.8151e+07
P24539	AT5F1_HUMAN	ATP5PB	ATP synthase F(0) complex subunit B1, mitochondrial	1.02916e+08
P24557	THAS_HUMAN	TBXAS1	Thromboxane-A synthase	9.07944e+06
P24593	IBP5_HUMAN	IGFBP5	Insulin-like growth factor-binding protein 5	7.19553e+06
P24666	PPAC_HUMAN	ACP1	Low molecular weight phosphotyrosine protein phosphatase	7.80053e+07
P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	6.00472e+07
P24821	TENA_HUMAN	TNC	Tenascin	1.63236e+08
P24844	MYL9_HUMAN	MYL9	Myosin regulatory light polypeptide 9	6.19942e+08
P24928	RPB1_HUMAN	POLR2A	DNA-directed RNA polymerase II subunit RPB1	8.1321e+06
P24941	CDK2_HUMAN	CDK2	Cyclin-dependent kinase 2	8.93635e+06
P25098	ARBK1_HUMAN	GRK2	Beta-adrenergic receptor kinase 1	1.93636e+07
P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3	1.85432e+07
P25208	NFYB_HUMAN	NFYB	Nuclear transcription factor Y subunit beta	5.98007e+06
P25311	ZA2G_HUMAN	AZGP1	Zinc-alpha-2-glycoprotein	2.78811e+07
P25325	THTM_HUMAN	MPST	3-mercaptopyruvate sulfurtransferase	4.7299e+07
P25398	RS12_HUMAN	RPS12	Small ribosomal subunit protein eS12	9.46404e+07
P25490;Q96MM3	TYY1_HUMAN;ZFP42_HUMAN	YY1;ZFP42	Transcriptional repressor protein YY1	1.17068e+07
P25685	DNJB1_HUMAN	DNAJB1	DnaJ homolog subfamily B member 1	1.09333e+08
P25686	DNJB2_HUMAN	DNAJB2	DnaJ homolog subfamily B member 2	6.12059e+06
P25705	ATPA_HUMAN	ATP5F1A	ATP synthase subunit alpha, mitochondrial	5.04929e+08
P25774	CATS_HUMAN	CTSS	Cathepsin S	1.16013e+08
P25786	PSA1_HUMAN	PSMA1	Proteasome subunit alpha type-1	1.1095e+08
P25787	PSA2_HUMAN	PSMA2	Proteasome subunit alpha type-2	4.56904e+07
P25788	PSA3_HUMAN	PSMA3	Proteasome subunit alpha type-3	6.94172e+07
P25789	PSA4_HUMAN	PSMA4	Proteasome subunit alpha type-4	9.00773e+07
P25815	S100P_HUMAN	S100P	Protein S100-P	3.37354e+08
P26006	ITA3_HUMAN	ITGA3	Integrin alpha-3	4.85261e+07
P26038	MOES_HUMAN	MSN	Moesin	2.14854e+08
P26196	DDX6_HUMAN	DDX6	Probable ATP-dependent RNA helicase DDX6	2.64507e+07
P26358	DNMT1_HUMAN	DNMT1	DNA (cytosine-5)-methyltransferase 1	3.66186e+06
P26368	U2AF2_HUMAN	U2AF2	Splicing factor U2AF 65 kDa subunit	8.16016e+07
P26373	RL13_HUMAN	RPL13	Large ribosomal subunit protein eL13	3.42229e+08
P26440	IVD_HUMAN	IVD	Isovaleryl-CoA dehydrogenase, mitochondrial	4.39656e+07
P26447	S10A4_HUMAN	S100A4	Protein S100-A4	8.29395e+07
P26572	MGAT1_HUMAN	MGAT1	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	1.47579e+07
P26583	HMGB2_HUMAN	HMGB2	High mobility group protein B2	5.52441e+07
P26599	PTBP1_HUMAN	PTBP1	Polypyrimidine tract-binding protein 1	1.55735e+08
P26639	SYTC_HUMAN	TARS1	Threonine--tRNA ligase 1, cytoplasmic	7.26295e+07
P26640	SYVC_HUMAN	VARS1	Valine--tRNA ligase	1.29855e+08
P26641	EF1G_HUMAN	EEF1G	Elongation factor 1-gamma	2.70341e+08
P26885	FKBP2_HUMAN	FKBP2	Peptidyl-prolyl cis-trans isomerase FKBP2	7.86234e+07
P27105	STOM_HUMAN	STOM	Stomatin	4.82885e+07
P27144	KAD4_HUMAN	AK4	Adenylate kinase 4, mitochondrial	6.96846e+07
P27169	PON1_HUMAN	PON1	Serum paraoxonase/arylesterase 1	1.10254e+07
P27216	ANX13_HUMAN	ANXA13	Annexin A13	1.04968e+08
P27338	AOFB_HUMAN	MAOB	Amine oxidase [flavin-containing] B	2.26879e+07
P27348	1433T_HUMAN	YWHAQ	14-3-3 protein theta	2.40052e+08
P27361	MK03_HUMAN	MAPK3	Mitogen-activated protein kinase 3	4.54643e+07
P27482	CALL3_HUMAN	CALML3	Calmodulin-like protein 3	8.80871e+08
P27487	DPP4_HUMAN	DPP4	Dipeptidyl peptidase 4	4.32554e+07
P27540	ARNT_HUMAN	ARNT	Aryl hydrocarbon receptor nuclear translocator	3.42806e+06
P27635	RL10_HUMAN	RPL10	Large ribosomal subunit protein uL16	1.14324e+09
P27658	CO8A1_HUMAN	COL8A1	Collagen alpha-1(VIII) chain	1.60852e+06
P27694	RFA1_HUMAN	RPA1	Replication protein A 70 kDa DNA-binding subunit	1.41151e+08
P27695	APEX1_HUMAN	APEX1	DNA-(apurinic or apyrimidinic site) endonuclease	1.01729e+08
P27707	DCK_HUMAN	DCK	Deoxycytidine kinase	4.64132e+06
P27708	PYR1_HUMAN	CAD	CAD protein	2.53388e+07
P27797	CALR_HUMAN	CALR	Calreticulin	2.00906e+08
P27816	MAP4_HUMAN	MAP4	Microtubule-associated protein 4	7.8207e+07
P27824	CALX_HUMAN	CANX	Calnexin	1.7808e+08
P28062	PSB8_HUMAN	PSMB8	Proteasome subunit beta type-8	7.72122e+07
P28065	PSB9_HUMAN	PSMB9	Proteasome subunit beta type-9	7.03712e+07
P28066	PSA5_HUMAN	PSMA5	Proteasome subunit alpha type-5	9.78691e+07
P28070	PSB4_HUMAN	PSMB4	Proteasome subunit beta type-4	6.53207e+07
P28072	PSB6_HUMAN	PSMB6	Proteasome subunit beta type-6	3.94809e+07
P28074	PSB5_HUMAN	PSMB5	Proteasome subunit beta type-5	9.56066e+06
P28161	GSTM2_HUMAN	GSTM2	Glutathione S-transferase Mu 2	5.26794e+06
P28288	ABCD3_HUMAN	ABCD3	ATP-binding cassette sub-family D member 3	2.20432e+07
P28289	TMOD1_HUMAN	TMOD1	Tropomodulin-1	975378
P28290	ITPI2_HUMAN	ITPRID2	Protein ITPRID2	7.95028e+06
P28300	LYOX_HUMAN	LOX	Protein-lysine 6-oxidase	1.70446e+07
P28331	NDUS1_HUMAN	NDUFS1	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	6.82396e+07
P28332	ADH6_HUMAN	ADH6	Alcohol dehydrogenase 6	2.2609e+06
P28340	DPOD1_HUMAN	POLD1	DNA polymerase delta catalytic subunit	5.40029e+06
P28370	SMCA1_HUMAN	SMARCA1	Probable global transcription activator SNF2L1	7.93275e+06
P28482	MK01_HUMAN	MAPK1	Mitogen-activated protein kinase 1	6.16416e+07
P28676	GRAN_HUMAN	GCA	Grancalcin	4.56816e+07
P28702	RXRB_HUMAN	RXRB	Retinoic acid receptor RXR-beta	4.49117e+06
P28715	ERCC5_HUMAN	ERCC5	DNA excision repair protein ERCC-5	1.88679e+06
P28799	GRN_HUMAN	GRN	Progranulin	9.13014e+06
P28838	AMPL_HUMAN	LAP3	Cytosol aminopeptidase	1.9496e+08
P28845	DHI1_HUMAN	HSD11B1	11-beta-hydroxysteroid dehydrogenase 1	7.02159e+06
P29083	T2EA_HUMAN	GTF2E1	General transcription factor IIE subunit 1	3.89997e+06
P29144	TPP2_HUMAN	TPP2	Tripeptidyl-peptidase 2	1.85927e+07
P29218	IMPA1_HUMAN	IMPA1	Inositol monophosphatase 1	2.44883e+07
P29279	CCN2_HUMAN	CCN2	CCN family member 2	8.60278e+06
P29350	PTN6_HUMAN	PTPN6	Tyrosine-protein phosphatase non-receptor type 6	3.31297e+07
P29353	SHC1_HUMAN	SHC1	SHC-transforming protein 1	8.99281e+06
P29372	3MG_HUMAN	MPG	DNA-3-methyladenine glycosylase	6.92384e+06
P29373	RABP2_HUMAN	CRABP2	Cellular retinoic acid-binding protein 2	2.15841e+07
P29401	TKT_HUMAN	TKT	Transketolase	3.05617e+08
P29466	CASP1_HUMAN	CASP1	Caspase-1	2.36437e+07
P29536	LMOD1_HUMAN	LMOD1	Leiomodin-1	2.11466e+07
P29558	RBMS1_HUMAN	RBMS1	RNA-binding motif, single-stranded-interacting protein 1	9.01849e+06
P29590	PML_HUMAN	PML	Protein PML	5.10715e+07
P29622	KAIN_HUMAN	SERPINA4	Kallistatin	9.74239e+06
P29692	EF1D_HUMAN	EEF1D	Elongation factor 1-delta	2.46837e+08
P29728	OAS2_HUMAN	OAS2	2'-5'-oligoadenylate synthase 2	1.01436e+07
P29762	RABP1_HUMAN	CRABP1	Cellular retinoic acid-binding protein 1	3.05644e+06
P29966	MARCS_HUMAN	MARCKS	Myristoylated alanine-rich C-kinase substrate	7.17326e+07
P29992	GNA11_HUMAN	GNA11	Guanine nucleotide-binding protein subunit alpha-11	3.85986e+07
P30038	AL4A1_HUMAN	ALDH4A1	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	7.76006e+07
P30039	PBLD_HUMAN	PBLD	Phenazine biosynthesis-like domain-containing protein	1.17436e+07
P30040	ERP29_HUMAN	ERP29	Endoplasmic reticulum resident protein 29	4.46176e+07
P30041	PRDX6_HUMAN	PRDX6	Peroxiredoxin-6	3.32357e+08
P30043	BLVRB_HUMAN	BLVRB	Flavin reductase (NADPH)	1.47663e+08
P30044	PRDX5_HUMAN	PRDX5	Peroxiredoxin-5, mitochondrial	2.0573e+08
P30046	DOPD_HUMAN	DDT	D-dopachrome decarboxylase	9.32115e+07
P30047	GFRP_HUMAN	GCHFR	GTP cyclohydrolase 1 feedback regulatory protein	8.13604e+06
P30048	PRDX3_HUMAN	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial	1.40502e+08
P30049	ATPD_HUMAN	ATP5F1D	ATP synthase subunit delta, mitochondrial	7.33663e+07
P30050	RL12_HUMAN	RPL12	Large ribosomal subunit protein uL11	1.52455e+08
P30084	ECHM_HUMAN	ECHS1	Enoyl-CoA hydratase, mitochondrial	5.86837e+07
P30085	KCY_HUMAN	CMPK1	UMP-CMP kinase	7.21109e+07
P30086	PEBP1_HUMAN	PEBP1	Phosphatidylethanolamine-binding protein 1	1.96641e+08
P30101	PDIA3_HUMAN	PDIA3	Protein disulfide-isomerase A3	4.57236e+08
P30153	2AAA_HUMAN	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	1.06306e+08
P30154	2AAB_HUMAN	PPP2R1B	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform	1.0905e+06
P30273	FCERG_HUMAN	FCER1G	High affinity immunoglobulin epsilon receptor subunit gamma	1.2217e+07
P30419	NMT1_HUMAN	NMT1	Glycylpeptide N-tetradecanoyltransferase 1	1.84646e+07
P30511	HLAF_HUMAN	HLA-F	HLA class I histocompatibility antigen, alpha chain F	1.04578e+07
P30519	HMOX2_HUMAN	HMOX2	Heme oxygenase 2	4.09473e+07
P30520	PURA2_HUMAN	ADSS2	Adenylosuccinate synthetase isozyme 2	2.21374e+07
P30533	AMRP_HUMAN	LRPAP1	Alpha-2-macroglobulin receptor-associated protein	1.63559e+07
P30536	TSPO_HUMAN	TSPO	Translocator protein	6.27929e+07
P30566	PUR8_HUMAN	ADSL	Adenylosuccinate lyase	5.1561e+07
P30613	KPYR_HUMAN	PKLR	Pyruvate kinase PKLR	1.67464e+07
P30622	CLIP1_HUMAN	CLIP1	CAP-Gly domain-containing linker protein 1	7.5764e+06
P30626	SORCN_HUMAN	SRI	Sorcin	7.64717e+07
P30711	GSTT1_HUMAN	GSTT1	Glutathione S-transferase theta-1	1.76315e+07
P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor	1.31922e+08
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	2.47902e+07
