Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-4.mzML
P27695	APEX1_HUMAN	APEX1	DNA-(apurinic or apyrimidinic site) endonuclease	9.48905e+07
P27701	CD82_HUMAN	CD82	CD82 antigen	925016
P27708	PYR1_HUMAN	CAD	CAD protein	3.35235e+07
P27797	CALR_HUMAN	CALR	Calreticulin	3.06255e+08
P27816	MAP4_HUMAN	MAP4	Microtubule-associated protein 4	4.47125e+07
P27824	CALX_HUMAN	CANX	Calnexin	1.57155e+08
P28062	PSB8_HUMAN	PSMB8	Proteasome subunit beta type-8	3.6766e+06
P28065	PSB9_HUMAN	PSMB9	Proteasome subunit beta type-9	4.25632e+06
P28066	PSA5_HUMAN	PSMA5	Proteasome subunit alpha type-5	4.82682e+07
P28070	PSB4_HUMAN	PSMB4	Proteasome subunit beta type-4	3.19126e+07
P28072	PSB6_HUMAN	PSMB6	Proteasome subunit beta type-6	1.07408e+08
P28074	PSB5_HUMAN	PSMB5	Proteasome subunit beta type-5	4.45596e+07
P28161	GSTM2_HUMAN	GSTM2	Glutathione S-transferase Mu 2	2.4106e+07
P28288	ABCD3_HUMAN	ABCD3	ATP-binding cassette sub-family D member 3	7.12243e+06
P28290	ITPI2_HUMAN	ITPRID2	Protein ITPRID2	9.94186e+06
P28300	LYOX_HUMAN	LOX	Protein-lysine 6-oxidase	5.17357e+06
P28331	NDUS1_HUMAN	NDUFS1	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	3.15943e+07
P28340	DPOD1_HUMAN	POLD1	DNA polymerase delta catalytic subunit	6.41017e+06
P28347	TEAD1_HUMAN	TEAD1	Transcriptional enhancer factor TEF-1	1.98951e+07
P28370	SMCA1_HUMAN	SMARCA1	Probable global transcription activator SNF2L1	1.19655e+07
P28482	MK01_HUMAN	MAPK1	Mitogen-activated protein kinase 1	3.88569e+07
P28702	RXRB_HUMAN	RXRB	Retinoic acid receptor RXR-beta	1.90377e+06
P28838	AMPL_HUMAN	LAP3	Cytosol aminopeptidase	5.09697e+07
P29122	PCSK6_HUMAN	PCSK6	Proprotein convertase subtilisin/kexin type 6	6.86464e+06
P29144	TPP2_HUMAN	TPP2	Tripeptidyl-peptidase 2	1.67056e+07
P29218	IMPA1_HUMAN	IMPA1	Inositol monophosphatase 1	1.77613e+07
P29317	EPHA2_HUMAN	EPHA2	Ephrin type-A receptor 2	1.71595e+07
P29323	EPHB2_HUMAN	EPHB2	Ephrin type-B receptor 2	1.74233e+07
P29353	SHC1_HUMAN	SHC1	SHC-transforming protein 1	1.98142e+06
P29372	3MG_HUMAN	MPG	DNA-3-methyladenine glycosylase	1.04932e+07
P29373	RABP2_HUMAN	CRABP2	Cellular retinoic acid-binding protein 2	7.97253e+06
P29375	KDM5A_HUMAN	KDM5A	Lysine-specific demethylase 5A	767324
P29401	TKT_HUMAN	TKT	Transketolase	4.05699e+07
P29536	LMOD1_HUMAN	LMOD1	Leiomodin-1	1.24088e+06
P29558	RBMS1_HUMAN	RBMS1	RNA-binding motif, single-stranded-interacting protein 1	1.373e+07
P29590	PML_HUMAN	PML	Protein PML	2.40919e+07
P29622	KAIN_HUMAN	SERPINA4	Kallistatin	1.60397e+07
P29692	EF1D_HUMAN	EEF1D	Elongation factor 1-delta	1.46638e+08
P29762	RABP1_HUMAN	CRABP1	Cellular retinoic acid-binding protein 1	8.98607e+08
P29966	MARCS_HUMAN	MARCKS	Myristoylated alanine-rich C-kinase substrate	2.05605e+08
P29972	AQP1_HUMAN	AQP1	Aquaporin-1	4.81316e+06
P29992	GNA11_HUMAN	GNA11	Guanine nucleotide-binding protein subunit alpha-11	4.71381e+07
P30038	AL4A1_HUMAN	ALDH4A1	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	4.20272e+06
P30040	ERP29_HUMAN	ERP29	Endoplasmic reticulum resident protein 29	3.35872e+07
P30041	PRDX6_HUMAN	PRDX6	Peroxiredoxin-6	2.86899e+08
P30043	BLVRB_HUMAN	BLVRB	Flavin reductase (NADPH)	3.33339e+07
P30044	PRDX5_HUMAN	PRDX5	Peroxiredoxin-5, mitochondrial	1.3712e+08
P30046	DOPD_HUMAN	DDT	D-dopachrome decarboxylase	1.90001e+07
P30048	PRDX3_HUMAN	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial	9.95976e+07
P30049	ATPD_HUMAN	ATP5F1D	ATP synthase subunit delta, mitochondrial	4.27474e+07
P30050	RL12_HUMAN	RPL12	Large ribosomal subunit protein uL11	1.52911e+08
P30084	ECHM_HUMAN	ECHS1	Enoyl-CoA hydratase, mitochondrial	2.43307e+07
P30085	KCY_HUMAN	CMPK1	UMP-CMP kinase	1.74754e+07
P30086	PEBP1_HUMAN	PEBP1	Phosphatidylethanolamine-binding protein 1	4.54794e+07
P30101	PDIA3_HUMAN	PDIA3	Protein disulfide-isomerase A3	3.84749e+08
P30153	2AAA_HUMAN	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	6.6722e+07
P30260	CDC27_HUMAN	CDC27	Cell division cycle protein 27 homolog	2.78915e+06
P30279	CCND2_HUMAN	CCND2	G1/S-specific cyclin-D2	6.80814e+06
P30414	NKTR_HUMAN	NKTR	NK-tumor recognition protein	3.34597e+06
P30419	NMT1_HUMAN	NMT1	Glycylpeptide N-tetradecanoyltransferase 1	1.63219e+07
P30519	HMOX2_HUMAN	HMOX2	Heme oxygenase 2	1.04989e+07
P30520	PURA2_HUMAN	ADSS2	Adenylosuccinate synthetase isozyme 2	1.9587e+07
P30533	AMRP_HUMAN	LRPAP1	Alpha-2-macroglobulin receptor-associated protein	1.34825e+07
P30536	TSPO_HUMAN	TSPO	Translocator protein	6.27603e+06
P30566	PUR8_HUMAN	ADSL	Adenylosuccinate lyase	2.31198e+08
P30622	CLIP1_HUMAN	CLIP1	CAP-Gly domain-containing linker protein 1	4.44375e+06
P30626	SORCN_HUMAN	SRI	Sorcin	4.28698e+07
P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor	1.62193e+07
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	1.69722e+07
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	1.4123e+08
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	7.18204e+07
P31146	COR1A_HUMAN	CORO1A	Coronin-1A	9.34582e+06
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	9.23384e+07
P31151;Q86SG5	S10A7_HUMAN;S1A7A_HUMAN	S100A7;S100A7A	Protein S100-A7	375878
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	6.76149e+07
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	9.73584e+07
P31350	RIR2_HUMAN	RRM2	Ribonucleoside-diphosphate reductase subunit M2	5.39338e+06
P31483	TIA1_HUMAN	TIA1	Cytotoxic granule associated RNA binding protein TIA1	8.05676e+07
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	1.59759e+07
P31749	AKT1_HUMAN	AKT1	RAC-alpha serine/threonine-protein kinase	5.94121e+06
P31751	AKT2_HUMAN	AKT2	RAC-beta serine/threonine-protein kinase	1.3698e+06
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	3.50478e+07
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	1.79814e+07
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	1.11283e+08
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	9.92565e+07
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	6.33386e+08
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	1.70117e+08
P31948	STIP1_HUMAN	STIP1	Stress-induced-phosphoprotein 1	1.1975e+08
P31949	S10AB_HUMAN	S100A11	Protein S100-A11	8.55469e+06
P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2	1.46166e+08
P32321	DCTD_HUMAN	DCTD	Deoxycytidylate deaminase	1.45329e+07
P32322	P5CR1_HUMAN	PYCR1	Pyrroline-5-carboxylate reductase 1, mitochondrial	9.96898e+06
P32455	GBP1_HUMAN	GBP1	Guanylate-binding protein 1	1.40261e+06
P32519	ELF1_HUMAN	ELF1	ETS-related transcription factor Elf-1	5.06602e+06
P32754	HPPD_HUMAN	HPD	4-hydroxyphenylpyruvate dioxygenase	4.00668e+06
P32969	RL9_HUMAN	RPL9	Large ribosomal subunit protein uL6	1.39552e+08
P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1	8.49119e+06
P33151	CADH5_HUMAN	CDH5	Cadherin-5	2.90703e+06
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	3.44106e+07
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	4.19679e+07
P33241	LSP1_HUMAN	LSP1	Lymphocyte-specific protein 1	1.16259e+07
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	1.65222e+07
P33908	MA1A1_HUMAN	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	8.61748e+06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	2.90458e+07
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	2.80615e+07
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	4.06124e+07
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	7.15188e+06
P34096	RNAS4_HUMAN	RNASE4	Ribonuclease 4	2.07187e+06
P34741	SDC2_HUMAN	SDC2	Syndecan-2	5.75296e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	1.28256e+06
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	5.16074e+07
P34931	HS71L_HUMAN	HSPA1L	Heat shock 70 kDa protein 1-like	1.28567e+08
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	6.57037e+07
P34947	GRK5_HUMAN	GRK5	G protein-coupled receptor kinase 5	5.31978e+06
P35052	GPC1_HUMAN	GPC1	Glypican-1	2.22115e+07
P35080	PROF2_HUMAN	PFN2	Profilin-2	7.94994e+07
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	3.1359e+07
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	2.53101e+07
P35232	PHB1_HUMAN	PHB1	Prohibitin 1	1.24564e+08
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	1.28401e+08
P35240	MERL_HUMAN	NF2	Merlin	2.74126e+06
P35241	RADI_HUMAN	RDX	Radixin	2.15803e+07
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	3.70336e+07
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	1.34546e+07
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	1.14984e+07
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	4.60928e+06
P35268	RL22_HUMAN	RPL22	Large ribosomal subunit protein eL22	1.73534e+08
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	8.98194e+06
P35442	TSP2_HUMAN	THBS2	Thrombospondin-2	1.62925e+08
P35443	TSP4_HUMAN	THBS4	Thrombospondin-4	1.34427e+08
P35475	IDUA_HUMAN	IDUA	Alpha-L-iduronidase	4.31017e+06
P35527	K1C9_HUMAN	KRT9	Keratin, type I cytoskeletal 9	1.2773e+08
P35542	SAA4_HUMAN	SAA4	Serum amyloid A-4 protein	9.85825e+06
P35555	FBN1_HUMAN	FBN1	Fibrillin-1	1.03449e+08
P35568	IRS1_HUMAN	IRS1	Insulin receptor substrate 1	8.04656e+06
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	2.12625e+07
P35579	MYH9_HUMAN	MYH9	Myosin-9	2.55707e+08
P35580	MYH10_HUMAN	MYH10	Myosin-10	6.60247e+07
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	5.40962e+07
P35609	ACTN2_HUMAN	ACTN2	Alpha-actinin-2	2.35578e+07
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	3.76221e+07
P35613	BASI_HUMAN	BSG	Basigin	4.59728e+07
P35625	TIMP3_HUMAN	TIMP3	Metalloproteinase inhibitor 3	1.23128e+07
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	1.87767e+08
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	2.18802e+07
P35659	DEK_HUMAN	DEK	Protein DEK	7.02164e+07
P35749	MYH11_HUMAN	MYH11	Myosin-11	3.74777e+07
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	1.70742e+07
P35858	ALS_HUMAN	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	1.85919e+06
P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	2.31484e+08
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	2.58442e+07
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	7.11005e+06
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	2.28933e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	1.73347e+08
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	5.71338e+07
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	1.24857e+07
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	1.5283e+06
P36578	RL4_HUMAN	RPL4	Large ribosomal subunit protein uL4	1.40195e+08
P36639	8ODP_HUMAN	NUDT1	Oxidized purine nucleoside triphosphate hydrolase	1.02253e+08
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	3.23159e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	3.90625e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	3.19653e+07
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	9.65464e+06
P36954	RPB9_HUMAN	POLR2I	DNA-directed RNA polymerase II subunit RPB9	8.39324e+06
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	1.91653e+08
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	6.51362e+07
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	6.03475e+06
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	2.67242e+08
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	1.60273e+07
P37235;P61601;P84074	HPCA_HUMAN;HPCL1_HUMAN;NCALD_HUMAN	HPCA;HPCAL1;NCALD	Hippocalcin-like protein 1	7.53331e+06
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	2.00808e+08
P37837	TALDO_HUMAN	TALDO1	Transaldolase	1.32331e+08
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	2.73022e+07
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	2.79861e+08
P38432	COIL_HUMAN	COIL	Coilin	1.02017e+06
P38571	LICH_HUMAN	LIPA	Lysosomal acid lipase/cholesteryl ester hydrolase	3.58903e+06
P38606	VATA_HUMAN	ATP6V1A	V-type proton ATPase catalytic subunit A	3.21492e+07
P38646	GRP75_HUMAN	HSPA9	Stress-70 protein, mitochondrial	1.33209e+08
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	1.28695e+08
P39019	RS19_HUMAN	RPS19	Small ribosomal subunit protein eS19	1.65746e+08
P39023	RL3_HUMAN	RPL3	Large ribosomal subunit protein uL3	2.26045e+08
P39059	COFA1_HUMAN	COL15A1	Collagen alpha-1(XV) chain	1.0804e+07
P39060	COIA1_HUMAN	COL18A1	Collagen alpha-1(XVIII) chain	2.69775e+08
P39656	OST48_HUMAN	DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	1.67977e+08
P39687	AN32A_HUMAN	ANP32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A	9.08847e+07
P39748	FEN1_HUMAN	FEN1	Flap endonuclease 1	1.59038e+07
P39880	CUX1_HUMAN	CUX1	Homeobox protein cut-like 1	9.07544e+06
P40121	CAPG_HUMAN	CAPG	Macrophage-capping protein	6.6053e+07
P40123	CAP2_HUMAN	CAP2	Adenylyl cyclase-associated protein 2	6.9109e+07
P40189	IL6RB_HUMAN	IL6ST	Interleukin-6 receptor subunit beta	7.28446e+06
P40222	TXLNA_HUMAN	TXLNA	Alpha-taxilin	1.00261e+07
P40227	TCPZ_HUMAN	CCT6A	T-complex protein 1 subunit zeta	9.37067e+07
P40261	NNMT_HUMAN	NNMT	Nicotinamide N-methyltransferase	1.3184e+08
P40424	PBX1_HUMAN	PBX1	Pre-B-cell leukemia transcription factor 1	1.94621e+07
P40429	RL13A_HUMAN	RPL13A	Large ribosomal subunit protein uL13	1.37538e+08
P40616	ARL1_HUMAN	ARL1	ADP-ribosylation factor-like protein 1	1.105e+07
P40692	MLH1_HUMAN	MLH1	DNA mismatch repair protein Mlh1	3.11592e+06
P40763	STAT3_HUMAN	STAT3	Signal transducer and activator of transcription 3	7.42125e+06
P40818	UBP8_HUMAN	USP8	Ubiquitin carboxyl-terminal hydrolase 8	8.34018e+06
P40925	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	2.24334e+08
P40926	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	3.07733e+08
P40937	RFC5_HUMAN	RFC5	Replication factor C subunit 5	9.6449e+06
P40938	RFC3_HUMAN	RFC3	Replication factor C subunit 3	4.25235e+06
P40939	ECHA_HUMAN	HADHA	Trifunctional enzyme subunit alpha, mitochondrial	1.09923e+08
P41091	IF2G_HUMAN	EIF2S3	Eukaryotic translation initiation factor 2 subunit 3	4.91017e+07
P41219	PERI_HUMAN	PRPH	Peripherin	1.02358e+07
P41221	WNT5A_HUMAN	WNT5A	Protein Wnt-5a	5.9322e+06
P41223	BUD31_HUMAN	BUD31	Protein BUD31 homolog	1.29667e+07
P41227	NAA10_HUMAN	NAA10	N-alpha-acetyltransferase 10	1.5223e+07
P41236	IPP2_HUMAN	PPP1R2	Protein phosphatase inhibitor 2	2.37162e+07
P41240	CSK_HUMAN	CSK	Tyrosine-protein kinase CSK	1.01823e+07
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	2.94717e+07
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	2.59327e+07
P42025	ACTY_HUMAN	ACTR1B	Beta-centractin	1.12188e+07
P42126	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	3.93652e+07
P42166	LAP2A_HUMAN	TMPO	Lamina-associated polypeptide 2, isoform alpha	3.39161e+08
P42167	LAP2B_HUMAN	TMPO	Lamina-associated polypeptide 2, isoforms beta/gamma	1.15079e+08
P42224	STAT1_HUMAN	STAT1	Signal transducer and activator of transcription 1-alpha/beta	2.27769e+07
P42226	STAT6_HUMAN	STAT6	Signal transducer and activator of transcription 6	1.52957e+07
P42229	STA5A_HUMAN	STAT5A	Signal transducer and activator of transcription 5A	1.14649e+07
P42285	MTREX_HUMAN	MTREX	Exosome RNA helicase MTR4	1.63557e+07
P42330	AK1C3_HUMAN	AKR1C3	Aldo-keto reductase family 1 member C3	1.14231e+07
P42356	PI4KA_HUMAN	PI4KA	Phosphatidylinositol 4-kinase alpha	2.51751e+06
P42566	EPS15_HUMAN	EPS15	Epidermal growth factor receptor substrate 15	6.01443e+06
P42574	CASP3_HUMAN	CASP3	Caspase-3	8.74151e+06
P42575	CASP2_HUMAN	CASP2	Caspase-2	2.92279e+06
P42677	RS27_HUMAN	RPS27	Small ribosomal subunit protein eS27	6.62146e+07
P42696	RBM34_HUMAN	RBM34	RNA-binding protein 34	6.10293e+07
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	3.5156e+07
P42765	THIM_HUMAN	ACAA2	3-ketoacyl-CoA thiolase, mitochondrial	4.50469e+07
P42766	RL35_HUMAN	RPL35	Large ribosomal subunit protein uL29	1.52202e+08
P42771;P42772	CDN2A_HUMAN;CDN2B_HUMAN	CDKN2A;CDKN2B	Cyclin-dependent kinase inhibitor 2A	1.67404e+06
P42773	CDN2C_HUMAN	CDKN2C	Cyclin-dependent kinase 4 inhibitor C	8.56731e+06
P42785	PCP_HUMAN	PRCP	Lysosomal Pro-X carboxypeptidase	7.28809e+07
P42858	HD_HUMAN	HTT	Huntingtin	4.40885e+06
P42892	ECE1_HUMAN	ECE1	Endothelin-converting enzyme 1	7.31977e+06
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit beta	2.77517e+07
P43121	MUC18_HUMAN	MCAM	Cell surface glycoprotein MUC18	4.04895e+07
P43155	CACP_HUMAN	CRAT	Carnitine O-acetyltransferase	6.91569e+06
P43243	MATR3_HUMAN	MATR3	Matrin-3	1.00876e+08
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	2.15907e+07
P43304	GPDM_HUMAN	GPD2	Glycerol-3-phosphate dehydrogenase, mitochondrial	1.33736e+07
P43307	SSRA_HUMAN	SSR1	Translocon-associated protein subunit alpha	5.47507e+07
P43358;P43363	MAGA4_HUMAN;MAGAA_HUMAN	MAGEA10;MAGEA4	Melanoma-associated antigen 4	1.37162e+07
P43378	PTN9_HUMAN	PTPN9	Tyrosine-protein phosphatase non-receptor type 9	3.47941e+06
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	1.6455e+08
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	4.81265e+07
P43652	AFAM_HUMAN	AFM	Afamin	4.11059e+06
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	4.19321e+07
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	1.12566e+07
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	2.79488e+07
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	8.27183e+07
P45973	CBX5_HUMAN	CBX5	Chromobox protein homolog 5	2.59052e+07
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	4.13682e+07
P45985	MP2K4_HUMAN	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4	2.76191e+06
P46013	KI67_HUMAN	MKI67	Proliferation marker protein Ki-67	4.29469e+06
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	1.30965e+07
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	2.54009e+07
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	8.61265e+07
P46100	ATRX_HUMAN	ATRX	Transcriptional regulator ATRX	4.73734e+06
P46108	CRK_HUMAN	CRK	Adapter molecule crk	3.17133e+07
P46109	CRKL_HUMAN	CRKL	Crk-like protein	2.55525e+07
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	5.55584e+06
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	2.00943e+07
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	6.96457e+07
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	3.44084e+07
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	7.5704e+06
P46776	RL27A_HUMAN	RPL27A	Large ribosomal subunit protein uL15	3.18984e+08
P46777	RL5_HUMAN	RPL5	Large ribosomal subunit protein uL18	9.81201e+07
P46778	RL21_HUMAN	RPL21	Large ribosomal subunit protein eL21	1.64928e+08
P46779	RL28_HUMAN	RPL28	Large ribosomal subunit protein eL28	6.43399e+07
P46781	RS9_HUMAN	RPS9	Small ribosomal subunit protein uS4	2.33035e+08
P46782	RS5_HUMAN	RPS5	Small ribosomal subunit protein uS7	4.80033e+07
P46783	RS10_HUMAN	RPS10	Small ribosomal subunit protein eS10	6.77868e+07
P46821	MAP1B_HUMAN	MAP1B	Microtubule-associated protein 1B	4.66162e+07
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	2.3595e+08
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	2.01792e+07
P46939	UTRN_HUMAN	UTRN	Utrophin	1.67516e+08
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	4.63861e+07
P46952	3HAO_HUMAN	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	1.28714e+07
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	5.7662e+06
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	3.87188e+07
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	4.73023e+07
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	1.37298e+08
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	8.74274e+07
P47895	AL1A3_HUMAN	ALDH1A3	Retinaldehyde dehydrogenase 3	1.45893e+07
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	1.97309e+07
P47914	RL29_HUMAN	RPL29	Large ribosomal subunit protein eL29	1.78591e+08
P47929	LEG7_HUMAN	LGALS7	Galectin-7	2.90776e+06
P47972	NPTX2_HUMAN	NPTX2	Neuronal pentraxin-2	1.38307e+07
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	2.78395e+07
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	1.02702e+08
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	8.21635e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	1.82367e+06
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	8.23796e+06
P48436	SOX9_HUMAN	SOX9	Transcription factor SOX-9	4.49163e+06
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	2.91405e+07
P48449	LSS_HUMAN	LSS	Lanosterol synthase	2.02738e+07
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	3.49565e+06
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	4.86201e+06
P48553	TPC10_HUMAN	TRAPPC10	Trafficking protein particle complex subunit 10	2.3809e+06
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	3.67875e+07
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	6.22254e+06
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	3.82833e+07
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	8.19741e+07
P48681	NEST_HUMAN	NES	Nestin	3.42511e+08
