Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200928yuanch_Connie_TCPA_60minDIA_b1-8.mzML
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	3.46833e+07
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	6.6092e+06
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	3.16549e+07
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	1.11272e+08
P48668	K2C6C_HUMAN	KRT6C	Keratin, type II cytoskeletal 6C	8.72166e+06
P48681	NEST_HUMAN	NES	Nestin	1.73554e+07
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	1.5213e+07
P48728	GCST_HUMAN	AMT	Aminomethyltransferase, mitochondrial	3.13825e+07
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	1.0451e+07
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	2.7339e+08
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	1.64762e+07
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	5.18358e+06
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	9.506e+06
P49023	PAXI_HUMAN	PXN	Paxillin	3.92096e+06
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	1.63407e+08
P49207	RL34_HUMAN	RPL34	Large ribosomal subunit protein eL34	4.34266e+08
P49247	RPIA_HUMAN	RPIA	Ribose-5-phosphate isomerase	2.05571e+07
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	2.02737e+08
P49326	FMO5_HUMAN	FMO5	Flavin-containing monooxygenase 5	1.18544e+07
P49327	FAS_HUMAN	FASN	Fatty acid synthase	6.25116e+07
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	1.35791e+07
P49356	FNTB_HUMAN	FNTB	Protein farnesyltransferase subunit beta	3.16353e+06
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	1.45137e+08
P49406	RM19_HUMAN	MRPL19	Large ribosomal subunit protein bL19m	1.34871e+07
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	1.51363e+07
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	2.77773e+08
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	1.32374e+08
P49448	DHE4_HUMAN	GLUD2	Glutamate dehydrogenase 2, mitochondrial	1.20327e+07
P49458	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein	5.21278e+07
P49585	PCY1A_HUMAN	PCYT1A	Choline-phosphate cytidylyltransferase A	2.4516e+07
P49588	SYAC_HUMAN	AARS1	Alanine--tRNA ligase, cytoplasmic	1.12347e+08
P49589	SYCC_HUMAN	CARS1	Cysteine--tRNA ligase, cytoplasmic	3.72219e+07
P49591	SYSC_HUMAN	SARS1	Serine--tRNA ligase, cytoplasmic	5.93169e+07
P49593	PPM1F_HUMAN	PPM1F	Protein phosphatase 1F	2.47145e+07
P49638	TTPA_HUMAN	TTPA	Alpha-tocopherol transfer protein	677689
P49720	PSB3_HUMAN	PSMB3	Proteasome subunit beta type-3	6.95693e+07
P49721	PSB2_HUMAN	PSMB2	Proteasome subunit beta type-2	7.08008e+07
P49747	COMP_HUMAN	COMP	Cartilage oligomeric matrix protein	1.08028e+07
P49748	ACADV_HUMAN	ACADVL	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	1.31735e+08
P49750	YLPM1_HUMAN	YLPM1	YLP motif-containing protein 1	6.1531e+06
P49755	TMEDA_HUMAN	TMED10	Transmembrane emp24 domain-containing protein 10	2.02166e+08
P49756	RBM25_HUMAN	RBM25	RNA-binding protein 25	2.05396e+07
P49757	NUMB_HUMAN	NUMB	Protein numb homolog	232557
P49770	EI2BB_HUMAN	EIF2B2	Translation initiation factor eIF-2B subunit beta	1.44979e+07
P49773	HINT1_HUMAN	HINT1	Adenosine 5'-monophosphoramidase HINT1	1.02535e+08
P49789	FHIT_HUMAN	FHIT	Bis(5'-adenosyl)-triphosphatase	1.81141e+07
P49792	RBP2_HUMAN	RANBP2	E3 SUMO-protein ligase RanBP2	1.15744e+07
P49821	NDUV1_HUMAN	NDUFV1	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	1.02554e+08
P49840	GSK3A_HUMAN	GSK3A	Glycogen synthase kinase-3 alpha	5.77287e+06
P49841	GSK3B_HUMAN	GSK3B	Glycogen synthase kinase-3 beta	3.26281e+06
P49902	5NTC_HUMAN	NT5C2	Cytosolic purine 5'-nucleotidase	1.14461e+07
P49903	SPS1_HUMAN	SEPHS1	Selenide, water dikinase 1	1.18591e+07
P49914	MTHFS_HUMAN	MTHFS	5-formyltetrahydrofolate cyclo-ligase	1.60363e+07
P49915	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing]	1.00243e+07
P49916	DNLI3_HUMAN	LIG3	DNA ligase 3	5.74518e+06
P49959	MRE11_HUMAN	MRE11	Double-strand break repair protein MRE11	8.28005e+06
P49961	ENTP1_HUMAN	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	2.53926e+07
P50120	RET2_HUMAN	RBP2	Retinol-binding protein 2	3.17719e+06
P50148	GNAQ_HUMAN	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha	2.2694e+07
P50213	IDH3A_HUMAN	IDH3A	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	7.7006e+07
P50225;P50226	ST1A1_HUMAN;ST1A2_HUMAN	SULT1A1;SULT1A2	Sulfotransferase 1A1	6.07369e+06
P50238	CRIP1_HUMAN	CRIP1	Cysteine-rich protein 1	7.71952e+07
P50281	MMP14_HUMAN	MMP14	Matrix metalloproteinase-14	6.27355e+06
P50336	PPOX_HUMAN	PPOX	Protoporphyrinogen oxidase	7.68077e+06
P50395	GDIB_HUMAN	GDI2	Rab GDP dissociation inhibitor beta	2.11066e+08
P50402	EMD_HUMAN	EMD	Emerin	2.52429e+07
P50416	CPT1A_HUMAN	CPT1A	Carnitine O-palmitoyltransferase 1, liver isoform	2.39967e+07
P50440	GATM_HUMAN	GATM	Glycine amidinotransferase, mitochondrial	2.45252e+09
P50453	SPB9_HUMAN	SERPINB9	Serpin B9	2.77076e+07
P50454	SERPH_HUMAN	SERPINH1	Serpin H1	1.32045e+08
P50479	PDLI4_HUMAN	PDLIM4	PDZ and LIM domain protein 4	3.77848e+07
P50502	F10A1_HUMAN	ST13	Hsc70-interacting protein	8.42658e+07
P50552	VASP_HUMAN	VASP	Vasodilator-stimulated phosphoprotein	3.35877e+07
P50570	DYN2_HUMAN	DNM2	Dynamin-2	4.7435e+07
P50579	MAP2_HUMAN	METAP2	Methionine aminopeptidase 2	1.11458e+07
P50750	CDK9_HUMAN	CDK9	Cyclin-dependent kinase 9	2.71644e+06
P50851	LRBA_HUMAN	LRBA	Lipopolysaccharide-responsive and beige-like anchor protein	3.89372e+07
P50895	BCAM_HUMAN	BCAM	Basal cell adhesion molecule	4.70562e+07
P50897	PPT1_HUMAN	PPT1	Palmitoyl-protein thioesterase 1	5.91326e+07
P50914	RL14_HUMAN	RPL14	Large ribosomal subunit protein eL14	4.43514e+08
P50990	TCPQ_HUMAN	CCT8	T-complex protein 1 subunit theta	1.20896e+08
P50991	TCPD_HUMAN	CCT4	T-complex protein 1 subunit delta	1.53228e+08
P50993	AT1A2_HUMAN	ATP1A2	Sodium/potassium-transporting ATPase subunit alpha-2	5.64711e+06
P50995	ANX11_HUMAN	ANXA11	Annexin A11	7.54166e+07
P51003;Q9BWT3;Q9NRJ5	PAPOA_HUMAN;PAPOB_HUMAN;PAPOG_HUMAN	PAPOLA;PAPOLB;PAPOLG	Poly(A) polymerase alpha	3.30351e+06
P51114	FXR1_HUMAN	FXR1	RNA-binding protein FXR1	2.44884e+07
P51148	RAB5C_HUMAN	RAB5C	Ras-related protein Rab-5C	5.07646e+07
P51149	RAB7A_HUMAN	RAB7A	Ras-related protein Rab-7a	1.13871e+08
P51151	RAB9A_HUMAN	RAB9A	Ras-related protein Rab-9A	1.77825e+07
P51153	RAB13_HUMAN	RAB13	Ras-related protein Rab-13	2.28125e+07
P51159	RB27A_HUMAN	RAB27A	Ras-related protein Rab-27A	3.5717e+07
P51178	PLCD1_HUMAN	PLCD1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1	4.9161e+06
P51397	DAP1_HUMAN	DAP	Death-associated protein 1	1.05341e+07
P51398	RT29_HUMAN	DAP3	Small ribosomal subunit protein mS29	8.04731e+06
P51452	DUS3_HUMAN	DUSP3	Dual specificity protein phosphatase 3	2.91164e+07
P51531	SMCA2_HUMAN	SMARCA2	Probable global transcription activator SNF2L2	2.14615e+06
P51532	SMCA4_HUMAN	SMARCA4	Transcription activator BRG1	8.25173e+06
P51553	IDH3G_HUMAN	IDH3G	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	1.00959e+07
P51570	GALK1_HUMAN	GALK1	Galactokinase	3.80908e+07
P51571	SSRD_HUMAN	SSR4	Translocon-associated protein subunit delta	7.55694e+08
P51572	BAP31_HUMAN	BCAP31	B-cell receptor-associated protein 31	1.43609e+08
P51580	TPMT_HUMAN	TPMT	Thiopurine S-methyltransferase	1.02247e+08
P51606	RENBP_HUMAN	RENBP	N-acylglucosamine 2-epimerase	1.01554e+08
P51608	MECP2_HUMAN	MECP2	Methyl-CpG-binding protein 2	1.95555e+07
P51610	HCFC1_HUMAN	HCFC1	Host cell factor 1	1.32495e+07
P51617	IRAK1_HUMAN	IRAK1	Interleukin-1 receptor-associated kinase 1	3.18435e+06
P51648	AL3A2_HUMAN	ALDH3A2	Aldehyde dehydrogenase family 3 member A2	3.51993e+07
P51649	SSDH_HUMAN	ALDH5A1	Succinate-semialdehyde dehydrogenase, mitochondrial	1.3497e+07
P51659	DHB4_HUMAN	HSD17B4	Peroxisomal multifunctional enzyme type 2	5.24945e+07
P51665	PSMD7_HUMAN	PSMD7	26S proteasome non-ATPase regulatory subunit 7	2.59381e+07
P51687	SUOX_HUMAN	SUOX	Sulfite oxidase, mitochondrial	1.98677e+07
P51688	SPHM_HUMAN	SGSH	N-sulphoglucosamine sulphohydrolase	2.34741e+07
P51689	ARSD_HUMAN	ARSD	Arylsulfatase D	1.48235e+07
P51690	ARSL_HUMAN	ARSL	Arylsulfatase L	2.9924e+07
P51809	VAMP7_HUMAN	VAMP7	Vesicle-associated membrane protein 7	6.2737e+06
P51812	KS6A3_HUMAN	RPS6KA3	Ribosomal protein S6 kinase alpha-3	1.46257e+07
P51858	HDGF_HUMAN	HDGF	Hepatoma-derived growth factor	7.64512e+07
P51884	LUM_HUMAN	LUM	Lumican	6.37051e+08
P51888	PRELP_HUMAN	PRELP	Prolargin	2.86178e+08
P51911	CNN1_HUMAN	CNN1	Calponin-1	4.37416e+08
P51970	NDUA8_HUMAN	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	1.2828e+07
P51991	ROA3_HUMAN	HNRNPA3	Heterogeneous nuclear ribonucleoprotein A3	1.79221e+08
P52209	6PGD_HUMAN	PGD	6-phosphogluconate dehydrogenase, decarboxylating	1.58269e+08
P52272	HNRPM_HUMAN	HNRNPM	Heterogeneous nuclear ribonucleoprotein M	2.77076e+08
P52298	NCBP2_HUMAN	NCBP2	Nuclear cap-binding protein subunit 2	1.37315e+07
P52306	GDS1_HUMAN	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	6.17552e+07
P52434	RPAB3_HUMAN	POLR2H	DNA-directed RNA polymerases I, II, and III subunit RPABC3	8.32812e+06
P52564	MP2K6_HUMAN	MAP2K6	Dual specificity mitogen-activated protein kinase kinase 6	1.39135e+07
P52565	GDIR1_HUMAN	ARHGDIA	Rho GDP-dissociation inhibitor 1	3.62161e+08
P52566	GDIR2_HUMAN	ARHGDIB	Rho GDP-dissociation inhibitor 2	4.63034e+07
P52594	AGFG1_HUMAN	AGFG1	Arf-GAP domain and FG repeat-containing protein 1	7.19151e+06
P52597	HNRPF_HUMAN	HNRNPF	Heterogeneous nuclear ribonucleoprotein F	1.48237e+08
P52630	STAT2_HUMAN	STAT2	Signal transducer and activator of transcription 2	8.18521e+06
P52655	TF2AA_HUMAN	GTF2A1	Transcription initiation factor IIA subunit 1	4.48263e+06
P52701	MSH6_HUMAN	MSH6	DNA mismatch repair protein Msh6	3.1871e+06
P52735	VAV2_HUMAN	VAV2	Guanine nucleotide exchange factor VAV2	7.08747e+06
P52758	RIDA_HUMAN	RIDA	2-iminobutanoate/2-iminopropanoate deaminase	3.61838e+07
P52788	SPSY_HUMAN	SMS	Spermine synthase	1.97678e+07
P52790	HXK3_HUMAN	HK3	Hexokinase-3	4.70555e+06
P52815	RM12_HUMAN	MRPL12	Large ribosomal subunit protein bL12m	1.13122e+07
P52888	THOP1_HUMAN	THOP1	Thimet oligopeptidase	2.69582e+07
P52895	AK1C2_HUMAN	AKR1C2	Aldo-keto reductase family 1 member C2	1.50101e+07
P52907	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1	2.20286e+08
P52943	CRIP2_HUMAN	CRIP2	Cysteine-rich protein 2	1.13946e+08
P52948	NUP98_HUMAN	NUP98	Nuclear pore complex protein Nup98-Nup96	1.13544e+07
P53004	BIEA_HUMAN	BLVRA	Biliverdin reductase A	3.20416e+07
P53007	TXTP_HUMAN	SLC25A1	Tricarboxylate transport protein, mitochondrial	1.87172e+07
P53041	PPP5_HUMAN	PPP5C	Serine/threonine-protein phosphatase 5	2.83995e+07
P53365	ARFP2_HUMAN	ARFIP2	Arfaptin-2	1.10311e+07
P53367	ARFP1_HUMAN	ARFIP1	Arfaptin-1	1.97025e+07
P53384	NUBP1_HUMAN	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1	1.40741e+07
P53396	ACLY_HUMAN	ACLY	ATP-citrate synthase	8.17113e+07
P53582	MAP11_HUMAN	METAP1	Methionine aminopeptidase 1	4.23705e+07
P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	5.48822e+07
P53602	MVD1_HUMAN	MVD	Diphosphomevalonate decarboxylase	9.11068e+06
P53609	PGTB1_HUMAN	PGGT1B	Geranylgeranyl transferase type-1 subunit beta	7.80348e+06
P53611	PGTB2_HUMAN	RABGGTB	Geranylgeranyl transferase type-2 subunit beta	9.19619e+06
P53618	COPB_HUMAN	COPB1	Coatomer subunit beta	7.14439e+07
P53621	COPA_HUMAN	COPA	Coatomer subunit alpha	1.71718e+08
P53634	CATC_HUMAN	CTSC	Dipeptidyl peptidase 1	3.15419e+07
P53680	AP2S1_HUMAN	AP2S1	AP-2 complex subunit sigma	4.22213e+07
P53814	SMTN_HUMAN	SMTN	Smoothelin	6.55106e+07
P53990	IST1_HUMAN	IST1	IST1 homolog	2.15977e+07
P53992	SC24C_HUMAN	SEC24C	Protein transport protein Sec24C	9.16842e+07
P53999	TCP4_HUMAN	SUB1	Activated RNA polymerase II transcriptional coactivator p15	1.19559e+08
P54105	ICLN_HUMAN	CLNS1A	Methylosome subunit pICln	5.61016e+06
P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic	1.03973e+08
P54252	ATX3_HUMAN	ATXN3	Ataxin-3	1.7343e+06
P54289	CA2D1_HUMAN	CACNA2D1	Voltage-dependent calcium channel subunit alpha-2/delta-1	9.87801e+06
P54315	LIPR1_HUMAN	PNLIPRP1	Inactive pancreatic lipase-related protein 1	2.19852e+08
P54317	LIPR2_HUMAN	PNLIPRP2	Pancreatic lipase-related protein 2	1.1465e+09
P54577	SYYC_HUMAN	YARS1	Tyrosine--tRNA ligase, cytoplasmic	9.24082e+07
P54578	UBP14_HUMAN	USP14	Ubiquitin carboxyl-terminal hydrolase 14	8.00161e+07
P54619	AAKG1_HUMAN	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1	5.5636e+07
P54646	AAPK2_HUMAN	PRKAA2	5'-AMP-activated protein kinase catalytic subunit alpha-2	3.90115e+06
P54652	HSP72_HUMAN	HSPA2	Heat shock-related 70 kDa protein 2	2.54845e+07
P54687	BCAT1_HUMAN	BCAT1	Branched-chain-amino-acid aminotransferase, cytosolic	8.98335e+07
P54709	AT1B3_HUMAN	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3	1.10809e+07
P54710	ATNG_HUMAN	FXYD2	Sodium/potassium-transporting ATPase subunit gamma	4.80934e+06
P54725	RD23A_HUMAN	RAD23A	UV excision repair protein RAD23 homolog A	2.22741e+07
P54727	RD23B_HUMAN	RAD23B	UV excision repair protein RAD23 homolog B	7.87042e+07
P54753	EPHB3_HUMAN	EPHB3	Ephrin type-B receptor 3	2.78731e+06
P54802	ANAG_HUMAN	NAGLU	Alpha-N-acetylglucosaminidase	4.40796e+06
P54819	KAD2_HUMAN	AK2	Adenylate kinase 2, mitochondrial	7.6189e+07
P54868	HMCS2_HUMAN	HMGCS2	Hydroxymethylglutaryl-CoA synthase, mitochondrial	1.09851e+08
P54886	P5CS_HUMAN	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase	8.97618e+07
P54920	SNAA_HUMAN	NAPA	Alpha-soluble NSF attachment protein	3.42052e+07
P54922	ADPRH_HUMAN	ADPRH	ADP-ribosylhydrolase ARH1	5.53391e+06
P55010	IF5_HUMAN	EIF5	Eukaryotic translation initiation factor 5	1.11181e+08
P55011	S12A2_HUMAN	SLC12A2	Solute carrier family 12 member 2	1.77015e+07
P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4	5.92649e+07
P55039	DRG2_HUMAN	DRG2	Developmentally-regulated GTP-binding protein 2	1.24095e+07
P55058	PLTP_HUMAN	PLTP	Phospholipid transfer protein	1.87371e+07
P55060	XPO2_HUMAN	CSE1L	Exportin-2	9.06868e+08
P55061	BI1_HUMAN	TMBIM6	Bax inhibitor 1	3.23872e+06
P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase	2.73621e+08
P55083	MFAP4_HUMAN	MFAP4	Microfibril-associated glycoprotein 4	9.94518e+07
P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial	2.42772e+08
P55145	MANF_HUMAN	MANF	Mesencephalic astrocyte-derived neurotrophic factor	5.62393e+07
P55157	MTP_HUMAN	MTTP	Microsomal triglyceride transfer protein large subunit	1.77494e+07
P55160	NCKPL_HUMAN	NCKAP1L	Nck-associated protein 1-like	1.93132e+06
P55196	AFAD_HUMAN	AFDN	Afadin	1.32072e+07
P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1	5.16085e+07
P55210	CASP7_HUMAN	CASP7	Caspase-7	4.0277e+06
P55212	CASP6_HUMAN	CASP6	Caspase-6	5.12552e+06
P55259	GP2_HUMAN	GP2	Pancreatic secretory granule membrane major glycoprotein GP2	1.89417e+09
P55263	ADK_HUMAN	ADK	Adenosine kinase	3.72958e+07
P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase	2.68165e+07
P55268	LAMB2_HUMAN	LAMB2	Laminin subunit beta-2	1.47093e+08
P55290	CAD13_HUMAN	CDH13	Cadherin-13	1.69828e+06
P55327	TPD52_HUMAN	TPD52	Tumor protein D52	3.46551e+07
P55735	SEC13_HUMAN	SEC13	Protein SEC13 homolog	9.99316e+07
P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1	7.63371e+07
P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase	9.22369e+07
P55789	ALR_HUMAN	GFER	FAD-linked sulfhydryl oxidase ALR	903503
P55795	HNRH2_HUMAN	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2	3.77961e+07
P55809	SCOT1_HUMAN	OXCT1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	5.93447e+06
P55854;P61956;Q6EEV6	SUMO2_HUMAN;SUMO3_HUMAN;SUMO4_HUMAN	SUMO2;SUMO3;SUMO4	Small ubiquitin-related modifier 3	8.94523e+07
P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B	1.10758e+08
P55899	FCGRN_HUMAN	FCGRT	IgG receptor FcRn large subunit p51	5.34889e+06
P55957	BID_HUMAN	BID	BH3-interacting domain death agonist	1.25963e+07
P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic	6.43657e+07
P56199	ITA1_HUMAN	ITGA1	Integrin alpha-1	2.70312e+07
P56381;Q5VTU8	AT5EL_HUMAN;ATP5E_HUMAN	ATP5F1E;ATP5F1EP2	ATP synthase subunit epsilon, mitochondrial	8.0779e+07
P56385	ATP5I_HUMAN	ATP5ME	ATP synthase subunit e, mitochondrial	5.2796e+07
P56470	LEG4_HUMAN	LGALS4	Galectin-4	8.03978e+07
P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6	6.41552e+07
P56545	CTBP2_HUMAN	CTBP2	C-terminal-binding protein 2	8.43523e+06
P56556	NDUA6_HUMAN	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	4.35323e+07
P56945	BCAR1_HUMAN	BCAR1	Breast cancer anti-estrogen resistance protein 1	1.39147e+06
P57088	TMM33_HUMAN	TMEM33	Transmembrane protein 33	2.98829e+07
P57105	SYJ2B_HUMAN	SYNJ2BP	Synaptojanin-2-binding protein	2.10687e+07
P57735	RAB25_HUMAN	RAB25	Ras-related protein Rab-25	6.50782e+07
P57737	CORO7_HUMAN	CORO7	Coronin-7	1.47914e+07
P57740	NU107_HUMAN	NUP107	Nuclear pore complex protein Nup107	2.15781e+07
P57764	GSDMD_HUMAN	GSDMD	Gasdermin-D	1.4613e+07
P57772	SELB_HUMAN	EEFSEC	Selenocysteine-specific elongation factor	1.46864e+07
P58107	EPIPL_HUMAN	EPPK1	Epiplakin	1.94958e+07
P58499	FAM3B_HUMAN	FAM3B	Protein FAM3B	3.02661e+07
P58546	MTPN_HUMAN	MTPN	Myotrophin	5.59179e+07
P59190	RAB15_HUMAN	RAB15	Ras-related protein Rab-15	2.56815e+08
P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4	1.58948e+08
P60033	CD81_HUMAN	CD81	CD81 antigen	1.6421e+07
P60174	TPIS_HUMAN	TPI1	Triosephosphate isomerase	6.64517e+08
P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E	7.09746e+07
P60468	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta	2.44593e+08
P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6	1.46624e+09
P60709;P63261	ACTB_HUMAN;ACTG_HUMAN	ACTB;ACTG1	Actin, cytoplasmic 1	8.4857e+09
P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I	3.67385e+08
P60866	RS20_HUMAN	RPS20	Small ribosomal subunit protein uS10	4.84682e+08
P60891	PRPS1_HUMAN	PRPS1	Ribose-phosphate pyrophosphokinase 1	2.01528e+07
P60900	PSA6_HUMAN	PSMA6	Proteasome subunit alpha type-6	1.37625e+08
P60903	S10AA_HUMAN	S100A10	Protein S100-A10	2.62695e+07
P60953	CDC42_HUMAN	CDC42	Cell division control protein 42 homolog	2.57513e+07
P60981	DEST_HUMAN	DSTN	Destrin	2.11475e+08
P60983	GMFB_HUMAN	GMFB	Glia maturation factor beta	1.09412e+07
P61006	RAB8A_HUMAN	RAB8A	Ras-related protein Rab-8A	1.05054e+08
P61009	SPCS3_HUMAN	SPCS3	Signal peptidase complex subunit 3	1.30168e+08
P61011	SRP54_HUMAN	SRP54	Signal recognition particle subunit SRP54	2.36745e+07
P61018	RAB4B_HUMAN	RAB4B	Ras-related protein Rab-4B	1.43088e+07
P61019	RAB2A_HUMAN	RAB2A	Ras-related protein Rab-2A	1.19529e+08
P61020	RAB5B_HUMAN	RAB5B	Ras-related protein Rab-5B	2.3083e+07
P61026	RAB10_HUMAN	RAB10	Ras-related protein Rab-10	2.20837e+07
P61077;P62837	UB2D2_HUMAN;UB2D3_HUMAN	UBE2D2;UBE2D3	Ubiquitin-conjugating enzyme E2 D3	3.46381e+07
P61081	UBC12_HUMAN	UBE2M	NEDD8-conjugating enzyme Ubc12	4.86514e+07
P61086	UBE2K_HUMAN	UBE2K	Ubiquitin-conjugating enzyme E2 K	1.73894e+07
P61088	UBE2N_HUMAN	UBE2N	Ubiquitin-conjugating enzyme E2 N	1.49106e+08
P61106	RAB14_HUMAN	RAB14	Ras-related protein Rab-14	1.53394e+08
P61158	ARP3_HUMAN	ACTR3	Actin-related protein 3	1.52972e+08
P61160	ARP2_HUMAN	ACTR2	Actin-related protein 2	1.3706e+08
P61163	ACTZ_HUMAN	ACTR1A	Alpha-centractin	5.13487e+07
P61165	TM258_HUMAN	TMEM258	Transmembrane protein 258	6.60014e+06
P61201	CSN2_HUMAN	COPS2	COP9 signalosome complex subunit 2	1.36668e+07
P61204;P84077	ARF1_HUMAN;ARF3_HUMAN	ARF1;ARF3	ADP-ribosylation factor 3	2.29635e+08
P61221	ABCE1_HUMAN	ABCE1	ATP-binding cassette sub-family E member 1	3.49573e+07
P61225	RAP2B_HUMAN	RAP2B	Ras-related protein Rap-2b	6.86377e+06
P61247	RS3A_HUMAN	RPS3A	Small ribosomal subunit protein eS1	6.1205e+08
P61254	RL26_HUMAN	RPL26	Large ribosomal subunit protein uL24	2.26087e+08
P61278	SMS_HUMAN	SST	Somatostatin	9.20131e+06
P61289	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3	2.0869e+07
P61313	RL15_HUMAN	RPL15	Large ribosomal subunit protein eL15	4.37462e+08
P61326;Q96A72	MGN2_HUMAN;MGN_HUMAN	MAGOH;MAGOHB	Protein mago nashi homolog	3.59445e+07
P61353	RL27_HUMAN	RPL27	Large ribosomal subunit protein eL27	3.22514e+08
P61421	VA0D1_HUMAN	ATP6V0D1	V-type proton ATPase subunit d 1	2.31975e+07
P61457	PHS_HUMAN	PCBD1	Pterin-4-alpha-carbinolamine dehydratase	1.34506e+08
P61513	RL37A_HUMAN	RPL37A	Large ribosomal subunit protein eL43	1.19349e+08
P61586	RHOA_HUMAN	RHOA	Transforming protein RhoA	1.16679e+07
P61604	CH10_HUMAN	HSPE1	10 kDa heat shock protein, mitochondrial	4.13042e+08
P61619	S61A1_HUMAN	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	1.06293e+08
P61626	LYSC_HUMAN	LYZ	Lysozyme C	8.73008e+07
P61758	PFD3_HUMAN	VBP1	Prefoldin subunit 3	5.98117e+06
P61764	STXB1_HUMAN	STXBP1	Syntaxin-binding protein 1	6.66415e+06
P61769	B2MG_HUMAN	B2M	Beta-2-microglobulin	1.58974e+07
P61803	DAD1_HUMAN	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	9.52363e+07
P61923	COPZ1_HUMAN	COPZ1	Coatomer subunit zeta-1	6.77482e+07
P61927	RL37_HUMAN	RPL37	Large ribosomal subunit protein eL37	1.77033e+07
P61960	UFM1_HUMAN	UFM1	Ubiquitin-fold modifier 1	1.49218e+08
P61962	DCAF7_HUMAN	DCAF7	DDB1- and CUL4-associated factor 7	7.3757e+06
P61964	WDR5_HUMAN	WDR5	WD repeat-containing protein 5	5.23611e+06
P61966	AP1S1_HUMAN	AP1S1	AP-1 complex subunit sigma-1A	2.18214e+07
P61970	NTF2_HUMAN	NUTF2	Nuclear transport factor 2	8.3225e+07
