Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
P46777	RL5_HUMAN	RPL5	Large ribosomal subunit protein uL18	8.51415e+07
P46778	RL21_HUMAN	RPL21	Large ribosomal subunit protein eL21	2.39628e+08
P46779	RL28_HUMAN	RPL28	Large ribosomal subunit protein eL28	3.62221e+07
P46781	RS9_HUMAN	RPS9	Small ribosomal subunit protein uS4	3.18158e+08
P46782	RS5_HUMAN	RPS5	Small ribosomal subunit protein uS7	2.60488e+07
P46783	RS10_HUMAN	RPS10	Small ribosomal subunit protein eS10	8.72968e+07
P46821	MAP1B_HUMAN	MAP1B	Microtubule-associated protein 1B	1.98593e+07
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	5.98511e+07
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	3.64941e+07
P46939	UTRN_HUMAN	UTRN	Utrophin	4.78886e+08
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	1.67031e+08
P46952	3HAO_HUMAN	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	2.53699e+07
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	4.10282e+07
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	8.69667e+07
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	3.20911e+07
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	661502
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	1.20536e+08
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	2.25409e+08
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	4.02619e+07
P47914	RL29_HUMAN	RPL29	Large ribosomal subunit protein eL29	6.48e+07
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	3.87331e+07
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	2.28898e+08
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	3.08543e+07
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	5.40948e+07
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	1.98197e+07
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	6.11922e+07
P48449	LSS_HUMAN	LSS	Lanosterol synthase	2.74155e+07
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	1.57776e+07
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	6.89231e+07
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	7.79869e+06
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	3.51271e+07
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	4.83604e+07
P48668	K2C6C_HUMAN	KRT6C	Keratin, type II cytoskeletal 6C	1.31352e+07
P48681	NEST_HUMAN	NES	Nestin	8.78148e+07
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	9.55009e+06
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	1.91589e+07
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	5.58335e+07
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	2.80042e+07
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	1.02483e+07
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	3.78122e+07
P49023	PAXI_HUMAN	PXN	Paxillin	1.12945e+07
P49116	NR2C2_HUMAN	NR2C2	Nuclear receptor subfamily 2 group C member 2	2.51025e+06
P49137	MAPK2_HUMAN	MAPKAPK2	MAP kinase-activated protein kinase 2	1.67507e+07
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	9.48694e+07
P49207	RL34_HUMAN	RPL34	Large ribosomal subunit protein eL34	1.70667e+08
P49247	RPIA_HUMAN	RPIA	Ribose-5-phosphate isomerase	8.86888e+06
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	7.3369e+07
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	1.90388e+07
P49327	FAS_HUMAN	FASN	Fatty acid synthase	2.98373e+08
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	1.31233e+07
P49356	FNTB_HUMAN	FNTB	Protein farnesyltransferase subunit beta	2.80455e+06
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	1.11019e+08
P49406	RM19_HUMAN	MRPL19	Large ribosomal subunit protein bL19m	1.36923e+07
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	3.68235e+07
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	1.66854e+08
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	1.00866e+08
P49458	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein	4.55339e+07
P49585	PCY1A_HUMAN	PCYT1A	Choline-phosphate cytidylyltransferase A	3.05628e+07
P49588	SYAC_HUMAN	AARS1	Alanine--tRNA ligase, cytoplasmic	5.56263e+07
P49589	SYCC_HUMAN	CARS1	Cysteine--tRNA ligase, cytoplasmic	1.49769e+07
P49590	SYHM_HUMAN	HARS2	Histidine--tRNA ligase, mitochondrial	1.40975e+07
P49591	SYSC_HUMAN	SARS1	Serine--tRNA ligase, cytoplasmic	4.39298e+07
P49593	PPM1F_HUMAN	PPM1F	Protein phosphatase 1F	1.80637e+07
P49720	PSB3_HUMAN	PSMB3	Proteasome subunit beta type-3	4.07986e+07
P49721	PSB2_HUMAN	PSMB2	Proteasome subunit beta type-2	6.62861e+07
P49736	MCM2_HUMAN	MCM2	DNA replication licensing factor MCM2	6.50297e+06
P49746	TSP3_HUMAN	THBS3	Thrombospondin-3	1.38717e+07
P49748	ACADV_HUMAN	ACADVL	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	9.11324e+07
P49750	YLPM1_HUMAN	YLPM1	YLP motif-containing protein 1	1.70948e+07
P49755	TMEDA_HUMAN	TMED10	Transmembrane emp24 domain-containing protein 10	1.54912e+08
P49756	RBM25_HUMAN	RBM25	RNA-binding protein 25	1.6906e+07
P49757	NUMB_HUMAN	NUMB	Protein numb homolog	8.00474e+06
P49770	EI2BB_HUMAN	EIF2B2	Translation initiation factor eIF-2B subunit beta	1.70832e+07
P49773	HINT1_HUMAN	HINT1	Adenosine 5'-monophosphoramidase HINT1	6.17202e+07
P49790	NU153_HUMAN	NUP153	Nuclear pore complex protein Nup153	7.06315e+06
P49792	RBP2_HUMAN	RANBP2	E3 SUMO-protein ligase RanBP2	1.56994e+07
P49815	TSC2_HUMAN	TSC2	Tuberin	7.23402e+06
P49821	NDUV1_HUMAN	NDUFV1	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	1.96852e+07
P49840	GSK3A_HUMAN	GSK3A	Glycogen synthase kinase-3 alpha	6.7539e+06
P49848	TAF6_HUMAN	TAF6	Transcription initiation factor TFIID subunit 6	6.80446e+06
P49902	5NTC_HUMAN	NT5C2	Cytosolic purine 5'-nucleotidase	1.13296e+07
P49903	SPS1_HUMAN	SEPHS1	Selenide, water dikinase 1	2.47883e+07
P49915	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing]	2.8767e+07
P49916	DNLI3_HUMAN	LIG3	DNA ligase 3	5.42601e+06
P49918	CDN1C_HUMAN	CDKN1C	Cyclin-dependent kinase inhibitor 1C	4.77758e+06
P49959	MRE11_HUMAN	MRE11	Double-strand break repair protein MRE11	2.58213e+07
P49961	ENTP1_HUMAN	ENTPD1	Ectonucleoside triphosphate diphosphohydrolase 1	5.41268e+07
P50135	HNMT_HUMAN	HNMT	Histamine N-methyltransferase	4.29169e+07
P50148	GNAQ_HUMAN	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha	1.86576e+07
P50213	IDH3A_HUMAN	IDH3A	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	4.3182e+07
P50225	ST1A1_HUMAN	SULT1A1	Sulfotransferase 1A1	4.92849e+07
P50238	CRIP1_HUMAN	CRIP1	Cysteine-rich protein 1	1.11788e+08
P50281	MMP14_HUMAN	MMP14	Matrix metalloproteinase-14	2.01296e+07
P50336	PPOX_HUMAN	PPOX	Protoporphyrinogen oxidase	6.49981e+06
P50395	GDIB_HUMAN	GDI2	Rab GDP dissociation inhibitor beta	4.33955e+08
P50402	EMD_HUMAN	EMD	Emerin	5.5742e+07
P50416	CPT1A_HUMAN	CPT1A	Carnitine O-palmitoyltransferase 1, liver isoform	1.8888e+07
P50453	SPB9_HUMAN	SERPINB9	Serpin B9	6.10327e+07
P50454	SERPH_HUMAN	SERPINH1	Serpin H1	9.25247e+08
P50479	PDLI4_HUMAN	PDLIM4	PDZ and LIM domain protein 4	8.00961e+07
P50502	F10A1_HUMAN	ST13	Hsc70-interacting protein	2.03723e+08
P50542	PEX5_HUMAN	PEX5	Peroxisomal targeting signal 1 receptor	4.67716e+06
P50552	VASP_HUMAN	VASP	Vasodilator-stimulated phosphoprotein	6.41379e+07
P50570	DYN2_HUMAN	DNM2	Dynamin-2	3.2599e+07
P50579	MAP2_HUMAN	METAP2	Methionine aminopeptidase 2	7.64964e+06
P50583	AP4A_HUMAN	NUDT2	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]	2.48019e+06
P50613	CDK7_HUMAN	CDK7	Cyclin-dependent kinase 7	3.29731e+06
P50749	RASF2_HUMAN	RASSF2	Ras association domain-containing protein 2	1.28932e+07
P50750	CDK9_HUMAN	CDK9	Cyclin-dependent kinase 9	3.25468e+06
P50851	LRBA_HUMAN	LRBA	Lipopolysaccharide-responsive and beige-like anchor protein	8.89965e+06
P50895	BCAM_HUMAN	BCAM	Basal cell adhesion molecule	4.14182e+07
P50897	PPT1_HUMAN	PPT1	Palmitoyl-protein thioesterase 1	5.0763e+07
P50914	RL14_HUMAN	RPL14	Large ribosomal subunit protein eL14	2.72247e+08
P50990	TCPQ_HUMAN	CCT8	T-complex protein 1 subunit theta	1.03062e+08
P50991	TCPD_HUMAN	CCT4	T-complex protein 1 subunit delta	9.03232e+07
P50995	ANX11_HUMAN	ANXA11	Annexin A11	6.53915e+07
P51003	PAPOA_HUMAN	PAPOLA	Poly(A) polymerase alpha	7.6918e+06
P51114	FXR1_HUMAN	FXR1	RNA-binding protein FXR1	2.54902e+07
P51116	FXR2_HUMAN	FXR2	RNA-binding protein FXR2	1.29564e+07
P51148	RAB5C_HUMAN	RAB5C	Ras-related protein Rab-5C	1.21397e+08
P51149	RAB7A_HUMAN	RAB7A	Ras-related protein Rab-7a	2.41142e+08
P51151	RAB9A_HUMAN	RAB9A	Ras-related protein Rab-9A	1.47981e+07
P51153	RAB13_HUMAN	RAB13	Ras-related protein Rab-13	3.89374e+07
P51159	RB27A_HUMAN	RAB27A	Ras-related protein Rab-27A	8.14703e+06
P51178	PLCD1_HUMAN	PLCD1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1	3.1852e+07
P51398	RT29_HUMAN	DAP3	Small ribosomal subunit protein mS29	6.31472e+06
P51452	DUS3_HUMAN	DUSP3	Dual specificity protein phosphatase 3	2.72528e+07
P51513;Q9UNW9	NOVA1_HUMAN;NOVA2_HUMAN	NOVA1;NOVA2	RNA-binding protein Nova-1	7.61279e+06
P51531	SMCA2_HUMAN	SMARCA2	Probable global transcription activator SNF2L2	2.595e+07
P51532	SMCA4_HUMAN	SMARCA4	Transcription activator BRG1	9.38745e+06
P51553	IDH3G_HUMAN	IDH3G	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	2.18998e+06
P51570	GALK1_HUMAN	GALK1	Galactokinase	4.59181e+08
P51571	SSRD_HUMAN	SSR4	Translocon-associated protein subunit delta	1.34472e+08
P51572	BAP31_HUMAN	BCAP31	B-cell receptor-associated protein 31	7.12713e+07
P51580	TPMT_HUMAN	TPMT	Thiopurine S-methyltransferase	9.35095e+08
P51606	RENBP_HUMAN	RENBP	N-acylglucosamine 2-epimerase	1.33581e+07
P51608	MECP2_HUMAN	MECP2	Methyl-CpG-binding protein 2	7.56539e+07
P51610	HCFC1_HUMAN	HCFC1	Host cell factor 1	4.57609e+07
P51648	AL3A2_HUMAN	ALDH3A2	Aldehyde dehydrogenase family 3 member A2	1.9235e+07
P51649	SSDH_HUMAN	ALDH5A1	Succinate-semialdehyde dehydrogenase, mitochondrial	2.42997e+07
P51659	DHB4_HUMAN	HSD17B4	Peroxisomal multifunctional enzyme type 2	3.36978e+07
P51665	PSMD7_HUMAN	PSMD7	26S proteasome non-ATPase regulatory subunit 7	1.16644e+08
P51668;Q9Y2X8	UB2D1_HUMAN;UB2D4_HUMAN	UBE2D1;UBE2D4	Ubiquitin-conjugating enzyme E2 D1	4.95117e+06
P51687	SUOX_HUMAN	SUOX	Sulfite oxidase, mitochondrial	1.28734e+07
P51688	SPHM_HUMAN	SGSH	N-sulphoglucosamine sulphohydrolase	1.77072e+07
P51798	CLCN7_HUMAN	CLCN7	H(+)/Cl(-) exchange transporter 7	8.66694e+06
P51809	VAMP7_HUMAN	VAMP7	Vesicle-associated membrane protein 7	4.20671e+07
P51812	KS6A3_HUMAN	RPS6KA3	Ribosomal protein S6 kinase alpha-3	1.37645e+07
P51858	HDGF_HUMAN	HDGF	Hepatoma-derived growth factor	1.3906e+08
P51884	LUM_HUMAN	LUM	Lumican	2.07171e+09
P51888	PRELP_HUMAN	PRELP	Prolargin	7.59702e+08
P51911	CNN1_HUMAN	CNN1	Calponin-1	2.14504e+08
P51965;Q969T4;Q96LR5	UB2E1_HUMAN;UB2E2_HUMAN;UB2E3_HUMAN	UBE2E1;UBE2E2;UBE2E3	Ubiquitin-conjugating enzyme E2 E1	3.33819e+06
P51991	ROA3_HUMAN	HNRNPA3	Heterogeneous nuclear ribonucleoprotein A3	3.59235e+08
P52209	6PGD_HUMAN	PGD	6-phosphogluconate dehydrogenase, decarboxylating	1.24269e+08
P52272	HNRPM_HUMAN	HNRNPM	Heterogeneous nuclear ribonucleoprotein M	4.68315e+08
P52292	IMA1_HUMAN	KPNA2	Importin subunit alpha-1	2.7052e+06
P52298	NCBP2_HUMAN	NCBP2	Nuclear cap-binding protein subunit 2	1.46315e+07
P52306	GDS1_HUMAN	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	1.13016e+07
P52434	RPAB3_HUMAN	POLR2H	DNA-directed RNA polymerases I, II, and III subunit RPABC3	1.51973e+07
P52565	GDIR1_HUMAN	ARHGDIA	Rho GDP-dissociation inhibitor 1	4.8079e+08
P52566	GDIR2_HUMAN	ARHGDIB	Rho GDP-dissociation inhibitor 2	1.2666e+08
P52594	AGFG1_HUMAN	AGFG1	Arf-GAP domain and FG repeat-containing protein 1	1.11946e+07
P52597	HNRPF_HUMAN	HNRNPF	Heterogeneous nuclear ribonucleoprotein F	1.31305e+08
P52630	STAT2_HUMAN	STAT2	Signal transducer and activator of transcription 2	1.45724e+07
P52655	TF2AA_HUMAN	GTF2A1	Transcription initiation factor IIA subunit 1	1.2364e+07
P52701	MSH6_HUMAN	MSH6	DNA mismatch repair protein Msh6	1.25492e+07
P52735	VAV2_HUMAN	VAV2	Guanine nucleotide exchange factor VAV2	9.34146e+06
P52756	RBM5_HUMAN	RBM5	RNA-binding protein 5	2.70365e+06
P52788	SPSY_HUMAN	SMS	Spermine synthase	2.06628e+07
P52790	HXK3_HUMAN	HK3	Hexokinase-3	4.74358e+06
P52815	RM12_HUMAN	MRPL12	Large ribosomal subunit protein bL12m	1.15188e+07
P52907	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1	4.42999e+08
P52943	CRIP2_HUMAN	CRIP2	Cysteine-rich protein 2	1.46535e+08
P52948	NUP98_HUMAN	NUP98	Nuclear pore complex protein Nup98-Nup96	3.5838e+08
P53004	BIEA_HUMAN	BLVRA	Biliverdin reductase A	1.66797e+07
P53007	TXTP_HUMAN	SLC25A1	Tricarboxylate transport protein, mitochondrial	2.17984e+07
P53041	PPP5_HUMAN	PPP5C	Serine/threonine-protein phosphatase 5	5.22258e+07
P53367	ARFP1_HUMAN	ARFIP1	Arfaptin-1	3.40978e+07
P53384	NUBP1_HUMAN	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1	1.5757e+07
P53396	ACLY_HUMAN	ACLY	ATP-citrate synthase	3.91459e+07
P53582	MAP11_HUMAN	METAP1	Methionine aminopeptidase 1	8.16042e+06
P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	2.85203e+07
P53602	MVD1_HUMAN	MVD	Diphosphomevalonate decarboxylase	4.11646e+06
P53611	PGTB2_HUMAN	RABGGTB	Geranylgeranyl transferase type-2 subunit beta	9.51244e+06
P53618	COPB_HUMAN	COPB1	Coatomer subunit beta	3.98195e+07
P53621	COPA_HUMAN	COPA	Coatomer subunit alpha	1.28536e+08
P53634	CATC_HUMAN	CTSC	Dipeptidyl peptidase 1	9.57443e+07
P53675	CLH2_HUMAN	CLTCL1	Clathrin heavy chain 2	6.42239e+07
P53680	AP2S1_HUMAN	AP2S1	AP-2 complex subunit sigma	7.28215e+07
P53814	SMTN_HUMAN	SMTN	Smoothelin	2.11394e+06
P53990	IST1_HUMAN	IST1	IST1 homolog	1.03432e+07
P53992	SC24C_HUMAN	SEC24C	Protein transport protein Sec24C	5.12126e+07
P53999	TCP4_HUMAN	SUB1	Activated RNA polymerase II transcriptional coactivator p15	2.39984e+08
P54105	ICLN_HUMAN	CLNS1A	Methylosome subunit pICln	2.80834e+07
P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic	4.6164e+07
P54253	ATX1_HUMAN	ATXN1	Ataxin-1	7.30343e+06
P54289	CA2D1_HUMAN	CACNA2D1	Voltage-dependent calcium channel subunit alpha-2/delta-1	1.52839e+08
P54577	SYYC_HUMAN	YARS1	Tyrosine--tRNA ligase, cytoplasmic	2.99688e+07
P54578	UBP14_HUMAN	USP14	Ubiquitin carboxyl-terminal hydrolase 14	5.68504e+07
P54619	AAKG1_HUMAN	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1	1.26133e+07
P54652	HSP72_HUMAN	HSPA2	Heat shock-related 70 kDa protein 2	5.92892e+07
P54709	AT1B3_HUMAN	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3	1.84886e+07
P54725	RD23A_HUMAN	RAD23A	UV excision repair protein RAD23 homolog A	1.17173e+07
P54727	RD23B_HUMAN	RAD23B	UV excision repair protein RAD23 homolog B	8.48443e+07
P54753	EPHB3_HUMAN	EPHB3	Ephrin type-B receptor 3	3.27357e+06
P54760	EPHB4_HUMAN	EPHB4	Ephrin type-B receptor 4	5.50255e+07
P54802	ANAG_HUMAN	NAGLU	Alpha-N-acetylglucosaminidase	3.25051e+06
P54803	GALC_HUMAN	GALC	Galactocerebrosidase	1.69022e+06
P54819	KAD2_HUMAN	AK2	Adenylate kinase 2, mitochondrial	5.78192e+07
P54821	PRRX1_HUMAN	PRRX1	Paired mesoderm homeobox protein 1	3.2935e+07
P54886	P5CS_HUMAN	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase	2.9276e+07
P54920	SNAA_HUMAN	NAPA	Alpha-soluble NSF attachment protein	4.87324e+07
P55001	MFAP2_HUMAN	MFAP2	Microfibrillar-associated protein 2	3.10354e+06
P55008	AIF1_HUMAN	AIF1	Allograft inflammatory factor 1	2.18399e+07
P55010	IF5_HUMAN	EIF5	Eukaryotic translation initiation factor 5	3.25306e+07
P55011	S12A2_HUMAN	SLC12A2	Solute carrier family 12 member 2	4.28241e+06
P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4	2.10938e+08
P55039	DRG2_HUMAN	DRG2	Developmentally-regulated GTP-binding protein 2	9.00907e+06
P55042	RAD_HUMAN	RRAD	GTP-binding protein RAD	1.46993e+07
P55058	PLTP_HUMAN	PLTP	Phospholipid transfer protein	1.35149e+07
P55060	XPO2_HUMAN	CSE1L	Exportin-2	2.22437e+09
P55061	BI1_HUMAN	TMBIM6	Bax inhibitor 1	2.40442e+06
P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase	2.368e+08
P55081	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1	5.25094e+06
P55083	MFAP4_HUMAN	MFAP4	Microfibril-associated glycoprotein 4	8.65283e+07
P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial	1.18561e+08
P55145	MANF_HUMAN	MANF	Mesencephalic astrocyte-derived neurotrophic factor	1.61442e+07
P55160	NCKPL_HUMAN	NCKAP1L	Nck-associated protein 1-like	4.4718e+06
P55196	AFAD_HUMAN	AFDN	Afadin	1.20802e+07
P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1	1.26777e+08
P55210	CASP7_HUMAN	CASP7	Caspase-7	2.20003e+06
P55212	CASP6_HUMAN	CASP6	Caspase-6	2.94464e+06
P55263	ADK_HUMAN	ADK	Adenosine kinase	1.68335e+07
P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase	4.86325e+07
P55268	LAMB2_HUMAN	LAMB2	Laminin subunit beta-2	2.8324e+07
P55287	CAD11_HUMAN	CDH11	Cadherin-11	4.92777e+07
P55290	CAD13_HUMAN	CDH13	Cadherin-13	7.20288e+07
P55327	TPD52_HUMAN	TPD52	Tumor protein D52	962770
P55345	ANM2_HUMAN	PRMT2	Protein arginine N-methyltransferase 2	1.18842e+07
P55735	SEC13_HUMAN	SEC13	Protein SEC13 homolog	7.2986e+07
P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1	5.63828e+07
P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase	1.12073e+08
P55795	HNRH2_HUMAN	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2	3.36174e+07
P55809	SCOT1_HUMAN	OXCT1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	1.24351e+07
P55854;P61956;Q6EEV6	SUMO2_HUMAN;SUMO3_HUMAN;SUMO4_HUMAN	SUMO2;SUMO3;SUMO4	Small ubiquitin-related modifier 3	8.00247e+07
P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B	7.61213e+07
P55899	FCGRN_HUMAN	FCGRT	IgG receptor FcRn large subunit p51	2.94311e+07
P55957	BID_HUMAN	BID	BH3-interacting domain death agonist	1.34085e+07
P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic	3.91291e+07
P56199	ITA1_HUMAN	ITGA1	Integrin alpha-1	3.33047e+07
P56381;Q5VTU8	AT5EL_HUMAN;ATP5E_HUMAN	ATP5F1E;ATP5F1EP2	ATP synthase subunit epsilon, mitochondrial	2.85852e+07
P56385	ATP5I_HUMAN	ATP5ME	ATP synthase subunit e, mitochondrial	2.592e+07
P56524	HDAC4_HUMAN	HDAC4	Histone deacetylase 4	1.26714e+06
P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6	3.86545e+07
P56545	CTBP2_HUMAN	CTBP2	C-terminal-binding protein 2	1.85506e+07
P56556	NDUA6_HUMAN	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	2.06967e+07
P56945	BCAR1_HUMAN	BCAR1	Breast cancer anti-estrogen resistance protein 1	1.37784e+07
P57088	TMM33_HUMAN	TMEM33	Transmembrane protein 33	1.22885e+07
P57105	SYJ2B_HUMAN	SYNJ2BP	Synaptojanin-2-binding protein	1.0497e+07
P57737	CORO7_HUMAN	CORO7	Coronin-7	2.45134e+07
P57740	NU107_HUMAN	NUP107	Nuclear pore complex protein Nup107	1.91741e+07
P57764	GSDMD_HUMAN	GSDMD	Gasdermin-D	2.97566e+07
P57772	SELB_HUMAN	EEFSEC	Selenocysteine-specific elongation factor	1.6319e+07
P58005	SESN3_HUMAN	SESN3	Sestrin-3	3.43002e+06
P58107	EPIPL_HUMAN	EPPK1	Epiplakin	1.34041e+07
P58546	MTPN_HUMAN	MTPN	Myotrophin	1.54462e+08
P59190	RAB15_HUMAN	RAB15	Ras-related protein Rab-15	2.99168e+08
P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4	2.65449e+08
P60033	CD81_HUMAN	CD81	CD81 antigen	5.39368e+07
P60174	TPIS_HUMAN	TPI1	Triosephosphate isomerase	1.42968e+09
P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E	4.78019e+07
P60468	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta	3.82431e+07
P60484	PTEN_HUMAN	PTEN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	2.00972e+07
P60510	PP4C_HUMAN	PPP4C	Serine/threonine-protein phosphatase 4 catalytic subunit	2.14955e+07
P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6	9.82404e+08
P60709;P63261	ACTB_HUMAN;ACTG_HUMAN	ACTB;ACTG1	Actin, cytoplasmic 1	9.94237e+09
P60763	RAC3_HUMAN	RAC3	Ras-related C3 botulinum toxin substrate 3	1.25279e+07
P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I	4.54935e+08
P60866	RS20_HUMAN	RPS20	Small ribosomal subunit protein uS10	1.47345e+08
P60891	PRPS1_HUMAN	PRPS1	Ribose-phosphate pyrophosphokinase 1	6.25241e+07
P60900	PSA6_HUMAN	PSMA6	Proteasome subunit alpha type-6	6.51522e+07
P60903	S10AA_HUMAN	S100A10	Protein S100-A10	1.27266e+07
P60953	CDC42_HUMAN	CDC42	Cell division control protein 42 homolog	3.59301e+07
P60981	DEST_HUMAN	DSTN	Destrin	6.60146e+07
P60983	GMFB_HUMAN	GMFB	Glia maturation factor beta	3.01188e+07
P61006	RAB8A_HUMAN	RAB8A	Ras-related protein Rab-8A	2.84209e+07
P61009	SPCS3_HUMAN	SPCS3	Signal peptidase complex subunit 3	1.27433e+07
P61011	SRP54_HUMAN	SRP54	Signal recognition particle subunit SRP54	1.27404e+07
P61018	RAB4B_HUMAN	RAB4B	Ras-related protein Rab-4B	1.36414e+07
P61019	RAB2A_HUMAN	RAB2A	Ras-related protein Rab-2A	1.10352e+08
P61020	RAB5B_HUMAN	RAB5B	Ras-related protein Rab-5B	5.35953e+07
P61026	RAB10_HUMAN	RAB10	Ras-related protein Rab-10	7.8486e+07
P61077;P62837	UB2D2_HUMAN;UB2D3_HUMAN	UBE2D2;UBE2D3	Ubiquitin-conjugating enzyme E2 D3	3.90186e+07
P61081	UBC12_HUMAN	UBE2M	NEDD8-conjugating enzyme Ubc12	3.61773e+07
P61086	UBE2K_HUMAN	UBE2K	Ubiquitin-conjugating enzyme E2 K	1.97771e+07
P61088	UBE2N_HUMAN	UBE2N	Ubiquitin-conjugating enzyme E2 N	1.34021e+08
P61106	RAB14_HUMAN	RAB14	Ras-related protein Rab-14	1.10468e+08
P61158	ARP3_HUMAN	ACTR3	Actin-related protein 3	2.31503e+08
P61160	ARP2_HUMAN	ACTR2	Actin-related protein 2	1.96018e+08
P61163	ACTZ_HUMAN	ACTR1A	Alpha-centractin	7.5109e+07
